"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Hav","yes",1,0,2,"1.65","-0.33","-0.33"
"2","A","Lyo","yes",3,3,4,"1.36","-0.10","-0.43"
"3","H","Rei","yes",0,-2,1,"1.14","0.08","-0.36"
"4","A","Lil","yes",0,-1,0,"0.70","0.43","0.08"
"5","A","Str","yes",1,0,2,"1.44","-0.16","-0.09"
"6","H","Ren","yes",1,0,0,"1.09","0.12","0.03"
"7","A","Lor","yes",3,3,3,"1.89","-0.53","-0.50"
"8","A","Nan","yes",0,-2,0,"2.10","-0.70","-1.20"
"9","H","Tou","yes",3,3,3,"0.80","0.35","-0.84"
"10","A","PSG","yes",0,-3,0,"0.90","0.27","-0.57"
"11","H","Nic","yes",1,0,0,"0.92","0.25","-0.32"
"12","H","Bre","yes",0,-2,1,"0.66","0.47","0.15"
"13","H","Cle","yes",1,0,1,"1.73","-0.40","-0.25"
"14","A","Mco","yes",0,-2,0,"0.91","0.27","0.01"
"15","H","Len","yes",1,0,0,"1.13","0.08","0.10"
"16","A","Met","yes",3,1,1,"2.10","-0.70","-0.61"
"17","H","Mar","yes",1,0,1,"1.50","-0.22","-0.82"
"18","A","Bre","yes",0,-2,0,"1.02","0.17","-0.65"
"19","H","Lil","yes",1,0,0,"1.02","0.17","-0.48"
"20","A","Ren","yes",0,-1,1,"1.37","-0.11","-0.59"
"21","H","Lyo","yes",0,-1,1,"0.75","0.40","-0.19"
"22","H","Met","yes",3,3,3,"1.34","-0.09","-0.28"
"23","A","Mar","yes",0,-3,1,"0.76","0.39","0.11"
"24","H","Str","yes",1,0,2,"1.44","-0.17","-0.06"
"25","A","Nic","yes",3,1,2,"1.03","0.17","0.11"
"26","H","PSG","yes",0,-4,2,"0.22","0.82","0.93"
"27","A","Hav","yes",3,2,2,"1.67","-0.35","0.58"
"28","H","Lor","yes",3,2,2,"1.59","-0.29","0.30"
"29","A","Cle","yes",1,0,1,"2.01","-0.62","-0.33"
"30","A","Rei","yes",3,1,2,"1.26","-0.02","-0.35"
"31","H","Nan","yes",1,0,1,"1.11","0.10","-0.24"
"32","A","Tou","yes",3,1,2,"1.87","-0.51","-0.76"
"33","H","Mco","yes",0,-2,0,"0.50","0.59","-0.16"
"34","A","Len","yes",1,0,2,"1.03","0.16","-0.00"
