"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Rei","yes",3,1,2,"2.20","-0.49","-0.49"
"2","A","Met","yes",1,0,2,"1.52","-0.04","-0.53"
"3","H","Bre","yes",3,2,2,"1.69","-0.15","-0.68"
"4","A","Nan","yes",1,0,1,"1.52","-0.03","-0.71"
"5","H","Tou","yes",1,0,0,"1.87","-0.27","-0.99"
"6","A","PSG","yes",0,-4,0,"0.47","0.68","-0.30"
"7","A","Mco","yes",0,-1,2,"0.47","0.68","0.37"
"8","H","Hav","yes",3,3,3,"2.51","-0.71","-0.33"
"9","A","Nic","yes",0,-1,0,"0.55","0.63","0.29"
"10","H","Lil","yes",1,0,0,"2.10","-0.43","-0.14"
"11","A","Len","yes",0,-1,0,"0.55","0.62","0.49"
"12","A","Str","yes",1,0,1,"0.85","0.42","0.91"
"13","H","Ren","yes",3,2,2,"2.16","-0.47","0.45"
"14","H","Lyo","yes",3,3,3,"1.81","-0.23","0.21"
"15","A","Lor","yes",3,2,4,"1.28","0.13","0.35"
"16","H","Cle","yes",3,1,2,"2.55","-0.74","-0.39"
"17","A","Mtp","yes",1,0,1,"1.14","0.22","-0.17"
"18","H","Str","yes",1,0,1,"2.40","-0.63","-0.80"
"19","H","Mco","yes",1,0,2,"1.44","0.02","-0.78"
"20","A","Lyo","yes",0,-1,0,"0.79","0.46","-0.31"
"21","H","Met","yes",1,0,1,"2.34","-0.59","-0.90"
"22","A","Bre","yes",0,-1,0,"0.55","0.63","-0.28"
"23","H","Mtp","yes",3,3,4,"2.03","-0.38","-0.65"
"24","A","Cle","yes",3,4,5,"1.41","0.04","-0.61"
"25","H","Nan","yes",3,2,2,"2.17","-0.48","-1.09"
"26","A","Ren","yes",0,-2,0,"0.79","0.46","-0.63"
"27","H","PSG","yes",0,-2,0,"0.79","0.46","-0.16"
"28","A","Lil","yes",0,-2,1,"0.35","0.76","0.60"
"29","A","Tou","yes",1,0,2,"1.25","0.15","0.74"
"30","H","Nic","yes",1,0,2,"2.01","-0.37","0.38"
"31","H","Len","yes",3,1,2,"2.19","-0.49","-0.12"
"32","H","Lor","yes",3,2,3,"2.48","-0.69","-0.80"
"33","A","Rei","yes",0,-1,0,"0.71","0.52","-0.28"
"34","A","Hav","yes",3,1,2,"1.05","0.28","-0.00"
