"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Lyo","yes",3,1,2,"1.04","0.09","0.09"
"2","A","Mco","yes",0,-3,0,"0.51","0.56","0.65"
"3","H","Tou","yes",3,2,2,"1.10","0.04","0.69"
"4","A","Nic","yes",0,-2,0,"0.59","0.49","1.17"
"5","H","Mtp","yes",1,0,2,"1.27","-0.11","1.06"
"6","A","Met","yes",3,1,1,"1.59","-0.39","0.68"
"7","H","Len","yes",0,-1,0,"1.48","-0.29","0.39"
"8","H","Nan","yes",0,-1,1,"1.45","-0.27","0.12"
"9","A","PSG","yes",0,-3,0,"0.50","0.56","0.68"
"10","A","Ren","yes",1,0,1,"0.85","0.26","0.94"
"11","H","Cle","yes",1,0,0,"2.05","-0.79","0.16"
"12","H","Mar","yes",1,0,1,"1.84","-0.61","-0.45"
"13","A","Rei","yes",0,-1,1,"0.76","0.34","-0.11"
"14","A","Bre","yes",1,0,1,"0.59","0.49","0.38"
"15","H","Hav","yes",3,1,2,"1.98","-0.72","-0.34"
"16","A","Lor","yes",3,1,2,"1.34","-0.17","-0.51"
"17","H","Lil","yes",3,1,2,"1.36","-0.19","-0.70"
"18","A","Mar","yes",1,0,1,"0.41","0.64","-0.06"
"19","A","Cle","yes",1,0,1,"1.47","-0.28","-0.35"
"20","H","PSG","yes",0,-1,1,"0.33","0.71","0.36"
"21","A","Len","yes",0,-2,1,"0.59","0.48","0.84"
"22","H","Lor","yes",0,-2,1,"1.92","-0.68","0.17"
"23","H","Bre","yes",0,-3,0,"0.93","0.19","0.36"
"24","A","Mtp","yes",1,0,2,"1.20","-0.05","0.31"
"25","H","Mco","yes",0,-1,0,"0.73","0.36","0.67"
"26","A","Nan","yes",3,2,3,"1.58","-0.38","0.29"
"27","H","Ren","yes",3,2,2,"1.43","-0.25","0.05"
"28","A","Tou","yes",1,0,0,"1.32","-0.15","-0.10"
"29","H","Rei","yes",3,2,3,"1.49","-0.30","-0.40"
"30","A","Lil","yes",0,-1,0,"0.38","0.67","0.27"
"31","H","Nic","yes",0,-2,1,"1.25","-0.09","0.18"
"32","A","Hav","yes",0,-2,1,"1.11","0.03","0.21"
"33","H","Met","yes",3,1,2,"1.69","-0.47","-0.27"
"34","A","Lyo","yes",0,-1,1,"0.84","0.27","0.00"
