"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bre","yes",0,-1,2,"0.83","0.45","0.45"
"2","H","Ren","yes",1,0,1,"1.86","-0.24","0.21"
"3","A","PSG","yes",0,-2,1,"0.72","0.52","0.73"
"4","A","Mco","yes",0,-3,0,"0.73","0.52","1.24"
"5","H","Met","yes",0,-1,0,"2.09","-0.39","0.85"
"6","H","Tou","yes",3,1,2,"1.54","-0.03","0.83"
"7","A","Str","yes",3,1,1,"1.21","0.19","1.02"
"8","H","Lil","yes",1,0,1,"1.80","-0.20","0.82"
"9","A","Hav","yes",1,0,0,"1.44","0.04","0.86"
"10","H","Nan","yes",3,4,4,"1.88","-0.25","0.60"
"11","A","Lor","yes",1,0,0,"1.68","-0.12","0.49"
"12","H","Mar","yes",3,1,1,"2.21","-0.47","0.01"
"13","A","Cle","yes",3,3,3,"1.80","-0.20","-0.19"
"14","H","Lyo","yes",3,1,3,"1.47","0.02","-0.17"
"15","A","Mtp","yes",1,0,0,"1.54","-0.02","-0.19"
"16","H","Rei","yes",3,2,2,"1.91","-0.27","-0.47"
"17","A","Nic","yes",0,-2,0,"0.83","0.44","-0.02"
"18","H","PSG","yes",0,-2,0,"0.55","0.63","0.61"
"19","A","Tou","yes",3,2,2,"1.65","-0.10","0.51"
"20","A","Nan","yes",3,1,1,"1.90","-0.27","0.24"
"21","H","Str","yes",3,2,3,"2.17","-0.44","-0.21"
"22","A","Rei","yes",1,0,1,"1.04","0.31","0.10"
"23","H","Mco","yes",0,-1,2,"1.10","0.26","0.36"
"24","A","Lyo","yes",3,3,3,"1.14","0.24","0.60"
"25","H","Bre","yes",3,1,1,"1.35","0.10","0.71"
"26","H","Nic","yes",0,-2,1,"1.69","-0.13","0.58"
"27","A","Lil","yes",0,-1,1,"0.55","0.63","1.21"
"28","H","Hav","yes",1,0,1,"2.31","-0.54","0.67"
"29","A","Met","yes",0,-1,1,"1.91","-0.27","0.40"
"30","H","Cle","yes",3,1,1,"2.37","-0.58","-0.18"
"31","A","Mar","yes",0,-1,1,"0.60","0.60","0.42"
"32","H","Lor","yes",3,2,2,"2.27","-0.52","-0.10"
"33","A","Ren","yes",1,0,1,"1.15","0.23","0.14"
"34","H","Mtp","yes",1,0,2,"1.71","-0.14","-0.00"
