"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","PSG","yes",1,0,0,"0.42","0.51","0.51"
"2","H","Nic","yes",1,0,1,"0.80","0.06","0.57"
"3","H","Lil","yes",3,3,4,"0.89","-0.04","0.53"
"4","A","Hav","yes",0,-3,0,"0.97","-0.13","0.39"
"5","H","Mco","yes",1,0,2,"0.42","0.50","0.90"
"6","A","Nan","yes",0,-2,3,"1.42","-0.67","0.23"
"7","H","Mtp","yes",0,-3,0,"0.81","0.05","0.28"
"8","A","Lyo","yes",1,0,3,"0.72","0.16","0.44"
"9","H","Ren","yes",3,1,2,"0.95","-0.11","0.32"
"10","A","Rei","yes",0,-1,0,"0.64","0.25","0.57"
"11","H","Len","yes",1,0,0,"0.99","-0.16","0.40"
"12","A","Cle","yes",0,-1,0,"1.31","-0.54","-0.14"
"13","H","Met","yes",0,-1,2,"1.19","-0.40","-0.53"
"14","A","Tou","yes",1,0,1,"1.16","-0.36","-0.90"
"15","H","Mar","yes",0,-2,2,"1.35","-0.58","-1.48"
"16","H","Str","yes",0,-1,1,"1.29","-0.51","-1.99"
"17","A","Bre","yes",0,-4,0,"0.49","0.42","-1.57"
"18","A","Lil","yes",0,-3,0,"0.32","0.63","-0.94"
"19","H","Hav","yes",1,0,3,"1.50","-0.75","-1.69"
"20","A","Met","yes",3,1,2,"1.43","-0.68","-2.37"
"21","H","Rei","yes",3,2,2,"1.00","-0.17","-2.53"
"22","A","Str","yes",3,2,3,"0.77","0.09","-2.44"
"23","H","Nan","yes",0,-1,0,"0.97","-0.13","-2.57"
"24","A","Ren","yes",3,1,2,"0.72","0.15","-2.42"
"25","H","Lyo","yes",0,-2,0,"0.64","0.25","-2.17"
"26","A","Mco","yes",1,0,2,"0.43","0.50","-1.67"
"27","H","Bre","yes",0,-1,0,"0.56","0.35","-1.32"
"28","A","Mtp","yes",0,-2,0,"1.05","-0.23","-1.55"
"29","A","Nic","yes",0,-3,0,"0.50","0.42","-1.14"
"30","H","PSG","yes",0,-3,1,"0.19","0.78","-0.36"
"31","H","Tou","yes",0,-1,1,"0.68","0.20","-0.16"
"32","A","Len","yes",0,-2,0,"0.50","0.42","0.26"
"33","A","Mar","yes",0,-2,1,"0.34","0.60","0.85"
"34","H","Cle","yes",3,5,5,"1.58","-0.85","-0.00"
