"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ren","yes",0,-4,1,"0.94","-0.10","-0.10"
"2","H","Mar","yes",1,0,2,"1.09","-0.27","-0.38"
"3","A","Cle","yes",3,1,1,"1.58","-0.85","-1.23"
"4","H","Rei","yes",1,0,2,"0.77","0.10","-1.13"
"5","A","Len","yes",3,1,1,"0.67","0.22","-0.91"
"6","H","Str","yes",0,-1,0,"1.03","-0.21","-1.12"
"7","A","Tou","yes",0,-3,0,"1.43","-0.67","-1.80"
"8","H","Nic","yes",0,-1,0,"0.61","0.29","-1.51"
"9","A","Mco","yes",0,-1,1,"0.57","0.33","-1.18"
"10","H","Hav","yes",1,0,0,"1.23","-0.44","-1.62"
"11","A","Lyo","yes",1,0,1,"0.93","-0.09","-1.71"
"12","H","Nan","yes",3,2,3,"0.74","0.13","-1.58"
"13","A","Lor","yes",3,1,3,"1.45","-0.70","-2.28"
"14","A","Lil","yes",0,-2,0,"0.43","0.50","-1.78"
"15","H","Bre","yes",0,-1,0,"0.41","0.52","-1.27"
"16","H","Mtp","yes",0,-1,0,"0.62","0.28","-0.99"
"17","A","PSG","yes",0,-2,1,"0.57","0.34","-0.66"
"18","H","Tou","yes",0,-1,0,"0.51","0.40","-0.26"
"19","A","Nic","yes",0,-1,0,"0.66","0.22","-0.03"
"20","H","Lor","yes",0,-1,1,"1.17","-0.37","-0.40"
"21","A","Mar","yes",1,0,1,"0.47","0.45","0.05"
"22","A","Mtp","yes",0,-3,0,"1.31","-0.54","-0.49"
"23","H","Lyo","yes",0,-1,1,"0.48","0.44","-0.04"
"24","A","Nan","yes",3,2,2,"1.69","-0.98","-1.03"
"25","H","Cle","yes",3,1,1,"1.31","-0.54","-1.56"
"26","A","Rei","yes",0,-1,1,"0.84","0.01","-1.55"
"27","H","Mco","yes",0,-3,2,"0.31","0.63","-0.92"
"28","A","Bre","yes",0,-1,3,"0.66","0.23","-0.69"
"29","H","Len","yes",3,1,2,"0.77","0.10","-0.59"
"30","A","Hav","yes",3,1,1,"1.22","-0.43","-1.02"
"31","H","Lil","yes",0,-1,1,"0.68","0.20","-0.81"
"32","H","Ren","yes",0,-1,2,"0.73","0.14","-0.67"
"33","A","Str","yes",0,-1,1,"1.00","-0.17","-0.84"
"34","H","PSG","yes",0,-2,0,"0.14","0.84","-0.00"
