"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Len","yes",3,1,3,"1.92","-0.07","-0.07"
"2","A","Hav","yes",3,1,2,"2.02","-0.13","-0.20"
"3","A","Mar","yes",0,-2,0,"1.09","0.39","0.20"
"4","H","Ren","yes",1,0,0,"1.87","-0.04","0.15"
"5","A","Rei","yes",3,1,2,"1.64","0.08","0.24"
"6","H","Lyo","yes",3,1,1,"1.48","0.17","0.41"
"7","A","Nic","yes",1,0,0,"1.40","0.22","0.63"
"8","H","Tou","yes",1,0,1,"1.55","0.14","0.76"
"9","A","Lil","yes",0,-1,0,"1.02","0.43","1.19"
"10","H","PSG","yes",0,-1,2,"0.56","0.69","1.88"
"11","A","Mco","yes",0,-2,0,"1.27","0.29","2.18"
"12","A","Mtp","yes",3,2,3,"2.10","-0.17","2.00"
"13","H","Cle","yes",3,3,3,"2.38","-0.32","1.68"
"14","H","Str","yes",1,0,1,"2.18","-0.21","1.47"
"15","A","Met","yes",3,1,1,"2.37","-0.32","1.14"
"16","A","Nan","yes",3,2,2,"2.37","-0.32","0.82"
"17","H","Lor","yes",3,4,4,"2.28","-0.27","0.55"
"18","H","Mtp","yes",3,2,2,"1.72","0.04","0.59"
"19","A","PSG","yes",1,0,2,"1.26","0.30","0.89"
"20","H","Nic","yes",1,0,0,"1.70","0.05","0.94"
"21","A","Cle","yes",1,0,1,"2.30","-0.28","0.66"
"22","H","Mar","yes",3,1,1,"2.22","-0.24","0.42"
"23","A","Str","yes",3,3,3,"1.82","-0.01","0.41"
"24","H","Hav","yes",3,1,1,"2.32","-0.29","0.11"
"25","A","Len","yes",0,-1,0,"1.41","0.22","0.33"
"26","H","Lil","yes",1,0,1,"1.81","-0.01","0.32"
"27","A","Lor","yes",3,1,1,"2.21","-0.23","0.09"
"28","H","Met","yes",3,1,4,"2.10","-0.17","-0.08"
"29","A","Lyo","yes",0,-1,3,"1.74","0.03","-0.05"
"30","H","Mco","yes",0,-2,0,"1.12","0.38","0.33"
"31","A","Ren","yes",3,1,5,"1.75","0.02","0.35"
"32","H","Nan","yes",1,0,0,"1.89","-0.05","0.29"
"33","H","Rei","yes",1,0,1,"1.92","-0.07","0.22"
"34","A","Tou","yes",3,3,3,"2.19","-0.22","0.00"
