"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mco","yes",0,-2,2,"0.36","0.51","0.51"
"2","A","Rei","yes",0,-2,0,"0.54","0.26","0.77"
"3","H","Met","yes",0,-1,0,"1.05","-0.43","0.34"
"4","A","Tou","yes",1,0,2,"1.01","-0.38","-0.04"
"5","H","Nan","yes",0,-1,0,"0.84","-0.15","-0.19"
"6","A","Hav","yes",0,-1,1,"0.83","-0.13","-0.32"
"7","H","PSG","yes",1,0,0,"0.16","0.78","0.47"
"8","A","Lyo","yes",3,1,2,"0.61","0.18","0.64"
"9","H","Nic","yes",0,-1,0,"0.69","0.06","0.71"
"10","A","Str","yes",1,0,0,"0.66","0.11","0.81"
"11","H","Lor","yes",3,1,1,"1.29","-0.76","0.06"
"12","H","Len","yes",0,-3,0,"0.87","-0.18","-0.13"
"13","A","Mtp","yes",1,0,1,"0.91","-0.24","-0.36"
"14","A","Bre","yes",0,-3,0,"0.41","0.44","0.08"
"15","H","Lil","yes",1,0,0,"0.77","-0.05","0.03"
"16","A","Mar","yes",0,-1,1,"0.29","0.61","0.64"
"17","H","Ren","yes",0,-2,1,"0.83","-0.13","0.51"
"18","A","Nan","yes",3,1,2,"1.26","-0.72","-0.21"
"19","H","Str","yes",1,0,1,"1.15","-0.56","-0.77"
"20","A","Lil","yes",0,-4,0,"0.26","0.64","-0.13"
"21","H","Bre","yes",1,0,1,"0.48","0.35","0.22"
"22","A","Ren","yes",0,-2,1,"0.61","0.17","0.39"
"23","A","Nic","yes",1,0,0,"0.42","0.44","0.83"
"24","H","Mar","yes",0,-4,1,"1.21","-0.64","0.19"
"25","A","Met","yes",0,-1,0,"1.27","-0.73","-0.54"
"26","H","Hav","yes",3,1,2,"1.35","-0.84","-1.38"
"27","H","Tou","yes",0,-3,0,"0.59","0.20","-1.18"
"28","A","PSG","yes",1,0,1,"0.35","0.52","-0.66"
"29","H","Mtp","yes",1,0,1,"0.70","0.04","-0.61"
"30","A","Len","yes",0,-1,0,"0.42","0.43","-0.18"
"31","H","Rei","yes",3,3,4,"0.87","-0.19","-0.37"
"32","A","Mco","yes",0,-3,1,"0.36","0.52","0.15"
"33","H","Lyo","yes",0,-1,0,"0.55","0.26","0.41"
"34","A","Lor","yes",0,-5,0,"1.03","-0.41","-0.00"
