"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mar","yes",0,-1,1,"0.59","0.57","0.57"
"2","H","Cle","yes",3,2,2,"2.20","-0.59","-0.02"
"3","A","Mtp","yes",3,2,3,"1.53","-0.11","-0.13"
"4","A","Met","yes",1,0,2,"1.91","-0.38","-0.51"
"5","H","Bre","yes",0,-1,1,"1.10","0.20","-0.30"
"6","A","Lil","yes",3,1,2,"0.55","0.60","0.30"
"7","H","Lyo","yes",3,2,2,"1.22","0.12","0.41"
"8","H","Mco","yes",0,-2,1,"0.88","0.36","0.78"
"9","A","Tou","yes",1,0,1,"1.65","-0.19","0.59"
"10","H","Lor","yes",3,1,1,"2.08","-0.51","0.08"
"11","A","Nan","yes",3,1,1,"1.90","-0.37","-0.30"
"12","H","PSG","yes",0,-3,0,"0.42","0.70","0.40"
"13","A","Ren","yes",0,-2,1,"1.14","0.17","0.58"
"14","H","Str","yes",3,1,2,"1.96","-0.42","0.16"
"15","A","Nic","yes",0,-1,1,"0.83","0.40","0.56"
"16","A","Len","yes",0,-2,0,"0.83","0.40","0.95"
"17","H","Hav","yes",3,1,1,"2.13","-0.54","0.41"
"18","A","Mco","yes",3,2,3,"0.72","0.48","0.89"
"19","H","Nan","yes",1,0,0,"1.64","-0.19","0.70"
"20","H","Tou","yes",0,-1,2,"1.29","0.07","0.77"
"21","A","Lor","yes",0,-2,0,"1.67","-0.21","0.56"
"22","H","Len","yes",1,0,1,"1.67","-0.21","0.35"
"23","A","Hav","yes",3,1,2,"1.44","-0.04","0.31"
"24","H","Lil","yes",0,-1,0,"1.55","-0.12","0.19"
"25","A","PSG","yes",1,0,2,"0.72","0.48","0.67"
"26","H","Met","yes",3,1,2,"1.87","-0.35","0.32"
"27","A","Lyo","yes",1,0,1,"1.13","0.18","0.50"
"28","H","Nic","yes",1,0,0,"1.44","-0.04","0.45"
"29","A","Str","yes",0,-2,1,"1.21","0.13","0.58"
"30","H","Mtp","yes",0,-1,1,"1.46","-0.06","0.52"
"31","A","Cle","yes",0,-3,1,"1.80","-0.30","0.22"
"32","A","Bre","yes",1,0,1,"0.82","0.40","0.63"
"33","H","Mar","yes",3,1,1,"2.01","-0.46","0.17"
"34","H","Ren","yes",3,1,2,"1.62","-0.17","0.00"
