"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Lor","yes",1,0,0,"2.38","-0.06","-0.06"
"2","A","Tou","yes",1,0,1,"2.70","-0.21","-0.27"
"3","H","Len","yes",3,2,3,"2.05","0.08","-0.19"
"4","A","Lyo","yes",3,3,4,"2.50","-0.12","-0.30"
"5","H","Nic","yes",0,-1,2,"1.84","0.18","-0.13"
"6","H","Mar","yes",3,4,4,"2.32","-0.04","-0.17"
"7","A","Cle","yes",1,0,0,"2.75","-0.23","-0.40"
"8","A","Ren","yes",3,2,3,"2.50","-0.12","-0.51"
"9","H","Str","yes",3,3,3,"2.28","-0.02","-0.54"
"10","A","Bre","yes",3,1,3,"2.29","-0.02","-0.56"
"11","H","Mtp","yes",3,3,3,"1.86","0.17","-0.39"
"12","A","Rei","yes",3,3,3,"2.44","-0.09","-0.48"
"13","H","Mco","yes",3,3,5,"1.26","0.44","-0.05"
"14","A","Hav","yes",3,2,2,"2.63","-0.18","-0.22"
"15","H","Nan","yes",3,1,2,"2.02","0.10","-0.13"
"16","A","Lil","yes",1,0,1,"1.98","0.11","-0.02"
"17","H","Met","yes",3,2,3,"2.21","0.01","-0.00"
"18","A","Len","yes",3,2,2,"2.30","-0.03","-0.03"
"19","H","Bre","yes",1,0,2,"1.51","0.33","0.29"
"20","A","Str","yes",3,1,2,"2.53","-0.13","0.16"
"21","H","Lil","yes",3,2,3,"1.94","0.13","0.29"
"22","A","Nan","yes",3,2,2,"2.77","-0.24","0.05"
"23","H","Ren","yes",1,0,1,"2.00","0.10","0.15"
"24","A","Mco","yes",1,0,0,"2.20","0.02","0.17"
"25","H","Rei","yes",1,0,2,"2.05","0.08","0.26"
"26","A","Mtp","yes",3,4,6,"2.66","-0.19","0.06"
"27","A","Mar","yes",3,2,2,"2.05","0.08","0.15"
"28","H","Cle","yes",1,0,1,"2.46","-0.10","0.05"
"29","H","Lyo","yes",3,3,4,"1.63","0.27","0.32"
"30","A","Lor","yes",3,3,4,"2.71","-0.21","0.11"
"31","H","Hav","yes",1,0,3,"2.41","-0.08","0.03"
"32","H","Tou","yes",0,-2,1,"1.70","0.24","0.27"
"33","A","Nic","yes",3,1,2,"2.29","-0.03","0.24"
"34","A","Met","yes",3,2,2,"2.77","-0.24","-0.00"
