"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cle","yes",3,2,4,"2.46","-0.25","-0.25"
"2","H","Str","yes",3,3,3,"2.28","-0.15","-0.40"
"3","A","Nan","yes",1,0,3,"2.52","-0.28","-0.68"
"4","H","Len","yes",3,3,3,"2.04","-0.03","-0.71"
"5","A","Lor","yes",1,0,2,"2.38","-0.21","-0.92"
"6","H","Nic","yes",0,-1,0,"1.83","0.07","-0.85"
"7","H","Mar","yes",3,1,3,"2.32","-0.18","-1.03"
"8","A","Rei","yes",3,2,3,"1.89","0.04","-0.99"
"9","H","Met","yes",3,1,2,"2.20","-0.12","-1.11"
"10","A","Lil","yes",0,-2,0,"1.27","0.36","-0.75"
"11","H","Bre","yes",3,2,2,"1.50","0.24","-0.51"
"12","A","Hav","yes",1,0,0,"2.23","-0.13","-0.64"
"13","A","PSG","yes",0,-3,2,"1.52","0.23","-0.41"
"14","H","Mtp","yes",3,2,2,"1.85","0.06","-0.35"
"15","A","Ren","yes",3,1,2,"1.99","-0.01","-0.37"
"16","H","Lyo","yes",0,-1,0,"1.62","0.18","-0.19"
"17","A","Tou","yes",3,1,2,"2.37","-0.20","-0.39"
"18","H","Rei","yes",0,-2,1,"2.04","-0.04","-0.43"
"19","A","Mar","yes",1,0,2,"1.34","0.32","-0.11"
"20","H","Hav","yes",1,0,1,"2.41","-0.22","-0.33"
"21","A","Nic","yes",3,1,3,"1.67","0.15","-0.17"
"22","H","Tou","yes",0,-1,1,"1.69","0.14","-0.03"
"23","A","Len","yes",3,1,3,"1.67","0.15","0.12"
"24","H","PSG","yes",1,0,0,"0.65","0.67","0.80"
"25","A","Str","yes",3,1,1,"2.05","-0.04","0.76"
"26","H","Lor","yes",1,0,2,"2.37","-0.20","0.55"
"27","A","Met","yes",3,3,5,"2.52","-0.28","0.27"
"28","H","Ren","yes",3,1,1,"2.00","-0.01","0.26"
"29","A","Bre","yes",3,2,2,"1.66","0.16","0.42"
"30","H","Lil","yes",3,1,1,"1.93","0.02","0.44"
"31","A","Lyo","yes",0,-1,2,"1.99","-0.01","0.43"
"32","H","Cle","yes",3,3,4,"2.45","-0.25","0.19"
"33","A","Mtp","yes",3,2,2,"2.30","-0.16","0.02"
"34","H","Nan","yes",3,4,4,"2.01","-0.02","-0.00"
