"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"SC Heerenveen",673,"Willem II Tilburg",672,2,0,"H","2020-09-12","16:45:00","FINISHED"
1,"PEC Zwolle",684,"Feyenoord Rotterdam",675,0,2,"A","2020-09-12","18:00:00","FINISHED"
1,"FC Twente '65",666,"Fortuna Sittard",1920,2,0,"H","2020-09-12","19:00:00","FINISHED"
1,"FC Emmen",1914,"VVV Venlo",668,3,5,"A","2020-09-13","10:15:00","FINISHED"
1,"Heracles Almelo",671,"ADO Den Haag",680,2,0,"H","2020-09-13","12:30:00","FINISHED"
1,"Sparta Rotterdam",6806,"AFC Ajax",678,0,1,"A","2020-09-13","12:30:00","FINISHED"
1,"RKC Waalwijk",683,"SBV Vitesse",679,0,1,"A","2020-09-13","14:45:00","FINISHED"
1,"FC Groningen",677,"PSV",674,1,3,"A","2020-09-13","14:45:00","FINISHED"
2,"VVV Venlo",668,"FC Utrecht",676,1,1,"D","2020-09-18","18:00:00","FINISHED"
2,"AZ",682,"PEC Zwolle",684,1,1,"D","2020-09-19","14:30:00","FINISHED"
2,"SBV Vitesse",679,"Sparta Rotterdam",6806,2,0,"H","2020-09-19","16:45:00","FINISHED"
2,"PSV",674,"FC Emmen",1914,2,1,"H","2020-09-19","18:00:00","FINISHED"
2,"Fortuna Sittard",1920,"SC Heerenveen",673,1,3,"A","2020-09-19","19:00:00","FINISHED"
2,"ADO Den Haag",680,"FC Groningen",677,0,1,"A","2020-09-20","10:15:00","FINISHED"
2,"Feyenoord Rotterdam",675,"FC Twente '65",666,1,1,"D","2020-09-20","12:30:00","FINISHED"
2,"Willem II Tilburg",672,"Heracles Almelo",671,4,0,"H","2020-09-20","12:30:00","FINISHED"
2,"AFC Ajax",678,"RKC Waalwijk",683,3,0,"H","2020-09-20","14:45:00","FINISHED"
3,"FC Twente '65",666,"FC Groningen",677,3,1,"H","2020-09-25","18:00:00","FINISHED"
3,"PEC Zwolle",684,"Sparta Rotterdam",6806,4,0,"H","2020-09-26","14:30:00","FINISHED"
3,"Fortuna Sittard",1920,"AZ",682,3,3,"D","2020-09-26","16:45:00","FINISHED"
3,"SC Heerenveen",673,"VVV Venlo",668,1,0,"H","2020-09-26","18:00:00","FINISHED"
3,"AFC Ajax",678,"SBV Vitesse",679,2,1,"H","2020-09-26","19:00:00","FINISHED"
3,"Feyenoord Rotterdam",675,"ADO Den Haag",680,4,2,"H","2020-09-27","10:15:00","FINISHED"
3,"FC Utrecht",676,"RKC Waalwijk",683,3,1,"H","2020-09-27","12:30:00","FINISHED"
3,"Heracles Almelo",671,"PSV",674,1,1,"D","2020-09-27","14:45:00","FINISHED"
