"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date"
1,"SC Heerenveen",673,"Willem II Tilburg",672,2,0,"H","2020-09-12"
1,"PEC Zwolle",684,"Feyenoord Rotterdam",675,0,2,"A","2020-09-12"
1,"FC Twente '65",666,"Fortuna Sittard",1920,2,0,"H","2020-09-12"
1,"FC Emmen",1914,"VVV Venlo",668,3,5,"A","2020-09-13"
1,"Heracles Almelo",671,"ADO Den Haag",680,2,0,"H","2020-09-13"
1,"Sparta Rotterdam",6806,"AFC Ajax",678,0,1,"A","2020-09-13"
1,"RKC Waalwijk",683,"SBV Vitesse",679,0,1,"A","2020-09-13"
1,"FC Groningen",677,"PSV",674,1,3,"A","2020-09-13"
2,"VVV Venlo",668,"FC Utrecht",676,1,1,"D","2020-09-18"
2,"AZ",682,"PEC Zwolle",684,1,1,"D","2020-09-19"
2,"SBV Vitesse",679,"Sparta Rotterdam",6806,2,0,"H","2020-09-19"
2,"PSV",674,"FC Emmen",1914,2,1,"H","2020-09-19"
2,"Fortuna Sittard",1920,"SC Heerenveen",673,1,3,"A","2020-09-19"
2,"ADO Den Haag",680,"FC Groningen",677,0,1,"A","2020-09-20"
2,"Feyenoord Rotterdam",675,"FC Twente '65",666,1,1,"D","2020-09-20"
2,"Willem II Tilburg",672,"Heracles Almelo",671,4,0,"H","2020-09-20"
2,"AFC Ajax",678,"RKC Waalwijk",683,3,0,"H","2020-09-20"
3,"FC Twente '65",666,"FC Groningen",677,3,1,"H","2020-09-25"
3,"PEC Zwolle",684,"Sparta Rotterdam",6806,4,0,"H","2020-09-26"
3,"Fortuna Sittard",1920,"AZ",682,3,3,"D","2020-09-26"
3,"SC Heerenveen",673,"VVV Venlo",668,1,0,"H","2020-09-26"
3,"AFC Ajax",678,"SBV Vitesse",679,2,1,"H","2020-09-26"
3,"Feyenoord Rotterdam",675,"ADO Den Haag",680,4,2,"H","2020-09-27"
3,"FC Utrecht",676,"RKC Waalwijk",683,3,1,"H","2020-09-27"
3,"Heracles Almelo",671,"PSV",674,1,1,"D","2020-09-27"
3,"FC Emmen",1914,"Willem II Tilburg",672,1,1,"D","2020-09-27"
4,"FC Utrecht",676,"SC Heerenveen",673,1,1,"D","2020-10-02"
4,"SBV Vitesse",679,"Heracles Almelo",671,3,0,"H","2020-10-03"
4,"VVV Venlo",668,"ADO Den Haag",680,1,2,"A","2020-10-03"
4,"FC Twente '65",666,"FC Emmen",1914,1,1,"D","2020-10-03"
4,"FC Groningen",677,"AFC Ajax",678,1,0,"H","2020-10-04"
4,"Willem II Tilburg",672,"Feyenoord Rotterdam",675,1,4,"A","2020-10-04"
4,"Sparta Rotterdam",6806,"AZ",682,4,4,"D","2020-10-04"
4,"PSV",674,"Fortuna Sittard",1920,2,0,"H","2020-10-04"
5,"Heracles Almelo",671,"RKC Waalwijk",683,0,1,"A","2020-10-17"
5,"AZ",682,"VVV Venlo",668,2,2,"D","2020-10-17"
