"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date"
10,"FC Paços de Ferreira",507,"Boavista FC",810,1,1,"D","2020-12-20"
10,"Gil Vicente FC",5533,"Sport Lisboa e Benfica",1903,0,2,"A","2020-12-20"
10,"FC Porto",503,"CD Nacional",5529,2,0,"H","2020-12-20"
10,"CD Santa Clara",5530,"Vitória SC",5543,0,4,"A","2020-12-21"
10,"Sporting Clube de Braga",5613,"Rio Ave FC",496,3,0,"H","2020-12-22"
11,"CD Nacional",5529,"CD Tondela",1049,2,0,"H","2020-12-27"
11,"FC Famalicão",5531,"Gil Vicente FC",5533,0,1,"A","2020-12-27"
11,"SC Farense",5602,"FC Paços de Ferreira",507,1,1,"D","2020-12-27"
11,"Os Belenenses Futebol",5568,"Sporting Clube de Portugal",498,1,2,"A","2020-12-27"
11,"Rio Ave FC",496,"CS Marítimo",5575,1,3,"A","2020-12-28"
11,"Boavista FC",810,"Sporting Clube de Braga",5613,1,4,"A","2020-12-28"
11,"Sport Lisboa e Benfica",1903,"Portimonense SC",5601,2,1,"H","2020-12-29"
11,"Moreirense FC",583,"CD Santa Clara",5530,1,0,"H","2020-12-29"
11,"Vitória SC",5543,"FC Porto",503,2,3,"A","2020-12-29"
12,"Sporting Clube de Portugal",498,"Sporting Clube de Braga",5613,2,0,"H","2021-01-02"
12,"CD Tondela",1049,"FC Famalicão",5531,1,0,"H","2021-01-03"
12,"CS Marítimo",5575,"Boavista FC",810,0,0,"D","2021-01-03"
12,"FC Paços de Ferreira",507,"Rio Ave FC",496,2,0,"H","2021-01-03"
12,"FC Porto",503,"Moreirense FC",583,3,0,"H","2021-01-03"
12,"CD Santa Clara",5530,"Sport Lisboa e Benfica",1903,1,1,"D","2021-01-04"
12,"Gil Vicente FC",5533,"Os Belenenses Futebol",5568,0,0,"D","2021-01-04"
12,"Portimonense SC",5601,"SC Farense",5602,2,0,"H","2021-01-04"
13,"Sporting Clube de Braga",5613,"CS Marítimo",5575,2,1,"H","2021-01-07"
13,"CD Nacional",5529,"Sporting Clube de Portugal",498,0,2,"A","2021-01-08"
13,"Rio Ave FC",496,"Portimonense SC",5601,3,0,"H","2021-01-08"
13,"Sport Lisboa e Benfica",1903,"CD Tondela",1049,2,0,"H","2021-01-08"
13,"FC Famalicão",5531,"FC Porto",503,1,4,"A","2021-01-08"
13,"Moreirense FC",583,"Vitória SC",5543,2,2,"D","2021-01-09"
13,"Boavista FC",810,"CD Santa Clara",5530,1,1,"D","2021-01-09"
13,"SC Farense",5602,"Gil Vicente FC",5533,3,1,"H","2021-01-10"
13,"Os Belenenses Futebol",5568,"FC Paços de Ferreira",507,0,2,"A","2021-01-10"
14,"Sporting Clube de Portugal",498,"Rio Ave FC",496,1,1,"D","2021-01-15"
14,"FC Porto",503,"Sport Lisboa e Benfica",1903,1,1,"D","2021-01-15"
14,"FC Paços de Ferreira",507,"Sporting Clube de Braga",5613,2,0,"H","2021-01-16"
14,"CD Tondela",1049,"Boavista FC",810,3,1,"H","2021-01-16"
14,"CD Nacional",5529,"Moreirense FC",583,0,1,"A","2021-01-17"
14,"CD Santa Clara",5530,"FC Famalicão",5531,1,2,"A","2021-01-17"
14,"Gil Vicente FC",5533,"CS Marítimo",5575,0,1,"A","2021-01-17"
14,"Portimonense SC",5601,"Os Belenenses Futebol",5568,1,0,"H","2021-01-18"
12,"Vitória SC",5543,"CD Nacional",5529,3,1,"H","2021-01-21"
15,"CS Marítimo",5575,"FC Paços de Ferreira",507,0,3,"A","2021-01-24"
15,"Moreirense FC",583,"Portimonense SC",5601,2,2,"D","2021-01-24"
15,"FC Famalicão",5531,"Vitória SC",5543,0,1,"A","2021-01-24"
15,"Os Belenenses Futebol",5568,"CD Tondela",1049,2,0,"H","2021-01-25"
15,"Rio Ave FC",496,"CD Santa Clara",5530,1,2,"A","2021-01-25"
15,"Sport Lisboa e Benfica",1903,"CD Nacional",5529,1,1,"D","2021-01-25"
15,"SC Farense",5602,"FC Porto",503,0,1,"A","2021-01-25"
15,"Sporting Clube de Braga",5613,"Gil Vicente FC",5533,1,0,"H","2021-01-26"
15,"Boavista FC",810,"Sporting Clube de Portugal",498,0,2,"A","2021-01-26"
16,"CD Nacional",5529,"FC Famalicão",5531,2,1,"H","2021-01-30"
16,"CD Tondela",1049,"SC Farense",5602,2,0,"H","2021-01-30"
16,"Portimonense SC",5601,"Boavista FC",810,1,2,"A","2021-01-30"
16,"Vitória SC",5543,"CS Marítimo",5575,1,0,"H","2021-01-31"
16,"CD Santa Clara",5530,"Os Belenenses Futebol",5568,2,0,"H","2021-02-01"
16,"FC Porto",503,"Rio Ave FC",496,2,0,"H","2021-02-01"
16,"Moreirense FC",583,"Sporting Clube de Braga",5613,0,4,"A","2021-02-01"
16,"Sporting Clube de Portugal",498,"Sport Lisboa e Benfica",1903,1,0,"H","2021-02-01"
16,"Gil Vicente FC",5533,"FC Paços de Ferreira",507,1,2,"A","2021-02-02"
17,"SC Farense",5602,"CD Santa Clara",5530,1,1,"D","2021-02-04"
17,"Os Belenenses Futebol",5568,"FC Porto",503,0,0,"D","2021-02-04"
17,"Sporting Clube de Braga",5613,"Portimonense SC",5601,2,1,"H","2021-02-04"
17,"FC Famalicão",5531,"Moreirense FC",583,0,2,"A","2021-02-04"
17,"Rio Ave FC",496,"CD Nacional",5529,0,0,"D","2021-02-05"
17,"CS Marítimo",5575,"Sporting Clube de Portugal",498,0,2,"A","2021-02-05"
17,"Sport Lisboa e Benfica",1903,"Vitória SC",5543,0,0,"D","2021-02-05"
17,"FC Paços de Ferreira",507,"CD Tondela",1049,2,1,"H","2021-02-05"
17,"Boavista FC",810,"Gil Vicente FC",5533,1,2,"A","2021-02-05"
18,"Sporting Clube de Braga",5613,"FC Porto",503,2,2,"D","2021-02-07"
18,"SC Farense",5602,"Moreirense FC",583,1,2,"A","2021-02-08"
18,"CS Marítimo",5575,"CD Santa Clara",5530,1,2,"A","2021-02-08"
18,"Sport Lisboa e Benfica",1903,"FC Famalicão",5531,2,0,"H","2021-02-08"
18,"Os Belenenses Futebol",5568,"Vitória SC",5543,1,1,"D","2021-02-08"
18,"FC Paços de Ferreira",507,"Portimonense SC",5601,0,0,"D","2021-02-09"
18,"Rio Ave FC",496,"CD Tondela",1049,2,1,"H","2021-02-09"
18,"Boavista FC",810,"CD Nacional",5529,0,1,"A","2021-02-09"
18,"Gil Vicente FC",5533,"Sporting Clube de Portugal",498,1,2,"A","2021-02-09"
19,"FC Famalicão",5531,"Os Belenenses Futebol",5568,0,0,"D","2021-02-12"
19,"CD Nacional",5529,"SC Farense",5602,2,3,"A","2021-02-13"
19,"Vitória SC",5543,"Rio Ave FC",496,1,3,"A","2021-02-13"
19,"FC Porto",503,"Boavista FC",810,2,2,"D","2021-02-13"
19,"Portimonense SC",5601,"Gil Vicente FC",5533,4,1,"H","2021-02-14"
19,"CD Santa Clara",5530,"Sporting Clube de Braga",5613,0,1,"A","2021-02-14"
19,"Moreirense FC",583,"Sport Lisboa e Benfica",1903,1,1,"D","2021-02-14"
19,"Sporting Clube de Portugal",498,"FC Paços de Ferreira",507,2,0,"H","2021-02-15"
19,"CD Tondela",1049,"CS Marítimo",5575,2,1,"H","2021-02-16"
14,"Vitória SC",5543,"SC Farense",5602,2,2,"D","2021-02-17"
20,"Boavista FC",810,"Moreirense FC",583,1,0,"H","2021-02-19"
20,"Os Belenenses Futebol",5568,"CD Nacional",5529,2,1,"H","2021-02-20"
20,"Gil Vicente FC",5533,"CD Santa Clara",5530,1,0,"H","2021-02-20"
20,"Sporting Clube de Portugal",498,"Portimonense SC",5601,2,0,"H","2021-02-20"
20,"FC Paços de Ferreira",507,"Vitória SC",5543,2,1,"H","2021-02-21"
20,"Rio Ave FC",496,"FC Famalicão",5531,0,1,"A","2021-02-21"
20,"Sporting Clube de Braga",5613,"CD Tondela",1049,4,2,"H","2021-02-21"
20,"SC Farense",5602,"Sport Lisboa e Benfica",1903,0,0,"D","2021-02-21"
20,"CS Marítimo",5575,"FC Porto",503,1,2,"A","2021-02-22"
21,"Vitória SC",5543,"Boavista FC",810,2,1,"H","2021-02-26"
21,"FC Famalicão",5531,"SC Farense",5602,0,0,"D","2021-02-27"
21,"CD Santa Clara",5530,"FC Paços de Ferreira",507,3,0,"H","2021-02-27"
21,"FC Porto",503,"Sporting Clube de Portugal",498,0,0,"D","2021-02-27"
21,"Portimonense SC",5601,"CS Marítimo",5575,0,0,"D","2021-02-28"
21,"CD Tondela",1049,"Gil Vicente FC",5533,1,0,"H","2021-02-28"
21,"CD Nacional",5529,"Sporting Clube de Braga",5613,1,2,"A","2021-02-28"
21,"Sport Lisboa e Benfica",1903,"Rio Ave FC",496,2,0,"H","2021-03-01"
21,"Moreirense FC",583,"Os Belenenses Futebol",5568,2,2,"D","2021-03-01"
22,"FC Paços de Ferreira",507,"CD Nacional",5529,2,1,"H","2021-03-05"
22,"Sporting Clube de Portugal",498,"CD Santa Clara",5530,2,1,"H","2021-03-05"
22,"Portimonense SC",5601,"CD Tondela",1049,3,0,"H","2021-03-06"
22,"Gil Vicente FC",5533,"FC Porto",503,0,2,"A","2021-03-06"
22,"Boavista FC",810,"FC Famalicão",5531,3,0,"H","2021-03-06"
22,"CS Marítimo",5575,"Moreirense FC",583,0,2,"A","2021-03-07"
22,"Rio Ave FC",496,"SC Farense",5602,2,0,"H","2021-03-07"
22,"Os Belenenses Futebol",5568,"Sport Lisboa e Benfica",1903,0,3,"A","2021-03-08"
22,"Sporting Clube de Braga",5613,"Vitória SC",5543,3,0,"H","2021-03-09"
23,"CD Nacional",5529,"CS Marítimo",5575,1,2,"A","2021-03-12"
23,"SC Farense",5602,"Os Belenenses Futebol",5568,0,1,"A","2021-03-13"
23,"Sport Lisboa e Benfica",1903,"Boavista FC",810,2,0,"H","2021-03-13"
23,"CD Santa Clara",5530,"Portimonense SC",5601,2,0,"H","2021-03-13"
23,"CD Tondela",1049,"Sporting Clube de Portugal",498,0,1,"A","2021-03-13"
23,"Moreirense FC",583,"Rio Ave FC",496,1,1,"D","2021-03-14"
23,"Vitória SC",5543,"Gil Vicente FC",5533,2,4,"A","2021-03-14"
23,"FC Porto",503,"FC Paços de Ferreira",507,2,0,"H","2021-03-14"
23,"FC Famalicão",5531,"Sporting Clube de Braga",5613,2,2,"D","2021-03-15"
24,"Gil Vicente FC",5533,"CD Nacional",5529,2,0,"H","2021-03-19"
24,"FC Paços de Ferreira",507,"Moreirense FC",583,3,0,"H","2021-03-20"
24,"CD Santa Clara",5530,"CD Tondela",1049,1,1,"D","2021-03-20"
24,"Portimonense SC",5601,"FC Porto",503,1,2,"A","2021-03-20"
24,"Sporting Clube de Portugal",498,"Vitória SC",5543,1,0,"H","2021-03-20"
24,"Rio Ave FC",496,"Os Belenenses Futebol",5568,0,0,"D","2021-03-21"
24,"CS Marítimo",5575,"FC Famalicão",5531,0,4,"A","2021-03-21"
24,"Boavista FC",810,"SC Farense",5602,0,1,"A","2021-03-21"
24,"Sporting Clube de Braga",5613,"Sport Lisboa e Benfica",1903,0,2,"A","2021-03-21"
25,"CD Nacional",5529,"Portimonense SC",5601,1,5,"A","2021-04-02"
25,"Rio Ave FC",496,"Gil Vicente FC",5533,0,2,"A","2021-04-03"
25,"FC Porto",503,"CD Santa Clara",5530,2,1,"H","2021-04-03"
25,"Os Belenenses Futebol",5568,"Boavista FC",810,0,2,"A","2021-04-04"
25,"Vitória SC",5543,"CD Tondela",1049,1,2,"A","2021-04-04"
25,"FC Famalicão",5531,"FC Paços de Ferreira",507,2,0,"H","2021-04-04"
25,"SC Farense",5602,"Sporting Clube de Braga",5613,1,2,"A","2021-04-05"
25,"Sport Lisboa e Benfica",1903,"CS Marítimo",5575,1,0,"H","2021-04-05"
25,"Moreirense FC",583,"Sporting Clube de Portugal",498,1,1,"D","2021-04-05"
26,"Portimonense SC",5601,"Vitória SC",5543,3,0,"H","2021-04-09"
26,"CS Marítimo",5575,"SC Farense",5602,1,0,"H","2021-04-10"
26,"Boavista FC",810,"Rio Ave FC",496,3,3,"D","2021-04-10"
26,"CD Tondela",1049,"FC Porto",503,0,2,"A","2021-04-10"
26,"FC Paços de Ferreira",507,"Sport Lisboa e Benfica",1903,0,5,"A","2021-04-10"
26,"Gil Vicente FC",5533,"Moreirense FC",583,1,2,"A","2021-04-11"
26,"CD Santa Clara",5530,"CD Nacional",5529,5,1,"H","2021-04-11"
26,"Sporting Clube de Braga",5613,"Os Belenenses Futebol",5568,1,1,"D","2021-04-11"
26,"Sporting Clube de Portugal",498,"FC Famalicão",5531,1,1,"D","2021-04-11"
27,"Boavista FC",810,"FC Paços de Ferreira",507,2,0,"H","2021-04-16"
27,"SC Farense",5602,"Sporting Clube de Portugal",498,0,1,"A","2021-04-16"
27,"Moreirense FC",583,"CD Tondela",1049,2,3,"A","2021-04-17"
27,"Vitória SC",5543,"CD Santa Clara",5530,1,0,"H","2021-04-17"
27,"Sport Lisboa e Benfica",1903,"Gil Vicente FC",5533,1,2,"A","2021-04-17"
27,"Os Belenenses Futebol",5568,"CS Marítimo",5575,2,0,"H","2021-04-17"
27,"Rio Ave FC",496,"Sporting Clube de Braga",5613,0,0,"D","2021-04-17"
27,"FC Famalicão",5531,"Portimonense SC",5601,0,1,"A","2021-04-18"
27,"CD Nacional",5529,"FC Porto",503,0,1,"A","2021-04-18"
28,"FC Paços de Ferreira",507,"SC Farense",5602,0,2,"A","2021-04-20"
28,"CD Santa Clara",5530,"Moreirense FC",583,0,0,"D","2021-04-21"
28,"CS Marítimo",5575,"Rio Ave FC",496,1,0,"H","2021-04-21"
28,"Sporting Clube de Braga",5613,"Boavista FC",810,2,1,"H","2021-04-21"
28,"Sporting Clube de Portugal",498,"Os Belenenses Futebol",5568,2,2,"D","2021-04-21"
28,"CD Tondela",1049,"CD Nacional",5529,2,1,"H","2021-04-22"
28,"Gil Vicente FC",5533,"FC Famalicão",5531,0,3,"A","2021-04-22"
28,"Portimonense SC",5601,"Sport Lisboa e Benfica",1903,1,5,"A","2021-04-22"
28,"FC Porto",503,"Vitória SC",5543,1,0,"H","2021-04-22"
29,"Boavista FC",810,"CS Marítimo",5575,NA,NA,NA,"2021-04-25"
29,"Rio Ave FC",496,"FC Paços de Ferreira",507,NA,NA,NA,"2021-04-25"
29,"Sporting Clube de Braga",5613,"Sporting Clube de Portugal",498,NA,NA,NA,"2021-04-25"
29,"Os Belenenses Futebol",5568,"Gil Vicente FC",5533,NA,NA,NA,"2021-04-26"
29,"CD Nacional",5529,"Vitória SC",5543,NA,NA,NA,"2021-04-26"
29,"Sport Lisboa e Benfica",1903,"CD Santa Clara",5530,NA,NA,NA,"2021-04-26"
29,"FC Famalicão",5531,"CD Tondela",1049,NA,NA,NA,"2021-04-26"
29,"Moreirense FC",583,"FC Porto",503,NA,NA,NA,"2021-04-26"
29,"SC Farense",5602,"Portimonense SC",5601,NA,NA,NA,"2021-04-27"
30,"CS Marítimo",5575,"Sporting Clube de Braga",5613,NA,NA,NA,"2021-04-29"
30,"FC Paços de Ferreira",507,"Os Belenenses Futebol",5568,NA,NA,NA,"2021-04-30"
30,"Vitória SC",5543,"Moreirense FC",583,NA,NA,NA,"2021-04-30"
30,"CD Tondela",1049,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2021-04-30"
30,"FC Porto",503,"FC Famalicão",5531,NA,NA,NA,"2021-04-30"
30,"Gil Vicente FC",5533,"SC Farense",5602,NA,NA,NA,"2021-05-01"
30,"CD Santa Clara",5530,"Boavista FC",810,NA,NA,NA,"2021-05-01"
30,"Portimonense SC",5601,"Rio Ave FC",496,NA,NA,NA,"2021-05-01"
30,"Sporting Clube de Portugal",498,"CD Nacional",5529,NA,NA,NA,"2021-05-01"
31,"Sporting Clube de Braga",5613,"FC Paços de Ferreira",507,NA,NA,NA,"2021-05-05"
31,"CS Marítimo",5575,"Gil Vicente FC",5533,NA,NA,NA,"2021-05-05"
31,"Rio Ave FC",496,"Sporting Clube de Portugal",498,NA,NA,NA,"2021-05-05"
31,"Moreirense FC",583,"CD Nacional",5529,NA,NA,NA,"2021-05-06"
31,"Os Belenenses Futebol",5568,"Portimonense SC",5601,NA,NA,NA,"2021-05-06"
31,"Sport Lisboa e Benfica",1903,"FC Porto",503,NA,NA,NA,"2021-05-06"
31,"SC Farense",5602,"Vitória SC",5543,NA,NA,NA,"2021-05-06"
31,"FC Famalicão",5531,"CD Santa Clara",5530,NA,NA,NA,"2021-05-07"
31,"Boavista FC",810,"CD Tondela",1049,NA,NA,NA,"2021-05-07"
32,"FC Paços de Ferreira",507,"CS Marítimo",5575,NA,NA,NA,"2021-05-09"
32,"Gil Vicente FC",5533,"Sporting Clube de Braga",5613,NA,NA,NA,"2021-05-09"
32,"Portimonense SC",5601,"Moreirense FC",583,NA,NA,NA,"2021-05-10"
32,"FC Porto",503,"SC Farense",5602,NA,NA,NA,"2021-05-10"
32,"CD Nacional",5529,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2021-05-11"
32,"CD Santa Clara",5530,"Rio Ave FC",496,NA,NA,NA,"2021-05-11"
32,"CD Tondela",1049,"Os Belenenses Futebol",5568,NA,NA,NA,"2021-05-11"
32,"Sporting Clube de Portugal",498,"Boavista FC",810,NA,NA,NA,"2021-05-11"
32,"Vitória SC",5543,"FC Famalicão",5531,NA,NA,NA,"2021-05-12"
33,"FC Paços de Ferreira",507,"Gil Vicente FC",5533,NA,NA,NA,"2021-05-14"
33,"Sporting Clube de Braga",5613,"Moreirense FC",583,NA,NA,NA,"2021-05-14"
33,"Boavista FC",810,"Portimonense SC",5601,NA,NA,NA,"2021-05-15"
33,"SC Farense",5602,"CD Tondela",1049,NA,NA,NA,"2021-05-15"
33,"Sport Lisboa e Benfica",1903,"Sporting Clube de Portugal",498,NA,NA,NA,"2021-05-15"
33,"Rio Ave FC",496,"FC Porto",503,NA,NA,NA,"2021-05-15"
33,"FC Famalicão",5531,"CD Nacional",5529,NA,NA,NA,"2021-05-16"
33,"Os Belenenses Futebol",5568,"CD Santa Clara",5530,NA,NA,NA,"2021-05-16"
33,"CS Marítimo",5575,"Vitória SC",5543,NA,NA,NA,"2021-05-16"
34,"FC Porto",503,"Os Belenenses Futebol",5568,NA,NA,NA,"2021-05-20"
34,"CD Nacional",5529,"Rio Ave FC",496,NA,NA,NA,"2021-05-20"
34,"Gil Vicente FC",5533,"Boavista FC",810,NA,NA,NA,"2021-05-20"
34,"Moreirense FC",583,"FC Famalicão",5531,NA,NA,NA,"2021-05-20"
34,"Sporting Clube de Portugal",498,"CS Marítimo",5575,NA,NA,NA,"2021-05-20"
34,"Vitória SC",5543,"Sport Lisboa e Benfica",1903,NA,NA,NA,"2021-05-20"
34,"CD Santa Clara",5530,"SC Farense",5602,NA,NA,NA,"2021-05-20"
34,"Portimonense SC",5601,"Sporting Clube de Braga",5613,NA,NA,NA,"2021-05-20"
34,"CD Tondela",1049,"FC Paços de Ferreira",507,NA,NA,NA,"2021-05-20"
