"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"FC Famalicão",5531,"Sport Lisboa e Benfica",1903,1,5,"A","2020-09-18","18:00:00","FINISHED"
1,"Vitória SC",5543,"Os Belenenses Futebol",5568,0,1,"A","2020-09-18","20:15:00","FINISHED"
1,"CD Nacional",5529,"Boavista FC",810,3,3,"D","2020-09-19","15:00:00","FINISHED"
1,"FC Porto",503,"Sporting Clube de Braga",5613,3,1,"H","2020-09-19","20:00:00","FINISHED"
1,"CD Santa Clara",5530,"CS Marítimo",5575,2,0,"H","2020-09-20","15:00:00","FINISHED"
1,"Moreirense FC",583,"SC Farense",5602,2,0,"H","2020-09-20","17:30:00","FINISHED"
1,"CD Tondela",1049,"Rio Ave FC",496,1,1,"D","2020-09-20","20:00:00","FINISHED"
1,"Portimonense SC",5601,"FC Paços de Ferreira",507,1,1,"D","2020-09-21","18:45:00","FINISHED"
2,"Sporting Clube de Braga",5613,"CD Santa Clara",5530,0,1,"A","2020-09-25","19:30:00","FINISHED"
2,"CS Marítimo",5575,"CD Tondela",1049,2,1,"H","2020-09-26","14:30:00","FINISHED"
2,"Sport Lisboa e Benfica",1903,"Moreirense FC",583,2,0,"H","2020-09-26","17:30:00","FINISHED"
2,"Boavista FC",810,"FC Porto",503,0,5,"A","2020-09-26","20:00:00","FINISHED"
2,"SC Farense",5602,"CD Nacional",5529,0,1,"A","2020-09-27","14:30:00","FINISHED"
2,"Gil Vicente FC",5533,"Portimonense SC",5601,1,0,"H","2020-09-27","15:00:00","FINISHED"
2,"FC Paços de Ferreira",507,"Sporting Clube de Portugal",498,0,2,"A","2020-09-27","17:30:00","FINISHED"
2,"Rio Ave FC",496,"Vitória SC",5543,0,0,"D","2020-09-27","20:00:00","FINISHED"
2,"Os Belenenses Futebol",5568,"FC Famalicão",5531,1,2,"A","2020-09-28","18:45:00","FINISHED"
3,"Moreirense FC",583,"Boavista FC",810,1,1,"D","2020-10-02","18:00:00","FINISHED"
3,"Vitória SC",5543,"FC Paços de Ferreira",507,1,0,"H","2020-10-02","20:15:00","FINISHED"
3,"CD Santa Clara",5530,"Gil Vicente FC",5533,0,0,"D","2020-10-03","15:00:00","FINISHED"
3,"FC Porto",503,"CS Marítimo",5575,2,3,"A","2020-10-03","17:30:00","FINISHED"
3,"CD Tondela",1049,"Sporting Clube de Braga",5613,0,4,"A","2020-10-03","20:00:00","FINISHED"
3,"CD Nacional",5529,"Os Belenenses Futebol",5568,0,0,"D","2020-10-04","14:30:00","FINISHED"
3,"Sport Lisboa e Benfica",1903,"SC Farense",5602,3,2,"H","2020-10-04","17:30:00","FINISHED"
3,"FC Famalicão",5531,"Rio Ave FC",496,1,1,"D","2020-10-04","17:30:00","FINISHED"
3,"Portimonense SC",5601,"Sporting Clube de Portugal",498,0,2,"A","2020-10-04","20:00:00","FINISHED"
4,"CS Marítimo",5575,"Portimonense SC",5601,1,2,"A","2020-10-17","14:30:00","FINISHED"
4,"Gil Vicente FC",5533,"CD Tondela",1049,1,1,"D","2020-10-17","14:30:00","FINISHED"
4,"Sporting Clube de Braga",5613,"CD Nacional",5529,2,1,"H","2020-10-17","17:00:00","FINISHED"
4,"Sporting Clube de Portugal",498,"FC Porto",503,2,2,"D","2020-10-17","19:30:00","FINISHED"
4,"FC Paços de Ferreira",507,"CD Santa Clara",5530,2,1,"H","2020-10-18","14:00:00","FINISHED"
4,"Os Belenenses Futebol",5568,"Moreirense FC",583,0,0,"D","2020-10-18","14:00:00","FINISHED"
4,"SC Farense",5602,"FC Famalicão",5531,3,3,"D","2020-10-18","16:30:00","FINISHED"
4,"Rio Ave FC",496,"Sport Lisboa e Benfica",1903,0,3,"A","2020-10-18","19:00:00","FINISHED"
4,"Boavista FC",810,"Vitória SC",5543,0,1,"A","2020-10-19","19:15:00","FINISHED"
