"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date"
4,"1. FC Köln",1,"Borussia Mönchengladbach",18,0,1,"A","2019-09-14"
4,"BV Borussia 09 Dortmund",4,"Bayer 04 Leverkusen",3,4,0,"H","2019-09-14"
4,"1. FSV Mainz 05",15,"Hertha BSC",9,2,1,"H","2019-09-14"
4,"FC Augsburg",16,"Eintracht Frankfurt",19,2,1,"H","2019-09-14"
4,"1. FC Union Berlin",28,"SV Werder Bremen",12,1,2,"A","2019-09-14"
4,"RB Leipzig",721,"FC Bayern München",5,1,1,"D","2019-09-14"
4,"TSG 1899 Hoffenheim",2,"SC Freiburg",17,0,3,"A","2019-09-15"
4,"SC Paderborn 07",29,"FC Schalke 04",6,1,5,"A","2019-09-15"
5,"FC Schalke 04",6,"1. FSV Mainz 05",15,2,1,"H","2019-09-20"
5,"Hertha BSC",9,"SC Paderborn 07",29,2,1,"H","2019-09-21"
5,"FC Bayern München",5,"1. FC Köln",1,4,0,"H","2019-09-21"
5,"Bayer 04 Leverkusen",3,"1. FC Union Berlin",28,2,0,"H","2019-09-21"
5,"SC Freiburg",17,"FC Augsburg",16,1,1,"D","2019-09-21"
5,"SV Werder Bremen",12,"RB Leipzig",721,0,3,"A","2019-09-21"
5,"Borussia Mönchengladbach",18,"TSV Fortuna 95 Düsseldorf",24,2,1,"H","2019-09-22"
5,"Eintracht Frankfurt",19,"BV Borussia 09 Dortmund",4,2,2,"D","2019-09-22"
5,"VfL Wolfsburg",11,"TSG 1899 Hoffenheim",2,1,1,"D","2019-09-23"
6,"1. FC Union Berlin",28,"Eintracht Frankfurt",19,1,2,"A","2019-09-27"
6,"1. FSV Mainz 05",15,"VfL Wolfsburg",11,0,1,"A","2019-09-28"
6,"TSG 1899 Hoffenheim",2,"Borussia Mönchengladbach",18,0,3,"A","2019-09-28"
6,"FC Augsburg",16,"Bayer 04 Leverkusen",3,0,3,"A","2019-09-28"
6,"SC Paderborn 07",29,"FC Bayern München",5,2,3,"A","2019-09-28"
6,"RB Leipzig",721,"FC Schalke 04",6,1,3,"A","2019-09-28"
6,"BV Borussia 09 Dortmund",4,"SV Werder Bremen",12,2,2,"D","2019-09-28"
6,"TSV Fortuna 95 Düsseldorf",24,"SC Freiburg",17,1,2,"A","2019-09-29"
6,"1. FC Köln",1,"Hertha BSC",9,0,4,"A","2019-09-29"
7,"Hertha BSC",9,"TSV Fortuna 95 Düsseldorf",24,3,1,"H","2019-10-04"
7,"FC Bayern München",5,"TSG 1899 Hoffenheim",2,1,2,"A","2019-10-05"
7,"Bayer 04 Leverkusen",3,"RB Leipzig",721,1,1,"D","2019-10-05"
7,"SC Freiburg",17,"BV Borussia 09 Dortmund",4,2,2,"D","2019-10-05"
7,"SC Paderborn 07",29,"1. FSV Mainz 05",15,1,2,"A","2019-10-05"
7,"FC Schalke 04",6,"1. FC Köln",1,1,1,"D","2019-10-05"
7,"Borussia Mönchengladbach",18,"FC Augsburg",16,5,1,"H","2019-10-06"
7,"VfL Wolfsburg",11,"1. FC Union Berlin",28,1,0,"H","2019-10-06"
7,"Eintracht Frankfurt",19,"SV Werder Bremen",12,2,2,"D","2019-10-06"
8,"Eintracht Frankfurt",19,"Bayer 04 Leverkusen",3,3,0,"H","2019-10-18"
8,"SV Werder Bremen",12,"Hertha BSC",9,1,1,"D","2019-10-19"
8,"TSV Fortuna 95 Düsseldorf",24,"1. FSV Mainz 05",15,1,0,"H","2019-10-19"
8,"FC Augsburg",16,"FC Bayern München",5,2,2,"D","2019-10-19"
8,"1. FC Union Berlin",28,"SC Freiburg",17,2,0,"H","2019-10-19"
8,"RB Leipzig",721,"VfL Wolfsburg",11,1,1,"D","2019-10-19"
8,"BV Borussia 09 Dortmund",4,"Borussia Mönchengladbach",18,1,0,"H","2019-10-19"
8,"1. FC Köln",1,"SC Paderborn 07",29,3,0,"H","2019-10-20"
8,"TSG 1899 Hoffenheim",2,"FC Schalke 04",6,2,0,"H","2019-10-20"
9,"1. FSV Mainz 05",15,"1. FC Köln",1,3,1,"H","2019-10-25"
9,"FC Schalke 04",6,"BV Borussia 09 Dortmund",4,0,0,"D","2019-10-26"
9,"Hertha BSC",9,"TSG 1899 Hoffenheim",2,2,3,"A","2019-10-26"
9,"FC Bayern München",5,"1. FC Union Berlin",28,2,1,"H","2019-10-26"
9,"SC Freiburg",17,"RB Leipzig",721,2,1,"H","2019-10-26"
9,"SC Paderborn 07",29,"TSV Fortuna 95 Düsseldorf",24,2,0,"H","2019-10-26"
9,"Bayer 04 Leverkusen",3,"SV Werder Bremen",12,2,2,"D","2019-10-26"
9,"VfL Wolfsburg",11,"FC Augsburg",16,0,0,"D","2019-10-27"
9,"Borussia Mönchengladbach",18,"Eintracht Frankfurt",19,4,2,"H","2019-10-27"
10,"TSG 1899 Hoffenheim",2,"SC Paderborn 07",29,3,0,"H","2019-11-01"
10,"Eintracht Frankfurt",19,"FC Bayern München",5,5,1,"H","2019-11-02"
10,"BV Borussia 09 Dortmund",4,"VfL Wolfsburg",11,3,0,"H","2019-11-02"
10,"SV Werder Bremen",12,"SC Freiburg",17,2,2,"D","2019-11-02"
10,"Bayer 04 Leverkusen",3,"Borussia Mönchengladbach",18,1,2,"A","2019-11-02"
10,"RB Leipzig",721,"1. FSV Mainz 05",15,8,0,"H","2019-11-02"
10,"1. FC Union Berlin",28,"Hertha BSC",9,1,0,"H","2019-11-02"
10,"TSV Fortuna 95 Düsseldorf",24,"1. FC Köln",1,2,0,"H","2019-11-03"
10,"FC Augsburg",16,"FC Schalke 04",6,2,3,"A","2019-11-03"
11,"1. FC Köln",1,"TSG 1899 Hoffenheim",2,1,2,"A","2019-11-08"
11,"FC Schalke 04",6,"TSV Fortuna 95 Düsseldorf",24,3,3,"D","2019-11-09"
11,"Hertha BSC",9,"RB Leipzig",721,2,4,"A","2019-11-09"
11,"1. FSV Mainz 05",15,"1. FC Union Berlin",28,2,3,"A","2019-11-09"
11,"SC Paderborn 07",29,"FC Augsburg",16,0,1,"A","2019-11-09"
11,"FC Bayern München",5,"BV Borussia 09 Dortmund",4,4,0,"H","2019-11-09"
11,"Borussia Mönchengladbach",18,"SV Werder Bremen",12,3,1,"H","2019-11-10"
11,"VfL Wolfsburg",11,"Bayer 04 Leverkusen",3,0,2,"A","2019-11-10"
11,"SC Freiburg",17,"Eintracht Frankfurt",19,1,0,"H","2019-11-10"
12,"BV Borussia 09 Dortmund",4,"SC Paderborn 07",29,3,3,"D","2019-11-22"
12,"Eintracht Frankfurt",19,"VfL Wolfsburg",11,0,2,"A","2019-11-23"
12,"SV Werder Bremen",12,"FC Schalke 04",6,1,2,"A","2019-11-23"
12,"TSV Fortuna 95 Düsseldorf",24,"FC Bayern München",5,0,4,"A","2019-11-23"
12,"Bayer 04 Leverkusen",3,"SC Freiburg",17,1,1,"D","2019-11-23"
12,"1. FC Union Berlin",28,"Borussia Mönchengladbach",18,2,0,"H","2019-11-23"
12,"RB Leipzig",721,"1. FC Köln",1,4,1,"H","2019-11-23"
12,"FC Augsburg",16,"Hertha BSC",9,4,0,"H","2019-11-24"
12,"TSG 1899 Hoffenheim",2,"1. FSV Mainz 05",15,1,5,"A","2019-11-24"
13,"FC Schalke 04",6,"1. FC Union Berlin",28,2,1,"H","2019-11-29"
13,"1. FC Köln",1,"FC Augsburg",16,1,1,"D","2019-11-30"
13,"Hertha BSC",9,"BV Borussia 09 Dortmund",4,1,2,"A","2019-11-30"
13,"TSG 1899 Hoffenheim",2,"TSV Fortuna 95 Düsseldorf",24,1,1,"D","2019-11-30"
13,"SC Paderborn 07",29,"RB Leipzig",721,2,3,"A","2019-11-30"
13,"FC Bayern München",5,"Bayer 04 Leverkusen",3,1,2,"A","2019-11-30"
13,"Borussia Mönchengladbach",18,"SC Freiburg",17,4,2,"H","2019-12-01"
13,"VfL Wolfsburg",11,"SV Werder Bremen",12,2,3,"A","2019-12-01"
13,"1. FSV Mainz 05",15,"Eintracht Frankfurt",19,2,1,"H","2019-12-02"
14,"Eintracht Frankfurt",19,"Hertha BSC",9,2,2,"D","2019-12-06"
14,"BV Borussia 09 Dortmund",4,"TSV Fortuna 95 Düsseldorf",24,5,0,"H","2019-12-07"
14,"Borussia Mönchengladbach",18,"FC Bayern München",5,2,1,"H","2019-12-07"
14,"SC Freiburg",17,"VfL Wolfsburg",11,1,0,"H","2019-12-07"
14,"FC Augsburg",16,"1. FSV Mainz 05",15,2,1,"H","2019-12-07"
14,"RB Leipzig",721,"TSG 1899 Hoffenheim",2,3,1,"H","2019-12-07"
14,"Bayer 04 Leverkusen",3,"FC Schalke 04",6,2,1,"H","2019-12-07"
14,"1. FC Union Berlin",28,"1. FC Köln",1,2,0,"H","2019-12-08"
14,"SV Werder Bremen",12,"SC Paderborn 07",29,0,1,"A","2019-12-08"
15,"TSG 1899 Hoffenheim",2,"FC Augsburg",16,2,4,"A","2019-12-13"
15,"1. FC Köln",1,"Bayer 04 Leverkusen",3,2,0,"H","2019-12-14"
15,"Hertha BSC",9,"SC Freiburg",17,1,0,"H","2019-12-14"
15,"FC Bayern München",5,"SV Werder Bremen",12,6,1,"H","2019-12-14"
15,"1. FSV Mainz 05",15,"BV Borussia 09 Dortmund",4,0,4,"A","2019-12-14"
15,"SC Paderborn 07",29,"1. FC Union Berlin",28,1,1,"D","2019-12-14"
15,"TSV Fortuna 95 Düsseldorf",24,"RB Leipzig",721,0,3,"A","2019-12-14"
15,"VfL Wolfsburg",11,"Borussia Mönchengladbach",18,2,1,"H","2019-12-15"
15,"FC Schalke 04",6,"Eintracht Frankfurt",19,1,0,"H","2019-12-15"
16,"SV Werder Bremen",12,"1. FSV Mainz 05",15,0,5,"A","2019-12-17"
16,"BV Borussia 09 Dortmund",4,"RB Leipzig",721,3,3,"D","2019-12-17"
16,"FC Augsburg",16,"TSV Fortuna 95 Düsseldorf",24,3,0,"H","2019-12-17"
16,"1. FC Union Berlin",28,"TSG 1899 Hoffenheim",2,0,2,"A","2019-12-17"
16,"Bayer 04 Leverkusen",3,"Hertha BSC",9,0,1,"A","2019-12-18"
16,"Eintracht Frankfurt",19,"1. FC Köln",1,2,4,"A","2019-12-18"
16,"Borussia Mönchengladbach",18,"SC Paderborn 07",29,2,0,"H","2019-12-18"
16,"SC Freiburg",17,"FC Bayern München",5,1,3,"A","2019-12-18"
16,"VfL Wolfsburg",11,"FC Schalke 04",6,1,1,"D","2019-12-18"
17,"TSG 1899 Hoffenheim",2,"BV Borussia 09 Dortmund",4,2,1,"H","2019-12-20"
17,"1. FC Köln",1,"SV Werder Bremen",12,1,0,"H","2019-12-21"
17,"FC Schalke 04",6,"SC Freiburg",17,2,2,"D","2019-12-21"
17,"FC Bayern München",5,"VfL Wolfsburg",11,2,0,"H","2019-12-21"
17,"1. FSV Mainz 05",15,"Bayer 04 Leverkusen",3,0,1,"A","2019-12-21"
17,"RB Leipzig",721,"FC Augsburg",16,3,1,"H","2019-12-21"
17,"Hertha BSC",9,"Borussia Mönchengladbach",18,0,0,"D","2019-12-21"
17,"TSV Fortuna 95 Düsseldorf",24,"1. FC Union Berlin",28,2,1,"H","2019-12-22"
17,"SC Paderborn 07",29,"Eintracht Frankfurt",19,2,1,"H","2019-12-22"
18,"FC Schalke 04",6,"Borussia Mönchengladbach",18,2,0,"H","2020-01-17"
18,"1. FC Köln",1,"VfL Wolfsburg",11,3,1,"H","2020-01-18"
18,"TSV Fortuna 95 Düsseldorf",24,"SV Werder Bremen",12,0,1,"A","2020-01-18"
18,"1. FSV Mainz 05",15,"SC Freiburg",17,1,2,"A","2020-01-18"
18,"TSG 1899 Hoffenheim",2,"Eintracht Frankfurt",19,1,2,"A","2020-01-18"
18,"FC Augsburg",16,"BV Borussia 09 Dortmund",4,3,5,"A","2020-01-18"
18,"RB Leipzig",721,"1. FC Union Berlin",28,3,1,"H","2020-01-18"
18,"Hertha BSC",9,"FC Bayern München",5,0,4,"A","2020-01-19"
18,"SC Paderborn 07",29,"Bayer 04 Leverkusen",3,1,4,"A","2020-01-19"
19,"BV Borussia 09 Dortmund",4,"1. FC Köln",1,5,1,"H","2020-01-24"
19,"Eintracht Frankfurt",19,"RB Leipzig",721,2,0,"H","2020-01-25"
19,"Borussia Mönchengladbach",18,"1. FSV Mainz 05",15,3,1,"H","2020-01-25"
19,"SC Freiburg",17,"SC Paderborn 07",29,0,2,"A","2020-01-25"
19,"VfL Wolfsburg",11,"Hertha BSC",9,1,2,"A","2020-01-25"
19,"1. FC Union Berlin",28,"FC Augsburg",16,2,0,"H","2020-01-25"
19,"FC Bayern München",5,"FC Schalke 04",6,5,0,"H","2020-01-25"
19,"SV Werder Bremen",12,"TSG 1899 Hoffenheim",2,0,3,"A","2020-01-26"
19,"Bayer 04 Leverkusen",3,"TSV Fortuna 95 Düsseldorf",24,3,0,"H","2020-01-26"
20,"Hertha BSC",9,"FC Schalke 04",6,0,0,"D","2020-01-31"
20,"BV Borussia 09 Dortmund",4,"1. FC Union Berlin",28,5,0,"H","2020-02-01"
20,"TSV Fortuna 95 Düsseldorf",24,"Eintracht Frankfurt",19,1,1,"D","2020-02-01"
20,"1. FSV Mainz 05",15,"FC Bayern München",5,1,3,"A","2020-02-01"
20,"TSG 1899 Hoffenheim",2,"Bayer 04 Leverkusen",3,2,1,"H","2020-02-01"
20,"FC Augsburg",16,"SV Werder Bremen",12,2,1,"H","2020-02-01"
20,"RB Leipzig",721,"Borussia Mönchengladbach",18,2,2,"D","2020-02-01"
20,"1. FC Köln",1,"SC Freiburg",17,4,0,"H","2020-02-02"
20,"SC Paderborn 07",29,"VfL Wolfsburg",11,2,4,"A","2020-02-02"
21,"Eintracht Frankfurt",19,"FC Augsburg",16,5,0,"H","2020-02-07"
21,"FC Schalke 04",6,"SC Paderborn 07",29,1,1,"D","2020-02-08"
21,"SV Werder Bremen",12,"1. FC Union Berlin",28,0,2,"A","2020-02-08"
21,"Hertha BSC",9,"1. FSV Mainz 05",15,1,3,"A","2020-02-08"
21,"SC Freiburg",17,"TSG 1899 Hoffenheim",2,1,0,"H","2020-02-08"
21,"VfL Wolfsburg",11,"TSV Fortuna 95 Düsseldorf",24,1,1,"D","2020-02-08"
21,"Bayer 04 Leverkusen",3,"BV Borussia 09 Dortmund",4,4,3,"H","2020-02-08"
21,"FC Bayern München",5,"RB Leipzig",721,0,0,"D","2020-02-09"
22,"BV Borussia 09 Dortmund",4,"Eintracht Frankfurt",19,4,0,"H","2020-02-14"
22,"TSG 1899 Hoffenheim",2,"VfL Wolfsburg",11,2,3,"A","2020-02-15"
22,"FC Augsburg",16,"SC Freiburg",17,1,1,"D","2020-02-15"
22,"1. FC Union Berlin",28,"Bayer 04 Leverkusen",3,2,3,"A","2020-02-15"
22,"SC Paderborn 07",29,"Hertha BSC",9,1,2,"A","2020-02-15"
22,"RB Leipzig",721,"SV Werder Bremen",12,3,0,"H","2020-02-15"
22,"TSV Fortuna 95 Düsseldorf",24,"Borussia Mönchengladbach",18,1,4,"A","2020-02-15"
22,"1. FC Köln",1,"FC Bayern München",5,1,4,"A","2020-02-16"
22,"1. FSV Mainz 05",15,"FC Schalke 04",6,0,0,"D","2020-02-16"
23,"FC Bayern München",5,"SC Paderborn 07",29,3,2,"H","2020-02-21"
23,"SC Freiburg",17,"TSV Fortuna 95 Düsseldorf",24,0,2,"A","2020-02-22"
23,"SV Werder Bremen",12,"BV Borussia 09 Dortmund",4,0,2,"A","2020-02-22"
23,"Hertha BSC",9,"1. FC Köln",1,0,5,"A","2020-02-22"
23,"Borussia Mönchengladbach",18,"TSG 1899 Hoffenheim",2,1,1,"D","2020-02-22"
23,"FC Schalke 04",6,"RB Leipzig",721,0,5,"A","2020-02-22"
23,"Bayer 04 Leverkusen",3,"FC Augsburg",16,2,0,"H","2020-02-23"
23,"VfL Wolfsburg",11,"1. FSV Mainz 05",15,4,0,"H","2020-02-23"
23,"Eintracht Frankfurt",19,"1. FC Union Berlin",28,1,2,"A","2020-02-24"
24,"TSV Fortuna 95 Düsseldorf",24,"Hertha BSC",9,3,3,"D","2020-02-28"
24,"BV Borussia 09 Dortmund",4,"SC Freiburg",17,1,0,"H","2020-02-29"
24,"1. FSV Mainz 05",15,"SC Paderborn 07",29,2,0,"H","2020-02-29"
24,"TSG 1899 Hoffenheim",2,"FC Bayern München",5,0,6,"A","2020-02-29"
24,"FC Augsburg",16,"Borussia Mönchengladbach",18,2,3,"A","2020-02-29"
24,"1. FC Köln",1,"FC Schalke 04",6,3,0,"H","2020-02-29"
24,"1. FC Union Berlin",28,"VfL Wolfsburg",11,2,2,"D","2020-03-01"
24,"RB Leipzig",721,"Bayer 04 Leverkusen",3,1,1,"D","2020-03-01"
25,"SC Paderborn 07",29,"1. FC Köln",1,1,2,"A","2020-03-06"
25,"FC Schalke 04",6,"TSG 1899 Hoffenheim",2,1,1,"D","2020-03-07"
25,"Hertha BSC",9,"SV Werder Bremen",12,2,2,"D","2020-03-07"
25,"Bayer 04 Leverkusen",3,"Eintracht Frankfurt",19,4,0,"H","2020-03-07"
25,"SC Freiburg",17,"1. FC Union Berlin",28,3,1,"H","2020-03-07"
25,"VfL Wolfsburg",11,"RB Leipzig",721,0,0,"D","2020-03-07"
25,"Borussia Mönchengladbach",18,"BV Borussia 09 Dortmund",4,1,2,"A","2020-03-07"
25,"FC Bayern München",5,"FC Augsburg",16,2,0,"H","2020-03-08"
25,"1. FSV Mainz 05",15,"TSV Fortuna 95 Düsseldorf",24,1,1,"D","2020-03-08"
21,"Borussia Mönchengladbach",18,"1. FC Köln",1,2,1,"H","2020-03-11"
26,"BV Borussia 09 Dortmund",4,"FC Schalke 04",6,4,0,"H","2020-05-16"
26,"TSV Fortuna 95 Düsseldorf",24,"SC Paderborn 07",29,0,0,"D","2020-05-16"
26,"TSG 1899 Hoffenheim",2,"Hertha BSC",9,0,3,"A","2020-05-16"
26,"FC Augsburg",16,"VfL Wolfsburg",11,1,2,"A","2020-05-16"
26,"RB Leipzig",721,"SC Freiburg",17,1,1,"D","2020-05-16"
26,"Eintracht Frankfurt",19,"Borussia Mönchengladbach",18,1,3,"A","2020-05-16"
26,"1. FC Köln",1,"1. FSV Mainz 05",15,2,2,"D","2020-05-17"
26,"1. FC Union Berlin",28,"FC Bayern München",5,0,2,"A","2020-05-17"
26,"SV Werder Bremen",12,"Bayer 04 Leverkusen",3,1,4,"A","2020-05-18"
27,"Hertha BSC",9,"1. FC Union Berlin",28,4,0,"H","2020-05-22"
27,"Borussia Mönchengladbach",18,"Bayer 04 Leverkusen",3,1,3,"A","2020-05-23"
27,"SC Freiburg",17,"SV Werder Bremen",12,0,1,"A","2020-05-23"
27,"VfL Wolfsburg",11,"BV Borussia 09 Dortmund",4,0,2,"A","2020-05-23"
27,"SC Paderborn 07",29,"TSG 1899 Hoffenheim",2,1,1,"D","2020-05-23"
27,"FC Bayern München",5,"Eintracht Frankfurt",19,5,2,"H","2020-05-23"
27,"FC Schalke 04",6,"FC Augsburg",16,0,3,"A","2020-05-24"
27,"1. FSV Mainz 05",15,"RB Leipzig",721,0,5,"A","2020-05-24"
27,"1. FC Köln",1,"TSV Fortuna 95 Düsseldorf",24,2,2,"D","2020-05-24"
28,"BV Borussia 09 Dortmund",4,"FC Bayern München",5,0,1,"A","2020-05-26"
28,"Eintracht Frankfurt",19,"SC Freiburg",17,3,3,"D","2020-05-26"
28,"SV Werder Bremen",12,"Borussia Mönchengladbach",18,0,0,"D","2020-05-26"
28,"Bayer 04 Leverkusen",3,"VfL Wolfsburg",11,1,4,"A","2020-05-26"
28,"RB Leipzig",721,"Hertha BSC",9,2,2,"D","2020-05-27"
28,"TSV Fortuna 95 Düsseldorf",24,"FC Schalke 04",6,2,1,"H","2020-05-27"
28,"TSG 1899 Hoffenheim",2,"1. FC Köln",1,3,1,"H","2020-05-27"
28,"FC Augsburg",16,"SC Paderborn 07",29,0,0,"D","2020-05-27"
28,"1. FC Union Berlin",28,"1. FSV Mainz 05",15,1,1,"D","2020-05-27"
29,"SC Freiburg",17,"Bayer 04 Leverkusen",3,NA,NA,NA,"2020-05-29"
29,"FC Schalke 04",6,"SV Werder Bremen",12,NA,NA,NA,"2020-05-30"
29,"Hertha BSC",9,"FC Augsburg",16,NA,NA,NA,"2020-05-30"
29,"VfL Wolfsburg",11,"Eintracht Frankfurt",19,NA,NA,NA,"2020-05-30"
29,"1. FSV Mainz 05",15,"TSG 1899 Hoffenheim",2,NA,NA,NA,"2020-05-30"
29,"FC Bayern München",5,"TSV Fortuna 95 Düsseldorf",24,NA,NA,NA,"2020-05-30"
29,"Borussia Mönchengladbach",18,"1. FC Union Berlin",28,NA,NA,NA,"2020-05-31"
29,"SC Paderborn 07",29,"BV Borussia 09 Dortmund",4,NA,NA,NA,"2020-05-31"
29,"1. FC Köln",1,"RB Leipzig",721,NA,NA,NA,"2020-06-01"
24,"SV Werder Bremen",12,"Eintracht Frankfurt",19,NA,NA,NA,"2020-06-03"
30,"SC Freiburg",17,"Borussia Mönchengladbach",18,NA,NA,NA,"2020-06-05"
30,"Eintracht Frankfurt",19,"1. FSV Mainz 05",15,NA,NA,NA,"2020-06-06"
30,"TSV Fortuna 95 Düsseldorf",24,"TSG 1899 Hoffenheim",2,NA,NA,NA,"2020-06-06"
30,"Bayer 04 Leverkusen",3,"FC Bayern München",5,NA,NA,NA,"2020-06-06"
30,"RB Leipzig",721,"SC Paderborn 07",29,NA,NA,NA,"2020-06-06"
30,"BV Borussia 09 Dortmund",4,"Hertha BSC",9,NA,NA,NA,"2020-06-06"
30,"SV Werder Bremen",12,"VfL Wolfsburg",11,NA,NA,NA,"2020-06-07"
30,"1. FC Union Berlin",28,"FC Schalke 04",6,NA,NA,NA,"2020-06-07"
30,"FC Augsburg",16,"1. FC Köln",1,NA,NA,NA,"2020-06-07"
31,"TSG 1899 Hoffenheim",2,"RB Leipzig",721,NA,NA,NA,"2020-06-12"
31,"1. FC Köln",1,"1. FC Union Berlin",28,NA,NA,NA,"2020-06-13"
31,"Hertha BSC",9,"Eintracht Frankfurt",19,NA,NA,NA,"2020-06-13"
31,"TSV Fortuna 95 Düsseldorf",24,"BV Borussia 09 Dortmund",4,NA,NA,NA,"2020-06-13"
31,"VfL Wolfsburg",11,"SC Freiburg",17,NA,NA,NA,"2020-06-13"
31,"SC Paderborn 07",29,"SV Werder Bremen",12,NA,NA,NA,"2020-06-13"
31,"FC Bayern München",5,"Borussia Mönchengladbach",18,NA,NA,NA,"2020-06-13"
31,"1. FSV Mainz 05",15,"FC Augsburg",16,NA,NA,NA,"2020-06-14"
31,"FC Schalke 04",6,"Bayer 04 Leverkusen",3,NA,NA,NA,"2020-06-14"
32,"Borussia Mönchengladbach",18,"VfL Wolfsburg",11,NA,NA,NA,"2020-06-16"
32,"SV Werder Bremen",12,"FC Bayern München",5,NA,NA,NA,"2020-06-16"
32,"SC Freiburg",17,"Hertha BSC",9,NA,NA,NA,"2020-06-16"
32,"1. FC Union Berlin",28,"SC Paderborn 07",29,NA,NA,NA,"2020-06-16"
32,"Eintracht Frankfurt",19,"FC Schalke 04",6,NA,NA,NA,"2020-06-17"
32,"BV Borussia 09 Dortmund",4,"1. FSV Mainz 05",15,NA,NA,NA,"2020-06-17"
32,"Bayer 04 Leverkusen",3,"1. FC Köln",1,NA,NA,NA,"2020-06-17"
32,"FC Augsburg",16,"TSG 1899 Hoffenheim",2,NA,NA,NA,"2020-06-17"
32,"RB Leipzig",721,"TSV Fortuna 95 Düsseldorf",24,NA,NA,NA,"2020-06-17"
33,"1. FC Köln",1,"Eintracht Frankfurt",19,NA,NA,NA,"2020-06-20"
33,"FC Schalke 04",6,"VfL Wolfsburg",11,NA,NA,NA,"2020-06-20"
33,"Hertha BSC",9,"Bayer 04 Leverkusen",3,NA,NA,NA,"2020-06-20"
33,"FC Bayern München",5,"SC Freiburg",17,NA,NA,NA,"2020-06-20"
33,"TSV Fortuna 95 Düsseldorf",24,"FC Augsburg",16,NA,NA,NA,"2020-06-20"
33,"1. FSV Mainz 05",15,"SV Werder Bremen",12,NA,NA,NA,"2020-06-20"
33,"TSG 1899 Hoffenheim",2,"1. FC Union Berlin",28,NA,NA,NA,"2020-06-20"
33,"SC Paderborn 07",29,"Borussia Mönchengladbach",18,NA,NA,NA,"2020-06-20"
33,"RB Leipzig",721,"BV Borussia 09 Dortmund",4,NA,NA,NA,"2020-06-20"
34,"Eintracht Frankfurt",19,"SC Paderborn 07",29,NA,NA,NA,"2020-06-27"
34,"BV Borussia 09 Dortmund",4,"TSG 1899 Hoffenheim",2,NA,NA,NA,"2020-06-27"
34,"SV Werder Bremen",12,"1. FC Köln",1,NA,NA,NA,"2020-06-27"
34,"Borussia Mönchengladbach",18,"Hertha BSC",9,NA,NA,NA,"2020-06-27"
34,"Bayer 04 Leverkusen",3,"1. FSV Mainz 05",15,NA,NA,NA,"2020-06-27"
34,"SC Freiburg",17,"FC Schalke 04",6,NA,NA,NA,"2020-06-27"
34,"VfL Wolfsburg",11,"FC Bayern München",5,NA,NA,NA,"2020-06-27"
