"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cel","yes",1,0,2,"1.17","-0.20","-0.20"
"2","H","Ray","yes",0,-2,0,"1.14","-0.17","-0.37"
"3","H","RMa","yes",0,-2,1,"0.46","0.52","0.15"
"4","A","Bil","yes",3,1,1,"1.16","-0.19","-0.04"
"5","H","Sev","yes",0,-1,2,"0.86","0.12","0.08"
"6","A","RSo","yes",0,-1,1,"0.66","0.33","0.40"
"7","H","Val","yes",1,0,2,"1.38","-0.42","-0.02"
"8","A","Cad","yes",1,0,2,"1.17","-0.20","-0.22"
"9","H","Vdd","yes",3,1,1,"1.45","-0.49","-0.71"
"10","A","Osa","yes",0,-1,0,"0.84","0.14","-0.57"
"11","H","Elc","yes",1,0,2,"1.61","-0.66","-1.23"
"12","A","Mal","yes",1,0,1,"0.79","0.18","-1.04"
"13","A","Atl","yes",1,0,1,"0.50","0.49","-0.56"
"14","H","Vil","yes",0,-1,0,"0.77","0.21","-0.34"
"15","A","Bar","yes",1,0,1,"0.29","0.70","0.36"
"16","H","Gir","yes",1,0,2,"1.20","-0.23","0.13"
"17","A","Get","yes",3,1,2,"1.17","-0.20","-0.07"
"18","H","Bet","yes",3,1,1,"0.66","0.32","0.25"
"19","A","Alm","yes",0,-2,1,"0.89","0.09","0.34"
"20","H","Osa","yes",1,0,1,"1.03","-0.06","0.28"
"21","H","RSo","yes",0,-1,2,"0.50","0.49","0.77"
"22","A","Elc","yes",3,1,1,"1.82","-0.87","-0.10"
"23","H","Mal","yes",3,1,2,"1.25","-0.29","-0.38"
"24","A","Vdd","yes",0,-1,1,"1.12","-0.16","-0.54"
"25","A","RMa","yes",0,-2,1,"0.43","0.56","0.02"
"26","H","Cel","yes",0,-2,1,"1.20","-0.23","-0.21"
"27","A","Gir","yes",0,-1,1,"0.88","0.09","-0.12"
"28","H","Bil","yes",0,-1,1,"0.81","0.16","0.04"
"29","A","Bet","yes",0,-2,1,"0.92","0.06","0.10"
"30","H","Cad","yes",1,0,0,"1.26","-0.29","-0.20"
"31","A","Vil","yes",0,-2,2,"0.62","0.36","0.17"
"32","H","Get","yes",3,1,1,"1.26","-0.29","-0.13"
"33","A","Sev","yes",0,-1,2,"1.21","-0.24","-0.37"
"34","H","Bar","yes",0,-2,2,"0.31","0.68","0.31"
"35","A","Ray","yes",3,1,2,"0.93","0.05","0.35"
"36","H","Atl","yes",1,0,3,"0.44","0.55","0.90"
"37","A","Val","yes",1,0,2,"1.07","-0.10","0.80"
"38","H","Alm","yes",1,0,3,"1.75","-0.80","-0.00"
