"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Val","yes",0,-1,0,"0.98","0.24","0.24"
"2","H","Get","yes",3,2,3,"2.01","-0.56","-0.32"
"3","H","Cel","yes",0,-1,0,"1.96","-0.52","-0.83"
"4","A","Mal","yes",1,0,1,"0.72","0.44","-0.39"
"5","H","Vdd","yes",3,1,2,"2.16","-0.68","-1.06"
"6","A","Bet","yes",0,-1,1,"0.83","0.35","-0.71"
"7","H","RSo","yes",0,-2,3,"1.08","0.16","-0.55"
"8","A","Atl","yes",0,-1,1,"0.45","0.65","0.11"
"9","H","Cad","yes",1,0,1,"2.01","-0.56","-0.45"
"10","A","Alm","yes",0,-1,2,"0.80","0.38","-0.07"
"11","H","Osa","yes",1,0,1,"1.79","-0.39","-0.46"
"12","A","RMa","yes",1,0,1,"0.38","0.70","0.24"
"13","H","Bil","yes",3,1,2,"1.54","-0.20","0.04"
"14","A","Elc","yes",3,1,2,"1.72","-0.33","-0.29"
"15","H","Ray","yes",1,0,2,"1.90","-0.47","-0.76"
"16","A","Esp","yes",1,0,2,"1.48","-0.15","-0.91"
"17","H","Sev","yes",3,1,2,"1.60","-0.24","-1.15"
"18","A","Vil","yes",0,-1,0,"0.56","0.57","-0.58"
"19","H","Bar","yes",0,-1,0,"0.74","0.43","-0.15"
"20","H","Val","yes",3,1,1,"2.11","-0.64","-0.78"
"21","A","Cad","yes",0,-2,0,"1.07","0.17","-0.61"
"22","H","Alm","yes",3,4,6,"2.37","-0.84","-1.45"
"23","A","Bil","yes",3,1,3,"1.06","0.18","-1.28"
"24","A","Get","yes",0,-1,2,"1.07","0.17","-1.11"
"25","H","Atl","yes",0,-1,0,"0.98","0.24","-0.87"
"26","A","Ray","yes",1,0,2,"0.84","0.35","-0.52"
"27","H","Esp","yes",3,1,2,"1.86","-0.44","-0.97"
"28","A","Bar","yes",1,0,0,"0.26","0.80","-0.17"
"29","H","Elc","yes",3,2,2,"2.28","-0.77","-0.93"
"30","A","Vdd","yes",0,-1,0,"1.03","0.20","-0.73"
"31","H","RMa","yes",3,2,4,"1.03","0.20","-0.53"
"32","A","Sev","yes",3,2,2,"1.11","0.14","-0.39"
"33","H","Mal","yes",3,1,2,"2.00","-0.55","-0.94"
"34","A","RSo","yes",1,0,2,"0.59","0.54","-0.40"
"35","H","Vil","yes",0,-1,1,"1.48","-0.15","-0.55"
"36","A","Cel","yes",1,0,1,"1.07","0.17","-0.38"
"37","H","Bet","yes",0,-1,1,"1.34","-0.04","-0.41"
"38","A","Osa","yes",0,-1,1,"0.76","0.41","-0.00"
