"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Esp","yes",1,0,2,"1.54","-0.36","-0.36"
"2","H","RMa","yes",0,-3,1,"0.75","0.34","-0.02"
"3","A","Gir","yes",3,1,1,"0.79","0.30","0.28"
"4","H","Cad","yes",3,3,3,"1.70","-0.50","-0.23"
"5","A","Atl","yes",0,-3,1,"0.44","0.61","0.38"
"6","A","Val","yes",0,-3,0,"0.97","0.14","0.52"
"7","H","Bet","yes",3,1,1,"1.02","0.10","0.62"
"8","A","Bar","yes",0,-1,0,"0.26","0.77","1.40"
"9","H","RSo","yes",0,-1,1,"0.79","0.30","1.70"
"10","A","Vdd","yes",0,-3,1,"1.02","0.10","1.79"
"11","H","Get","yes",1,0,1,"1.70","-0.50","1.29"
"12","A","Alm","yes",0,-2,1,"0.80","0.30","1.59"
"13","H","Osa","yes",0,-1,1,"1.47","-0.30","1.29"
"14","A","Ray","yes",1,0,0,"0.84","0.26","1.55"
"15","H","Sev","yes",1,0,1,"1.26","-0.12","1.43"
"16","A","Elc","yes",3,1,1,"1.71","-0.51","0.92"
"17","H","Vil","yes",1,0,1,"1.15","-0.02","0.90"
"18","A","Mal","yes",0,-1,0,"0.71","0.37","1.27"
"19","H","Bil","yes",3,1,1,"1.21","-0.07","1.20"
"20","A","Bet","yes",3,1,4,"0.83","0.27","1.47"
"21","H","Atl","yes",0,-1,0,"0.71","0.37","1.85"
"22","A","RSo","yes",1,0,1,"0.58","0.48","2.33"
"23","H","Vdd","yes",3,3,3,"1.88","-0.66","1.67"
"24","A","Osa","yes",1,0,0,"0.75","0.34","2.00"
"25","H","Ray","yes",3,3,3,"1.58","-0.40","1.61"
"26","A","Esp","yes",3,2,3,"1.47","-0.30","1.31"
"27","H","Alm","yes",1,0,2,"2.14","-0.89","0.42"
"28","A","Sev","yes",1,0,2,"1.11","0.02","0.44"
"29","H","Mal","yes",0,-1,0,"1.69","-0.50","-0.06"
"30","A","RMa","yes",0,-2,0,"0.38","0.67","0.61"
"31","H","Elc","yes",3,1,1,"2.03","-0.79","-0.18"
"32","A","Vil","yes",0,-2,1,"0.55","0.51","0.33"
"33","A","Get","yes",0,-1,0,"1.07","0.06","0.39"
"34","H","Val","yes",0,-1,1,"1.82","-0.61","-0.22"
"35","A","Bil","yes",0,-1,1,"1.06","0.07","-0.15"
"36","H","Gir","yes",1,0,1,"1.64","-0.45","-0.60"
"37","A","Cad","yes",0,-1,0,"1.07","0.06","-0.54"
"38","H","Bar","yes",3,1,2,"0.52","0.54","-0.00"
