"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Atl","yes",0,-3,0,"0.71","0.36","0.36"
"2","A","Gir","yes",0,-2,1,"0.75","0.33","0.69"
"3","H","Vil","yes",1,0,0,"1.15","-0.04","0.64"
"4","A","Val","yes",0,-4,1,"0.92","0.17","0.81"
"5","H","RSo","yes",3,1,2,"0.79","0.28","1.10"
"6","A","Osa","yes",3,2,2,"0.70","0.36","1.46"
"7","H","Vdd","yes",0,-1,2,"1.88","-0.70","0.76"
"8","H","RMa","yes",0,-1,0,"0.75","0.33","1.09"
"9","A","Ray","yes",1,0,0,"0.79","0.29","1.38"
"10","H","Bil","yes",1,0,2,"1.21","-0.10","1.28"
"11","A","Cel","yes",1,0,1,"1.01","0.09","1.37"
"12","A","Elc","yes",3,1,1,"1.65","-0.49","0.88"
"13","H","Cad","yes",1,0,0,"1.70","-0.54","0.34"
"14","A","Alm","yes",0,-1,0,"0.75","0.32","0.66"
"15","H","Mal","yes",3,2,2,"1.69","-0.53","0.13"
"16","A","Sev","yes",0,-1,1,"1.05","0.05","0.18"
"17","H","Esp","yes",0,-1,1,"1.54","-0.39","-0.21"
"18","A","Bar","yes",0,-1,0,"0.24","0.78","0.58"
"19","H","Bet","yes",0,-1,0,"1.01","0.08","0.66"
"20","A","Atl","yes",1,0,1,"0.41","0.63","1.29"
"21","H","Ray","yes",1,0,1,"1.58","-0.43","0.86"
"22","H","Val","yes",3,1,1,"1.82","-0.64","0.21"
"23","A","Vil","yes",0,-1,1,"0.52","0.53","0.75"
"24","H","Gir","yes",3,1,3,"1.64","-0.48","0.27"
"25","A","Cad","yes",1,0,2,"1.01","0.09","0.36"
"26","H","Sev","yes",3,2,2,"1.26","-0.14","0.21"
"27","A","Bil","yes",1,0,0,"1.00","0.10","0.31"
"28","A","RSo","yes",0,-2,0,"0.55","0.51","0.82"
"29","H","Bar","yes",1,0,0,"0.52","0.53","1.35"
"30","A","Mal","yes",0,-2,1,"0.67","0.40","1.75"
"31","H","Alm","yes",0,-1,1,"2.14","-0.94","0.81"
"32","A","Esp","yes",0,-1,0,"1.41","-0.27","0.54"
"33","H","Cel","yes",3,1,1,"1.64","-0.48","0.05"
"34","A","RMa","yes",0,-1,0,"0.35","0.68","0.73"
"35","H","Elc","yes",1,0,1,"2.03","-0.83","-0.10"
"36","A","Bet","yes",3,1,1,"0.78","0.30","0.20"
"37","H","Osa","yes",3,1,2,"1.47","-0.33","-0.13"
"38","A","Vdd","yes",1,0,0,"0.97","0.13","-0.00"
