"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cad","yes",3,1,1,"1.99","-0.07","-0.07"
"2","H","Bar","yes",0,-3,1,"0.99","0.47","0.40"
"3","A","Elc","yes",3,1,1,"2.45","-0.31","0.09"
"4","H","Atl","yes",1,0,1,"1.27","0.32","0.41"
"5","A","Get","yes",0,-1,1,"1.99","-0.07","0.34"
"6","H","Esp","yes",3,1,2,"2.13","-0.14","0.20"
"7","A","Gir","yes",3,2,5,"1.70","0.09","0.29"
"8","H","Vil","yes",3,1,1,"1.79","0.04","0.34"
"9","A","Cel","yes",3,1,2,"1.99","-0.07","0.27"
"10","H","Mal","yes",3,1,1,"2.25","-0.20","0.07"
"11","A","Vdd","yes",0,-1,0,"1.95","-0.04","0.03"
"12","H","Bet","yes",0,-2,0,"1.65","0.12","0.14"
"13","H","Val","yes",1,0,1,"2.33","-0.25","-0.11"
"14","A","Sev","yes",3,1,2,"2.03","-0.08","-0.19"
"15","H","Osa","yes",3,2,2,"2.07","-0.11","-0.30"
"16","A","Alm","yes",3,2,2,"1.70","0.09","-0.21"
"17","H","Bil","yes",3,2,3,"1.85","0.01","-0.20"
"18","A","Ray","yes",3,2,2,"1.75","0.06","-0.13"
"19","A","RMa","yes",1,0,0,"1.02","0.45","0.32"
"20","H","Vdd","yes",0,-1,0,"2.38","-0.27","0.05"
"21","A","Esp","yes",3,1,3,"2.31","-0.23","-0.19"
"22","H","Cel","yes",1,0,1,"2.21","-0.18","-0.37"
"23","A","Val","yes",0,-1,0,"1.90","-0.02","-0.39"
"24","H","Cad","yes",1,0,0,"2.25","-0.20","-0.59"
"25","A","Mal","yes",1,0,1,"1.59","0.15","-0.44"
"26","H","Elc","yes",3,2,2,"2.47","-0.32","-0.77"
"27","A","Vil","yes",0,-2,0,"1.35","0.28","-0.49"
"28","H","Get","yes",3,2,2,"2.25","-0.20","-0.69"
"29","A","Bil","yes",0,-2,0,"1.98","-0.06","-0.75"
"30","H","Ray","yes",3,1,2,"2.16","-0.16","-0.91"
"31","A","Bet","yes",1,0,0,"1.74","0.07","-0.84"
"32","A","Osa","yes",3,2,2,"1.64","0.12","-0.72"
"33","H","RMa","yes",3,2,2,"1.32","0.29","-0.43"
"34","H","Gir","yes",1,0,2,"2.20","-0.18","-0.61"
"35","A","Bar","yes",3,1,2,"0.74","0.60","-0.01"
"36","H","Alm","yes",3,1,1,"2.54","-0.36","-0.37"
"37","A","Atl","yes",0,-1,1,"1.15","0.38","0.01"
"38","H","Sev","yes",3,1,2,"1.90","-0.01","0.00"
