"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","BMg","yes",1,0,4,"1.78","-0.55","-0.55"
"2","A","Mun","yes",0,-2,1,"0.22","0.81","0.26"
"3","H","Boc","yes",1,0,2,"1.98","-0.73","-0.47"
"4","A","Lei","yes",0,-3,0,"0.41","0.64","0.17"
"5","H","Mai","yes",3,1,2,"1.85","-0.61","-0.44"
"6","A","Fbg","yes",0,-2,0,"1.10","0.04","-0.40"
"7","H","Dar","yes",0,-1,1,"1.97","-0.72","-1.12"
"8","A","Hei","yes",3,3,5,"0.90","0.21","-0.91"
"9","H","Wol","yes",3,1,3,"1.65","-0.44","-1.35"
"10","A","Kln","yes",1,0,1,"1.48","-0.29","-1.63"
"11","H","Hof","yes",1,0,1,"1.16","-0.01","-1.64"
"12","A","UnB","yes",1,0,1,"1.07","0.07","-1.58"
"13","H","Fra","yes",3,1,2,"1.45","-0.26","-1.84"
"14","A","Bre","yes",0,-2,0,"0.95","0.17","-1.67"
"15","H","Dor","yes",1,0,1,"0.77","0.33","-1.34"
"16","A","Stu","yes",0,-3,0,"0.25","0.79","-0.55"
"17","H","Lev","yes",0,-1,0,"0.18","0.85","0.30"
"18","A","BMg","yes",3,1,2,"1.17","-0.02","0.27"
"19","H","Mun","yes",0,-1,2,"0.81","0.30","0.57"
"20","A","Boc","yes",1,0,1,"1.07","0.07","0.63"
"21","H","Lei","yes",1,0,2,"0.86","0.25","0.88"
"22","A","Mai","yes",0,-1,0,"1.07","0.07","0.95"
"23","H","Fbg","yes",3,1,2,"1.34","-0.17","0.78"
"24","A","Dar","yes",3,6,6,"2.16","-0.89","-0.10"
"25","H","Hei","yes",3,1,1,"1.58","-0.38","-0.48"
"26","A","Wol","yes",3,2,3,"1.11","0.03","-0.45"
"27","H","Kln","yes",1,0,1,"1.93","-0.68","-1.13"
"28","A","Hof","yes",0,-2,1,"1.05","0.09","-1.04"
"29","H","UnB","yes",3,2,2,"1.98","-0.73","-1.77"
"30","A","Fra","yes",0,-2,1,"0.75","0.34","-1.43"
"31","H","Bre","yes",0,-3,0,"1.52","-0.32","-1.75"
"32","A","Dor","yes",0,-4,1,"0.57","0.51","-1.25"
"33","H","Stu","yes",0,-1,0,"0.71","0.38","-0.86"
"34","A","Lev","yes",0,-1,1,"0.16","0.86","-0.00"
