"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Dar","yes",3,1,1,"2.23","-0.61","-0.61"
"2","A","Mai","yes",1,0,1,"1.27","0.08","-0.53"
"3","H","Kln","yes",1,0,1,"2.20","-0.59","-1.12"
"4","A","Boc","yes",1,0,1,"1.28","0.08","-1.05"
"5","H","Fbg","yes",1,0,0,"1.66","-0.20","-1.25"
"6","A","Wol","yes",0,-2,0,"1.33","0.04","-1.21"
"7","H","Hei","yes",3,2,2,"1.89","-0.37","-1.58"
"8","A","Hof","yes",3,2,3,"1.25","0.09","-1.48"
"9","H","Dor","yes",1,0,3,"1.04","0.24","-1.24"
"10","A","UnB","yes",3,3,3,"1.28","0.08","-1.16"
"11","A","Bre","yes",1,0,2,"1.15","0.17","-0.99"
"12","H","Stu","yes",0,-1,1,"0.97","0.30","-0.70"
"13","A","Aug","yes",0,-1,1,"1.21","0.12","-0.57"
"14","H","Mun","yes",3,4,5,"1.09","0.21","-0.36"
"15","A","Lev","yes",0,-3,0,"0.20","0.86","0.49"
"16","H","BMg","yes",3,1,2,"2.07","-0.50","-0.00"
"17","A","Lei","yes",3,1,1,"0.52","0.62","0.62"
"18","A","Dar","yes",1,0,2,"2.32","-0.68","-0.06"
"19","H","Mai","yes",3,1,1,"2.13","-0.54","-0.60"
"20","A","Kln","yes",0,-2,0,"1.69","-0.22","-0.82"
"21","H","Boc","yes",1,0,1,"2.24","-0.62","-1.44"
"22","A","Fbg","yes",1,0,3,"1.31","0.05","-1.39"
"23","H","Wol","yes",1,0,2,"1.96","-0.41","-1.81"
"24","A","Hei","yes",3,1,2,"1.10","0.21","-1.60"
"25","H","Hof","yes",3,2,3,"1.48","-0.07","-1.67"
"26","A","Dor","yes",0,-2,1,"0.71","0.49","-1.19"
"27","H","UnB","yes",1,0,0,"2.24","-0.62","-1.81"
"28","H","Bre","yes",1,0,1,"1.83","-0.33","-2.13"
"29","A","Stu","yes",0,-3,0,"0.31","0.77","-1.36"
"30","H","Aug","yes",3,2,3,"1.95","-0.41","-1.77"
"31","A","Mun","yes",0,-1,1,"0.28","0.80","-0.97"
"32","H","Lev","yes",0,-4,1,"0.26","0.82","-0.16"
"33","A","BMg","yes",1,0,1,"1.39","-0.00","-0.16"
"34","H","Lei","yes",1,0,2,"1.16","0.16","-0.00"
