"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Fbg","yes",0,-1,1,"1.29","0.04","0.04"
"2","A","Hei","yes",3,1,3,"1.40","-0.04","0.01"
"3","H","Wol","yes",3,2,3,"1.61","-0.19","-0.18"
"4","A","Kln","yes",3,2,3,"1.98","-0.46","-0.65"
"5","A","UnB","yes",3,2,2,"1.59","-0.18","-0.82"
"6","H","Dor","yes",0,-2,1,"0.73","0.46","-0.36"
"7","A","Bre","yes",3,1,3,"1.46","-0.08","-0.44"
"8","H","Fra","yes",0,-2,1,"1.40","-0.04","-0.48"
"9","A","Stu","yes",3,1,3,"0.45","0.67","0.19"
"10","H","Lev","yes",0,-1,2,"0.17","0.88","1.06"
"11","A","Aug","yes",1,0,1,"1.52","-0.13","0.94"
"12","H","Mai","yes",1,0,1,"1.80","-0.33","0.60"
"13","A","BMg","yes",0,-1,1,"1.70","-0.26","0.35"
"14","H","Boc","yes",3,2,3,"1.94","-0.44","-0.09"
"15","A","Lei","yes",0,-2,1,"0.73","0.46","0.37"
"16","H","Dar","yes",1,0,3,"1.93","-0.43","-0.06"
"17","A","Mun","yes",0,-3,0,"0.40","0.71","0.65"
"18","A","Fbg","yes",0,-1,2,"1.63","-0.20","0.45"
"19","H","Hei","yes",1,0,1,"1.53","-0.13","0.31"
"20","A","Wol","yes",1,0,2,"1.64","-0.21","0.10"
"21","H","Kln","yes",1,0,1,"1.89","-0.40","-0.30"
"22","H","UnB","yes",0,-1,0,"1.94","-0.44","-0.73"
"23","A","Dor","yes",3,1,3,"0.96","0.29","-0.44"
"24","H","Bre","yes",3,1,2,"1.47","-0.09","-0.53"
"25","A","Fra","yes",0,-2,1,"1.22","0.10","-0.44"
"26","H","Stu","yes",0,-3,0,"0.68","0.50","0.06"
"27","A","Lev","yes",0,-1,1,"0.29","0.79","0.85"
"28","H","Aug","yes",3,2,3,"1.60","-0.18","0.67"
"29","A","Mai","yes",0,-3,1,"1.59","-0.17","0.49"
"30","H","BMg","yes",3,1,4,"1.74","-0.29","0.21"
"31","A","Boc","yes",0,-1,2,"1.59","-0.18","0.03"
"32","H","Lei","yes",1,0,1,"0.83","0.39","0.42"
"33","A","Dar","yes",3,6,6,"2.50","-0.85","-0.43"
"34","H","Mun","yes",3,2,4,"0.77","0.43","-0.00"
