"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","UnB","yes",0,-3,1,"0.87","0.16","0.16"
"2","H","Fra","yes",1,0,1,"1.38","-0.34","-0.18"
"3","A","Bre","yes",0,-4,0,"0.76","0.26","0.07"
"4","H","Stu","yes",0,-2,1,"0.66","0.36","0.43"
"5","A","Aug","yes",0,-1,1,"0.81","0.21","0.64"
"6","H","Lev","yes",0,-3,0,"0.16","0.84","1.49"
"7","A","BMg","yes",1,0,2,"0.96","0.06","1.55"
"8","H","Mun","yes",0,-2,1,"0.75","0.27","1.82"
"9","A","Boc","yes",1,0,2,"0.87","0.16","1.98"
"10","H","Lei","yes",3,2,2,"0.81","0.22","2.19"
"11","A","Dar","yes",1,0,0,"1.97","-0.92","1.27"
"12","A","Hof","yes",1,0,1,"0.85","0.18","1.45"
"13","H","Fbg","yes",0,-1,0,"1.27","-0.23","1.22"
"14","A","Kln","yes",1,0,0,"1.25","-0.21","1.00"
"15","H","Hei","yes",0,-1,0,"1.51","-0.47","0.54"
"16","A","Dor","yes",1,0,1,"0.44","0.57","1.11"
"17","H","Wol","yes",1,0,1,"1.58","-0.54","0.57"
"18","A","Fra","yes",0,-1,0,"0.59","0.42","0.99"
"19","H","Bre","yes",0,-1,0,"1.45","-0.41","0.59"
"20","H","UnB","yes",1,0,1,"1.92","-0.87","-0.28"
"21","A","Stu","yes",0,-2,1,"0.19","0.82","0.54"
"22","H","Aug","yes",3,1,1,"1.58","-0.53","0.00"
"23","A","Lev","yes",0,-1,1,"0.12","0.88","0.89"
"24","H","BMg","yes",1,0,1,"1.72","-0.67","0.22"
"25","A","Mun","yes",0,-7,1,"0.17","0.84","1.06"
"26","H","Boc","yes",3,2,2,"1.92","-0.87","0.19"
"27","A","Lei","yes",1,0,0,"0.32","0.69","0.88"
"28","H","Dar","yes",3,4,4,"1.91","-0.85","0.03"
"29","H","Hof","yes",3,3,4,"1.09","-0.06","-0.03"
"30","A","Fbg","yes",1,0,1,"0.90","0.13","0.09"
"31","H","Kln","yes",1,0,1,"1.87","-0.81","-0.72"
"32","A","Hei","yes",1,0,1,"0.72","0.30","-0.42"
"33","H","Dor","yes",3,3,3,"0.72","0.30","-0.12"
"34","A","Wol","yes",3,2,3,"0.91","0.12","-0.00"
