"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lev","yes",0,-1,2,"0.43","0.78","0.78"
"2","H","Stu","yes",3,4,5,"1.55","0.19","0.97"
"3","A","UnB","yes",3,3,3,"1.92","-0.01","0.96"
"4","H","Aug","yes",3,3,3,"2.39","-0.25","0.71"
"5","A","BMg","yes",3,1,1,"2.02","-0.06","0.65"
"6","H","Mun","yes",1,0,2,"1.68","0.12","0.78"
"7","H","Boc","yes",1,0,0,"2.58","-0.35","0.43"
"8","A","Dar","yes",3,2,3,"2.65","-0.39","0.04"
"9","H","Kln","yes",3,6,6,"2.55","-0.33","-0.29"
"10","A","Mai","yes",0,-2,0,"1.92","-0.00","-0.30"
"11","H","Fbg","yes",3,2,3,"2.18","-0.14","-0.44"
"12","A","Wol","yes",0,-1,1,"1.97","-0.03","-0.47"
"13","H","Hei","yes",3,1,2,"2.35","-0.23","-0.70"
"14","A","Dor","yes",3,1,3,"1.29","0.32","-0.37"
"15","H","Hof","yes",3,2,3,"2.04","-0.07","-0.44"
"16","A","Bre","yes",1,0,1,"1.80","0.06","-0.38"
"17","H","Fra","yes",0,-1,0,"2.26","-0.18","-0.57"
"18","H","Lev","yes",0,-1,2,"0.50","0.74","0.17"
"19","A","Stu","yes",0,-3,2,"0.66","0.66","0.82"
"20","H","UnB","yes",3,2,2,"2.58","-0.35","0.48"
"21","A","Aug","yes",1,0,2,"1.86","0.03","0.50"
"22","H","BMg","yes",3,2,2,"2.47","-0.29","0.21"
"23","A","Mun","yes",0,-1,1,"0.59","0.69","0.90"
"24","A","Boc","yes",3,3,4,"1.92","-0.01","0.90"
"25","H","Dar","yes",3,2,2,"2.57","-0.34","0.55"
"26","A","Kln","yes",3,4,5,"2.26","-0.18","0.37"
"27","H","Mai","yes",1,0,0,"2.50","-0.31","0.06"
"28","A","Fbg","yes",3,3,4,"1.96","-0.02","0.04"
"29","H","Wol","yes",3,3,3,"2.39","-0.25","-0.21"
"30","A","Hei","yes",3,1,2,"1.75","0.08","-0.13"
"31","H","Dor","yes",3,3,4,"1.63","0.15","0.02"
"32","A","Hof","yes",1,0,1,"1.90","0.01","0.03"
"33","H","Bre","yes",1,0,1,"2.31","-0.21","-0.18"
"34","A","Fra","yes",1,0,2,"1.57","0.18","-0.00"
