"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bre","yes",3,4,4,"1.87","0.12","0.12"
"2","H","Aug","yes",3,2,3,"2.66","-0.26","-0.14"
"3","A","BMg","yes",3,1,2,"2.08","0.02","-0.12"
"4","H","Lev","yes",1,0,2,"0.92","0.57","0.44"
"5","H","Boc","yes",3,7,7,"2.77","-0.31","0.13"
"6","A","Lei","yes",1,0,2,"1.09","0.49","0.62"
"7","H","Fbg","yes",3,3,3,"2.54","-0.20","0.42"
"8","A","Mai","yes",3,2,3,"1.99","0.06","0.48"
"9","H","Dar","yes",3,8,8,"2.76","-0.31","0.18"
"10","A","Dor","yes",3,4,4,"1.37","0.35","0.53"
"11","H","Hei","yes",3,2,4,"2.64","-0.25","0.28"
"12","A","Kln","yes",3,1,1,"2.31","-0.09","0.20"
"13","A","Fra","yes",0,-4,1,"1.64","0.22","0.42"
"14","H","Stu","yes",3,3,3,"2.09","0.01","0.43"
"15","A","Wol","yes",3,1,2,"2.03","0.04","0.47"
"16","H","Hof","yes",3,3,3,"2.45","-0.16","0.32"
"17","H","Bre","yes",0,-1,0,"2.62","-0.24","0.08"
"18","H","UnB","yes",3,1,1,"2.77","-0.31","-0.22"
"19","A","Aug","yes",3,1,3,"1.93","0.09","-0.14"
"20","H","BMg","yes",3,2,3,"2.71","-0.28","-0.41"
"21","A","Lev","yes",0,-3,0,"0.47","0.78","0.37"
"22","A","Boc","yes",0,-1,2,"1.99","0.06","0.43"
"23","H","Lei","yes",3,1,2,"2.24","-0.06","0.37"
"24","A","Fbg","yes",1,0,2,"2.02","0.05","0.41"
"25","H","Mai","yes",3,7,8,"2.73","-0.29","0.12"
"26","A","Dar","yes",3,3,5,"2.68","-0.27","-0.14"
"27","H","Dor","yes",0,-2,0,"2.15","-0.02","-0.16"
"28","A","Hei","yes",0,-1,2,"1.82","0.14","-0.02"
"29","H","Kln","yes",3,2,2,"2.75","-0.30","-0.32"
"30","A","UnB","yes",3,4,5,"1.99","0.06","-0.26"
"31","H","Fra","yes",3,1,2,"2.59","-0.22","-0.48"
"32","A","Stu","yes",0,-2,1,"0.71","0.66","0.19"
"33","H","Wol","yes",3,2,2,"2.66","-0.26","-0.07"
"34","A","Hof","yes",0,-2,2,"1.97","0.07","-0.00"
