"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Dor","yes",0,-1,0,"0.39","0.51","0.51"
"2","H","Wol","yes",0,-1,1,"1.13","-0.42","0.08"
"3","A","Fra","yes",1,0,1,"0.53","0.33","0.41"
"4","H","Hof","yes",0,-2,1,"0.71","0.11","0.51"
"5","A","Bre","yes",0,-1,1,"0.69","0.13","0.65"
"6","H","Stu","yes",0,-2,0,"0.40","0.50","1.14"
"7","A","Lev","yes",0,-3,0,"0.11","0.86","2.01"
"8","H","BMg","yes",3,2,3,"1.26","-0.59","1.41"
"9","A","Lei","yes",0,-6,0,"0.28","0.64","2.06"
"10","H","Aug","yes",1,0,1,"1.13","-0.42","1.64"
"11","A","Boc","yes",1,0,1,"0.79","0.01","1.65"
"12","H","Mun","yes",0,-1,0,"0.46","0.42","2.06"
"13","A","Dar","yes",3,1,1,"1.88","-1.37","0.69"
"14","H","Mai","yes",1,0,0,"1.33","-0.68","0.02"
"15","A","Fbg","yes",0,-2,0,"0.82","-0.03","-0.01"
"16","A","UnB","yes",0,-2,0,"0.79","0.01","-0.00"
"17","H","Hei","yes",1,0,1,"1.06","-0.34","-0.34"
"18","H","Dor","yes",0,-4,0,"0.44","0.45","0.11"
"19","A","Wol","yes",1,0,1,"0.83","-0.04","0.07"
"20","H","Fra","yes",3,2,2,"0.95","-0.19","-0.12"
"21","A","Hof","yes",1,0,1,"0.77","0.03","-0.09"
"22","H","Bre","yes",0,-1,0,"1.01","-0.27","-0.36"
"23","A","Stu","yes",1,0,1,"0.17","0.79","0.43"
"24","H","Lev","yes",0,-2,0,"0.10","0.88","1.31"
"25","A","BMg","yes",1,0,3,"0.88","-0.10","1.20"
"26","H","Lei","yes",0,-4,1,"0.50","0.37","1.57"
"27","A","Aug","yes",1,0,1,"0.74","0.07","1.65"
"28","H","Boc","yes",3,1,2,"1.48","-0.87","0.78"
"29","A","Mun","yes",0,-2,0,"0.15","0.81","1.59"
"30","H","Dar","yes",0,-2,0,"1.47","-0.85","0.75"
"31","A","Mai","yes",1,0,1,"0.78","0.01","0.76"
"32","H","Fbg","yes",1,0,0,"0.85","-0.07","0.69"
"33","H","UnB","yes",3,1,3,"1.48","-0.87","-0.18"
"34","A","Hei","yes",0,-3,1,"0.65","0.18","0.00"
