"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mai","yes",3,3,4,"1.78","-0.83","-0.83"
"2","A","Dar","yes",3,3,4,"1.82","-0.87","-1.71"
"3","H","Lei","yes",0,-3,0,"0.80","0.17","-1.53"
"4","A","Wol","yes",0,-1,1,"0.77","0.20","-1.33"
"5","H","Hof","yes",0,-2,0,"1.09","-0.12","-1.45"
"6","A","Hei","yes",0,-1,0,"0.61","0.38","-1.08"
"7","A","Dor","yes",0,-2,2,"0.36","0.62","-0.45"
"8","H","Stu","yes",0,-3,0,"0.66","0.32","-0.13"
"9","A","Bre","yes",0,-2,0,"0.64","0.34","0.21"
"10","H","Fra","yes",0,-3,0,"1.38","-0.42","-0.21"
"11","A","Lev","yes",0,-4,0,"0.10","0.90","0.69"
"12","H","Aug","yes",1,0,1,"1.57","-0.62","0.07"
"13","H","BMg","yes",3,2,3,"1.71","-0.76","-0.70"
"14","A","Boc","yes",0,-3,0,"0.74","0.24","-0.46"
"15","H","Kln","yes",3,2,2,"1.86","-0.92","-1.38"
"16","A","Fbg","yes",1,0,0,"0.76","0.21","-1.16"
"17","A","Mun","yes",0,-1,0,"0.14","0.86","-0.31"
"18","H","Dar","yes",3,1,1,"1.90","-0.96","-1.27"
"19","A","Lei","yes",0,-2,0,"0.26","0.73","-0.54"
"20","A","Mai","yes",1,0,1,"0.73","0.24","-0.29"
"21","H","Wol","yes",3,1,1,"1.58","-0.63","-0.92"
"22","A","Hof","yes",3,1,1,"0.72","0.26","-0.66"
"23","H","Hei","yes",1,0,2,"1.51","-0.55","-1.21"
"24","H","Dor","yes",0,-2,0,"0.71","0.27","-0.94"
"25","A","Stu","yes",0,-2,0,"0.16","0.84","-0.11"
"26","H","Bre","yes",3,1,2,"1.44","-0.49","-0.59"
"27","A","Fra","yes",1,0,0,"0.50","0.49","-0.10"
"28","H","Lev","yes",0,-1,0,"0.16","0.83","0.73"
"29","A","Aug","yes",0,-2,0,"0.69","0.29","1.02"
"30","H","Mun","yes",0,-4,1,"0.75","0.23","1.25"
"31","A","BMg","yes",1,0,0,"0.82","0.15","1.40"
"32","H","Boc","yes",0,-1,3,"1.92","-0.98","0.43"
"33","A","Kln","yes",0,-1,2,"1.09","-0.12","0.30"
"34","H","Fbg","yes",3,1,2,"1.27","-0.30","-0.00"
