"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Stu","yes",0,-5,0,"0.16","0.84","0.84"
"2","H","Dor","yes",1,0,1,"0.71","0.27","1.10"
"3","A","Aug","yes",1,0,2,"0.69","0.29","1.40"
"4","H","Fra","yes",1,0,1,"1.38","-0.42","0.98"
"5","A","Mun","yes",0,-7,0,"0.14","0.86","1.84"
"6","H","BMg","yes",0,-2,1,"1.71","-0.76","1.07"
"7","A","Lei","yes",1,0,0,"0.26","0.73","1.80"
"8","A","Fbg","yes",0,-1,1,"0.76","0.21","2.02"
"9","H","Mai","yes",1,0,2,"1.78","-0.83","1.18"
"10","A","Dar","yes",3,1,2,"1.82","-0.87","0.31"
"11","H","Kln","yes",1,0,1,"1.86","-0.92","-0.61"
"12","A","Hei","yes",1,0,0,"0.61","0.38","-0.23"
"13","H","Wol","yes",3,2,3,"1.58","-0.63","-0.86"
"14","A","Hof","yes",0,-2,1,"0.72","0.26","-0.60"
"15","H","UnB","yes",3,3,3,"1.92","-0.98","-1.57"
"16","A","Lev","yes",0,-4,0,"0.10","0.90","-0.68"
"17","H","Bre","yes",1,0,1,"1.44","-0.49","-1.16"
"18","H","Stu","yes",3,1,1,"0.66","0.32","-0.84"
"19","A","Dor","yes",0,-2,1,"0.36","0.62","-0.22"
"20","H","Aug","yes",1,0,1,"1.57","-0.62","-0.84"
"21","A","Fra","yes",1,0,1,"0.50","0.49","-0.35"
"22","H","Mun","yes",3,1,3,"0.75","0.23","-0.12"
"23","A","BMg","yes",0,-3,2,"0.82","0.15","0.03"
"24","H","Lei","yes",0,-3,1,"0.80","0.17","0.20"
"25","H","Fbg","yes",0,-1,1,"1.27","-0.30","-0.10"
"26","A","Mai","yes",0,-2,0,"0.73","0.24","0.14"
"27","H","Dar","yes",1,0,2,"1.90","-0.96","-0.82"
"28","A","Kln","yes",0,-1,1,"1.09","-0.12","-0.94"
"29","H","Hei","yes",1,0,1,"1.51","-0.55","-1.49"
"30","A","Wol","yes",0,-1,0,"0.77","0.20","-1.29"
"31","H","Hof","yes",3,1,3,"1.09","-0.12","-1.41"
"32","A","UnB","yes",3,1,4,"0.74","0.24","-1.17"
"33","H","Lev","yes",0,-5,0,"0.16","0.83","-0.34"
"34","A","Bre","yes",0,-3,1,"0.64","0.34","-0.00"
