"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Boc","yes",3,5,5,"2.74","-0.28","-0.28"
"2","A","Lei","yes",0,-4,1,"1.22","0.43","0.16"
"3","H","Fbg","yes",3,5,5,"2.48","-0.16","-0.00"
"4","A","Mai","yes",3,2,3,"2.10","0.02","0.02"
"5","H","Dar","yes",3,2,3,"2.73","-0.27","-0.25"
"6","A","Kln","yes",3,2,2,"2.39","-0.11","-0.37"
"7","H","Wol","yes",3,2,3,"2.62","-0.22","-0.59"
"8","A","UnB","yes",3,3,3,"2.10","0.02","-0.57"
"9","H","Hof","yes",0,-1,2,"2.38","-0.11","-0.68"
"10","A","Hei","yes",0,-2,0,"1.94","0.09","-0.59"
"11","H","Dor","yes",3,1,2,"2.06","0.04","-0.55"
"12","A","Fra","yes",3,1,2,"1.78","0.17","-0.37"
"13","H","Bre","yes",3,2,2,"2.57","-0.20","-0.57"
"14","H","Lev","yes",1,0,1,"0.83","0.61","0.05"
"15","A","Mun","yes",0,-3,0,"0.73","0.66","0.70"
"16","H","Aug","yes",3,3,3,"2.62","-0.22","0.48"
"17","A","BMg","yes",0,-2,1,"2.19","-0.02","0.46"
"18","A","Boc","yes",0,-1,0,"2.10","0.02","0.48"
"19","H","Lei","yes",3,3,5,"2.16","-0.01","0.48"
"20","A","Fbg","yes",3,2,3,"2.13","0.01","0.49"
"21","H","Mai","yes",3,2,3,"2.69","-0.25","0.23"
"22","A","Dar","yes",3,1,2,"2.72","-0.27","-0.04"
"23","H","Kln","yes",1,0,1,"2.72","-0.27","-0.30"
"24","A","Wol","yes",3,1,3,"2.14","0.00","-0.30"
"25","H","UnB","yes",3,2,2,"2.74","-0.28","-0.58"
"26","A","Hof","yes",3,3,3,"2.08","0.03","-0.55"
"27","H","Hei","yes",1,0,3,"2.60","-0.21","-0.76"
"28","A","Dor","yes",3,1,1,"1.51","0.30","-0.46"
"29","H","Fra","yes",3,3,3,"2.54","-0.18","-0.64"
"30","A","Bre","yes",0,-1,1,"1.99","0.07","-0.57"
"31","A","Lev","yes",1,0,2,"0.54","0.75","0.18"
"32","H","Mun","yes",3,2,3,"2.10","0.02","0.20"
"33","A","Aug","yes",3,1,1,"2.05","0.05","0.24"
"34","H","BMg","yes",3,4,4,"2.67","-0.24","0.00"
