"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Hof","yes",3,1,2,"1.37","-0.11","-0.11"
"2","H","Bre","yes",3,1,1,"1.40","-0.14","-0.24"
"3","A","Stu","yes",0,-5,0,"0.36","0.71","0.46"
"4","H","Dor","yes",0,-2,2,"0.68","0.45","0.91"
"5","A","Fra","yes",1,0,0,"1.04","0.16","1.07"
"6","H","Aug","yes",3,2,2,"1.53","-0.24","0.83"
"7","A","Mun","yes",0,-3,0,"0.32","0.74","1.57"
"8","H","Boc","yes",3,1,2,"1.88","-0.52","1.05"
"9","A","Lev","yes",0,-1,1,"0.23","0.81","1.86"
"10","H","BMg","yes",1,0,3,"1.67","-0.35","1.51"
"11","A","Lei","yes",0,-2,1,"0.60","0.52","2.03"
"12","H","Dar","yes",1,0,1,"1.87","-0.51","1.51"
"13","A","Mai","yes",3,1,1,"1.39","-0.13","1.39"
"14","A","Wol","yes",3,1,1,"1.44","-0.17","1.22"
"15","H","Kln","yes",3,2,2,"1.83","-0.48","0.74"
"16","A","Hei","yes",0,-1,2,"1.21","0.02","0.76"
"17","H","UnB","yes",1,0,0,"1.88","-0.52","0.24"
"18","H","Hof","yes",3,1,3,"1.05","0.15","0.39"
"19","A","Bre","yes",0,-2,1,"1.27","-0.02","0.36"
"20","H","Stu","yes",0,-2,1,"0.63","0.49","0.85"
"21","A","Dor","yes",0,-3,0,"0.80","0.35","1.21"
"22","H","Fra","yes",1,0,3,"1.33","-0.08","1.12"
"23","A","Aug","yes",0,-1,1,"1.33","-0.07","1.05"
"24","H","Mun","yes",1,0,2,"0.72","0.42","1.47"
"25","A","Boc","yes",3,1,2,"1.40","-0.13","1.34"
"26","H","Lev","yes",0,-1,2,"0.15","0.88","2.21"
"27","A","BMg","yes",3,3,3,"1.51","-0.22","1.99"
"28","H","Lei","yes",0,-3,1,"0.77","0.37","2.37"
"29","A","Dar","yes",3,1,1,"2.40","-0.94","1.43"
"30","H","Mai","yes",1,0,1,"1.74","-0.41","1.02"
"31","H","Wol","yes",0,-1,1,"1.54","-0.24","0.78"
"32","A","Kln","yes",1,0,0,"1.80","-0.46","0.32"
"33","H","Hei","yes",1,0,1,"1.47","-0.19","0.13"
"34","A","UnB","yes",0,-1,1,"1.40","-0.13","-0.00"
