"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Lei","yes",3,1,3,"2.43","0.08","0.08"
"2","A","BMg","yes",3,3,3,"2.78","-0.05","0.03"
"3","H","Dar","yes",3,4,5,"2.83","-0.07","-0.04"
"4","A","Mun","yes",1,0,2,"1.94","0.27","0.23"
"5","H","Hei","yes",3,3,4,"2.73","-0.03","0.20"
"6","A","Mai","yes",3,3,3,"2.75","-0.04","0.16"
"7","H","Kln","yes",3,3,3,"2.82","-0.06","0.10"
"8","A","Wol","yes",3,1,2,"2.76","-0.04","0.05"
"9","H","Fbg","yes",3,1,2,"2.66","-0.00","0.05"
"10","A","Hof","yes",3,1,3,"2.75","-0.04","0.01"
"11","H","UnB","yes",3,4,4,"2.83","-0.07","-0.06"
"12","A","Bre","yes",3,3,3,"2.72","-0.03","-0.09"
"13","H","Dor","yes",1,0,1,"2.36","0.11","0.02"
"14","A","Stu","yes",1,0,1,"2.03","0.23","0.26"
"15","H","Fra","yes",3,3,3,"2.70","-0.02","0.24"
"16","H","Boc","yes",3,4,4,"2.83","-0.07","0.17"
"17","A","Aug","yes",3,1,1,"2.74","-0.03","0.14"
"18","A","Lei","yes",3,1,3,"2.37","0.11","0.24"
"19","H","BMg","yes",1,0,0,"2.78","-0.05","0.19"
"20","A","Dar","yes",3,2,2,"2.93","-0.11","0.08"
"21","H","Mun","yes",3,3,3,"2.39","0.10","0.18"
"22","A","Hei","yes",3,1,2,"2.70","-0.02","0.16"
"23","H","Mai","yes",3,1,2,"2.80","-0.06","0.10"
"24","A","Kln","yes",3,2,2,"2.84","-0.07","0.03"
"25","H","Wol","yes",3,2,2,"2.75","-0.04","-0.01"
"26","A","Fbg","yes",3,1,3,"2.76","-0.04","-0.05"
"27","H","Hof","yes",3,1,2,"2.59","0.02","-0.03"
"28","A","UnB","yes",3,1,1,"2.75","-0.04","-0.07"
"29","H","Bre","yes",3,5,5,"2.72","-0.03","-0.10"
"30","A","Dor","yes",1,0,1,"2.52","0.05","-0.05"
"31","H","Stu","yes",1,0,2,"2.31","0.13","0.08"
"32","A","Fra","yes",3,4,5,"2.64","0.00","0.08"
"33","A","Boc","yes",3,5,5,"2.75","-0.04","0.04"
"34","H","Aug","yes",3,1,2,"2.75","-0.04","0.00"
