"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mun","yes",0,-4,0,"0.86","0.30","0.30"
"2","A","Fbg","yes",0,-1,0,"1.24","-0.00","0.30"
"3","H","Mai","yes",3,4,4,"1.91","-0.54","-0.25"
"4","A","Hei","yes",0,-2,2,"1.03","0.17","-0.08"
"5","H","Kln","yes",3,1,2,"1.99","-0.61","-0.69"
"6","A","Dar","yes",0,-2,2,"2.27","-0.84","-1.52"
"7","H","Hof","yes",0,-1,2,"1.22","0.01","-1.52"
"8","A","Dor","yes",0,-1,0,"0.66","0.47","-1.05"
"9","H","UnB","yes",3,2,2,"2.04","-0.65","-1.70"
"10","A","Wol","yes",1,0,2,"1.25","-0.01","-1.71"
"11","H","Fra","yes",1,0,2,"1.52","-0.23","-1.94"
"12","H","Lev","yes",0,-3,0,"0.19","0.85","-1.09"
"13","A","Stu","yes",0,-2,0,"0.29","0.77","-0.33"
"14","H","Aug","yes",3,2,2,"1.71","-0.39","-0.71"
"15","A","BMg","yes",1,0,2,"1.31","-0.06","-0.78"
"16","H","Lei","yes",1,0,1,"0.92","0.25","-0.52"
"17","A","Boc","yes",1,0,1,"1.20","0.03","-0.50"
"18","A","Mun","yes",3,1,1,"0.25","0.79","0.30"
"19","H","Fbg","yes",3,2,3,"1.41","-0.14","0.16"
"20","A","Mai","yes",3,1,1,"1.20","0.03","0.19"
"21","H","Hei","yes",0,-1,1,"1.65","-0.33","-0.14"
"22","A","Kln","yes",3,1,1,"1.62","-0.31","-0.45"
"23","H","Dar","yes",1,0,1,"2.03","-0.64","-1.09"
"24","A","Hof","yes",0,-1,1,"1.18","0.05","-1.05"
"25","H","Dor","yes",0,-1,1,"0.82","0.34","-0.71"
"26","A","UnB","yes",0,-1,1,"1.20","0.03","-0.69"
"27","H","Wol","yes",0,-2,0,"1.72","-0.39","-1.08"
"28","A","Fra","yes",1,0,1,"0.87","0.30","-0.78"
"29","A","Lev","yes",0,-5,0,"0.18","0.85","0.07"
"30","H","Stu","yes",3,1,2,"0.76","0.39","0.46"
"31","A","Aug","yes",3,3,3,"1.14","0.08","0.54"
"32","H","BMg","yes",1,0,2,"1.85","-0.49","0.04"
"33","A","Lei","yes",1,0,1,"0.48","0.61","0.65"
"34","H","Boc","yes",3,3,4,"2.04","-0.65","-0.00"
