"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date"
7,"Dijon Football Côte d'Or",528,"Olympique de Marseille",516,NA,NA,NA,"2019-09-25"
7,"Amiens SC",530,"FC Girondins de Bordeaux",526,NA,NA,NA,"2019-09-25"
8,"Olympique Lyonnais",523,"FC Nantes",543,NA,NA,NA,"2019-09-28"
8,"FC Girondins de Bordeaux",526,"Paris Saint-Germain FC",524,NA,NA,NA,"2019-09-28"
8,"Olympique de Marseille",516,"Stade Rennais FC 1901",529,NA,NA,NA,"2019-09-28"
8,"OGC de Nice Côte d'Azur",522,"Lille OSC",521,NA,NA,NA,"2019-09-28"
8,"Stade de Reims",547,"Dijon Football Côte d'Or",528,NA,NA,NA,"2019-09-28"
8,"Angers SCO",532,"Amiens SC",530,NA,NA,NA,"2019-09-28"
8,"AS Monaco FC",548,"Stade Brestois 29",512,NA,NA,NA,"2019-09-28"
8,"Nîmes Olympique",556,"AS Saint-Étienne",527,NA,NA,NA,"2019-09-28"
8,"FC Metz",545,"Toulouse FC",511,NA,NA,NA,"2019-09-28"
8,"RC Strasbourg Alsace",576,"Montpellier HSC",518,NA,NA,NA,"2019-09-28"
9,"Montpellier HSC",518,"AS Monaco FC",548,NA,NA,NA,"2019-10-05"
9,"Paris Saint-Germain FC",524,"Angers SCO",532,NA,NA,NA,"2019-10-05"
9,"Lille OSC",521,"Nîmes Olympique",556,NA,NA,NA,"2019-10-05"
9,"Stade Rennais FC 1901",529,"Stade de Reims",547,NA,NA,NA,"2019-10-05"
9,"AS Saint-Étienne",527,"Olympique Lyonnais",523,NA,NA,NA,"2019-10-05"
9,"Toulouse FC",511,"FC Girondins de Bordeaux",526,NA,NA,NA,"2019-10-05"
9,"Stade Brestois 29",512,"FC Metz",545,NA,NA,NA,"2019-10-05"
9,"FC Nantes",543,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2019-10-05"
9,"Dijon Football Côte d'Or",528,"RC Strasbourg Alsace",576,NA,NA,NA,"2019-10-05"
9,"Amiens SC",530,"Olympique de Marseille",516,NA,NA,NA,"2019-10-05"
10,"Olympique Lyonnais",523,"Dijon Football Côte d'Or",528,NA,NA,NA,"2019-10-19"
10,"FC Girondins de Bordeaux",526,"AS Saint-Étienne",527,NA,NA,NA,"2019-10-19"
10,"Toulouse FC",511,"Lille OSC",521,NA,NA,NA,"2019-10-19"
10,"Olympique de Marseille",516,"RC Strasbourg Alsace",576,NA,NA,NA,"2019-10-19"
10,"OGC de Nice Côte d'Azur",522,"Paris Saint-Germain FC",524,NA,NA,NA,"2019-10-19"
10,"Stade de Reims",547,"Montpellier HSC",518,NA,NA,NA,"2019-10-19"
10,"Angers SCO",532,"Stade Brestois 29",512,NA,NA,NA,"2019-10-19"
10,"AS Monaco FC",548,"Stade Rennais FC 1901",529,NA,NA,NA,"2019-10-19"
10,"Nîmes Olympique",556,"Amiens SC",530,NA,NA,NA,"2019-10-19"
10,"FC Metz",545,"FC Nantes",543,NA,NA,NA,"2019-10-19"
11,"Montpellier HSC",518,"Angers SCO",532,NA,NA,NA,"2019-10-26"
11,"Paris Saint-Germain FC",524,"Olympique de Marseille",516,NA,NA,NA,"2019-10-26"
11,"Lille OSC",521,"FC Girondins de Bordeaux",526,NA,NA,NA,"2019-10-26"
11,"Olympique Lyonnais",523,"FC Metz",545,NA,NA,NA,"2019-10-26"
11,"Stade Rennais FC 1901",529,"Toulouse FC",511,NA,NA,NA,"2019-10-26"
11,"AS Saint-Étienne",527,"Amiens SC",530,NA,NA,NA,"2019-10-26"
11,"Stade Brestois 29",512,"Dijon Football Côte d'Or",528,NA,NA,NA,"2019-10-26"
11,"Stade de Reims",547,"Nîmes Olympique",556,NA,NA,NA,"2019-10-26"
11,"FC Nantes",543,"AS Monaco FC",548,NA,NA,NA,"2019-10-26"
11,"RC Strasbourg Alsace",576,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2019-10-26"
12,"Olympique de Marseille",516,"Lille OSC",521,NA,NA,NA,"2019-11-02"
12,"OGC de Nice Côte d'Azur",522,"Stade de Reims",547,NA,NA,NA,"2019-11-02"
12,"Angers SCO",532,"RC Strasbourg Alsace",576,NA,NA,NA,"2019-11-02"
12,"Dijon Football Côte d'Or",528,"Paris Saint-Germain FC",524,NA,NA,NA,"2019-11-02"
12,"Nîmes Olympique",556,"Stade Rennais FC 1901",529,NA,NA,NA,"2019-11-02"
12,"FC Metz",545,"Montpellier HSC",518,NA,NA,NA,"2019-11-02"
12,"Amiens SC",530,"Stade Brestois 29",512,NA,NA,NA,"2019-11-02"
12,"FC Girondins de Bordeaux",526,"FC Nantes",543,NA,NA,NA,"2019-11-02"
12,"AS Saint-Étienne",527,"AS Monaco FC",548,NA,NA,NA,"2019-11-02"
12,"Toulouse FC",511,"Olympique Lyonnais",523,NA,NA,NA,"2019-11-02"
13,"Montpellier HSC",518,"Toulouse FC",511,NA,NA,NA,"2019-11-09"
13,"Lille OSC",521,"FC Metz",545,NA,NA,NA,"2019-11-09"
13,"Stade Rennais FC 1901",529,"Amiens SC",530,NA,NA,NA,"2019-11-09"
13,"Olympique de Marseille",516,"Olympique Lyonnais",523,NA,NA,NA,"2019-11-09"
13,"OGC de Nice Côte d'Azur",522,"FC Girondins de Bordeaux",526,NA,NA,NA,"2019-11-09"
13,"Stade Brestois 29",512,"Paris Saint-Germain FC",524,NA,NA,NA,"2019-11-09"
13,"Stade de Reims",547,"Angers SCO",532,NA,NA,NA,"2019-11-09"
13,"FC Nantes",543,"AS Saint-Étienne",527,NA,NA,NA,"2019-11-09"
13,"AS Monaco FC",548,"Dijon Football Côte d'Or",528,NA,NA,NA,"2019-11-09"
13,"RC Strasbourg Alsace",576,"Nîmes Olympique",556,NA,NA,NA,"2019-11-09"
14,"Paris Saint-Germain FC",524,"Lille OSC",521,NA,NA,NA,"2019-11-23"
14,"Olympique Lyonnais",523,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2019-11-23"
14,"FC Girondins de Bordeaux",526,"AS Monaco FC",548,NA,NA,NA,"2019-11-23"
14,"AS Saint-Étienne",527,"Montpellier HSC",518,NA,NA,NA,"2019-11-23"
14,"Toulouse FC",511,"Olympique de Marseille",516,NA,NA,NA,"2019-11-23"
14,"Stade Brestois 29",512,"FC Nantes",543,NA,NA,NA,"2019-11-23"
14,"Angers SCO",532,"Nîmes Olympique",556,NA,NA,NA,"2019-11-23"
14,"Dijon Football Côte d'Or",528,"Stade Rennais FC 1901",529,NA,NA,NA,"2019-11-23"
14,"FC Metz",545,"Stade de Reims",547,NA,NA,NA,"2019-11-23"
14,"Amiens SC",530,"RC Strasbourg Alsace",576,NA,NA,NA,"2019-11-23"
15,"Montpellier HSC",518,"Amiens SC",530,NA,NA,NA,"2019-11-30"
15,"Lille OSC",521,"Dijon Football Côte d'Or",528,NA,NA,NA,"2019-11-30"
15,"Stade Rennais FC 1901",529,"AS Saint-Étienne",527,NA,NA,NA,"2019-11-30"
15,"Olympique de Marseille",516,"Stade Brestois 29",512,NA,NA,NA,"2019-11-30"
15,"OGC de Nice Côte d'Azur",522,"Angers SCO",532,NA,NA,NA,"2019-11-30"
15,"Stade de Reims",547,"FC Girondins de Bordeaux",526,NA,NA,NA,"2019-11-30"
15,"FC Nantes",543,"Toulouse FC",511,NA,NA,NA,"2019-11-30"
15,"AS Monaco FC",548,"Paris Saint-Germain FC",524,NA,NA,NA,"2019-11-30"
15,"Nîmes Olympique",556,"FC Metz",545,NA,NA,NA,"2019-11-30"
15,"RC Strasbourg Alsace",576,"Olympique Lyonnais",523,NA,NA,NA,"2019-11-30"
16,"Paris Saint-Germain FC",524,"FC Nantes",543,NA,NA,NA,"2019-12-04"
16,"Olympique Lyonnais",523,"Lille OSC",521,NA,NA,NA,"2019-12-04"
16,"FC Girondins de Bordeaux",526,"Nîmes Olympique",556,NA,NA,NA,"2019-12-04"
16,"AS Saint-Étienne",527,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2019-12-04"
16,"Toulouse FC",511,"AS Monaco FC",548,NA,NA,NA,"2019-12-04"
16,"Stade Brestois 29",512,"RC Strasbourg Alsace",576,NA,NA,NA,"2019-12-04"
16,"Angers SCO",532,"Olympique de Marseille",516,NA,NA,NA,"2019-12-04"
16,"Dijon Football Côte d'Or",528,"Montpellier HSC",518,NA,NA,NA,"2019-12-04"
16,"FC Metz",545,"Stade Rennais FC 1901",529,NA,NA,NA,"2019-12-04"
16,"Amiens SC",530,"Stade de Reims",547,NA,NA,NA,"2019-12-04"
17,"Montpellier HSC",518,"Paris Saint-Germain FC",524,NA,NA,NA,"2019-12-07"
17,"Lille OSC",521,"Stade Brestois 29",512,NA,NA,NA,"2019-12-07"
17,"Stade Rennais FC 1901",529,"Angers SCO",532,NA,NA,NA,"2019-12-07"
17,"Olympique de Marseille",516,"FC Girondins de Bordeaux",526,NA,NA,NA,"2019-12-07"
17,"OGC de Nice Côte d'Azur",522,"FC Metz",545,NA,NA,NA,"2019-12-07"
17,"Stade de Reims",547,"AS Saint-Étienne",527,NA,NA,NA,"2019-12-07"
17,"FC Nantes",543,"Dijon Football Côte d'Or",528,NA,NA,NA,"2019-12-07"
17,"AS Monaco FC",548,"Amiens SC",530,NA,NA,NA,"2019-12-07"
17,"Nîmes Olympique",556,"Olympique Lyonnais",523,NA,NA,NA,"2019-12-07"
17,"RC Strasbourg Alsace",576,"Toulouse FC",511,NA,NA,NA,"2019-12-07"
18,"Lille OSC",521,"Montpellier HSC",518,NA,NA,NA,"2019-12-14"
18,"Olympique Lyonnais",523,"Stade Rennais FC 1901",529,NA,NA,NA,"2019-12-14"
18,"FC Girondins de Bordeaux",526,"RC Strasbourg Alsace",576,NA,NA,NA,"2019-12-14"
18,"AS Saint-Étienne",527,"Paris Saint-Germain FC",524,NA,NA,NA,"2019-12-14"
18,"Toulouse FC",511,"Stade de Reims",547,NA,NA,NA,"2019-12-14"
18,"Stade Brestois 29",512,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2019-12-14"
18,"Angers SCO",532,"AS Monaco FC",548,NA,NA,NA,"2019-12-14"
18,"Nîmes Olympique",556,"FC Nantes",543,NA,NA,NA,"2019-12-14"
18,"FC Metz",545,"Olympique de Marseille",516,NA,NA,NA,"2019-12-14"
18,"Amiens SC",530,"Dijon Football Côte d'Or",528,NA,NA,NA,"2019-12-14"
19,"Montpellier HSC",518,"Stade Brestois 29",512,NA,NA,NA,"2019-12-21"
19,"Paris Saint-Germain FC",524,"Amiens SC",530,NA,NA,NA,"2019-12-21"
19,"Stade Rennais FC 1901",529,"FC Girondins de Bordeaux",526,NA,NA,NA,"2019-12-21"
19,"Olympique de Marseille",516,"Nîmes Olympique",556,NA,NA,NA,"2019-12-21"
19,"OGC de Nice Côte d'Azur",522,"Toulouse FC",511,NA,NA,NA,"2019-12-21"
19,"Stade de Reims",547,"Olympique Lyonnais",523,NA,NA,NA,"2019-12-21"
19,"FC Nantes",543,"Angers SCO",532,NA,NA,NA,"2019-12-21"
19,"AS Monaco FC",548,"Lille OSC",521,NA,NA,NA,"2019-12-21"
19,"Dijon Football Côte d'Or",528,"FC Metz",545,NA,NA,NA,"2019-12-21"
19,"RC Strasbourg Alsace",576,"AS Saint-Étienne",527,NA,NA,NA,"2019-12-21"
20,"Paris Saint-Germain FC",524,"AS Monaco FC",548,NA,NA,NA,"2020-01-11"
20,"FC Girondins de Bordeaux",526,"Olympique Lyonnais",523,NA,NA,NA,"2020-01-11"
20,"Stade Rennais FC 1901",529,"Olympique de Marseille",516,NA,NA,NA,"2020-01-11"
20,"AS Saint-Étienne",527,"FC Nantes",543,NA,NA,NA,"2020-01-11"
20,"Toulouse FC",511,"Stade Brestois 29",512,NA,NA,NA,"2020-01-11"
20,"Angers SCO",532,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2020-01-11"
20,"Dijon Football Côte d'Or",528,"Lille OSC",521,NA,NA,NA,"2020-01-11"
20,"Nîmes Olympique",556,"Stade de Reims",547,NA,NA,NA,"2020-01-11"
20,"FC Metz",545,"RC Strasbourg Alsace",576,NA,NA,NA,"2020-01-11"
20,"Amiens SC",530,"Montpellier HSC",518,NA,NA,NA,"2020-01-11"
21,"Montpellier HSC",518,"Dijon Football Côte d'Or",528,NA,NA,NA,"2020-01-25"
21,"Lille OSC",521,"Paris Saint-Germain FC",524,NA,NA,NA,"2020-01-25"
21,"Olympique Lyonnais",523,"Toulouse FC",511,NA,NA,NA,"2020-01-25"
21,"AS Saint-Étienne",527,"Nîmes Olympique",556,NA,NA,NA,"2020-01-25"
21,"Olympique de Marseille",516,"Angers SCO",532,NA,NA,NA,"2020-01-25"
21,"OGC de Nice Côte d'Azur",522,"Stade Rennais FC 1901",529,NA,NA,NA,"2020-01-25"
21,"Stade Brestois 29",512,"Amiens SC",530,NA,NA,NA,"2020-01-25"
21,"Stade de Reims",547,"FC Metz",545,NA,NA,NA,"2020-01-25"
21,"FC Nantes",543,"FC Girondins de Bordeaux",526,NA,NA,NA,"2020-01-25"
21,"AS Monaco FC",548,"RC Strasbourg Alsace",576,NA,NA,NA,"2020-01-25"
22,"Paris Saint-Germain FC",524,"Montpellier HSC",518,NA,NA,NA,"2020-02-01"
22,"FC Girondins de Bordeaux",526,"Olympique de Marseille",516,NA,NA,NA,"2020-02-01"
22,"Stade Rennais FC 1901",529,"FC Nantes",543,NA,NA,NA,"2020-02-01"
22,"OGC de Nice Côte d'Azur",522,"Olympique Lyonnais",523,NA,NA,NA,"2020-02-01"
22,"Angers SCO",532,"Stade de Reims",547,NA,NA,NA,"2020-02-01"
22,"Dijon Football Côte d'Or",528,"Stade Brestois 29",512,NA,NA,NA,"2020-02-01"
22,"Nîmes Olympique",556,"AS Monaco FC",548,NA,NA,NA,"2020-02-01"
22,"FC Metz",545,"AS Saint-Étienne",527,NA,NA,NA,"2020-02-01"
22,"RC Strasbourg Alsace",576,"Lille OSC",521,NA,NA,NA,"2020-02-01"
22,"Amiens SC",530,"Toulouse FC",511,NA,NA,NA,"2020-02-01"
23,"Montpellier HSC",518,"FC Metz",545,NA,NA,NA,"2020-02-05"
23,"Lille OSC",521,"Stade Rennais FC 1901",529,NA,NA,NA,"2020-02-05"
23,"Olympique Lyonnais",523,"Amiens SC",530,NA,NA,NA,"2020-02-05"
23,"AS Saint-Étienne",527,"Olympique de Marseille",516,NA,NA,NA,"2020-02-05"
23,"Toulouse FC",511,"RC Strasbourg Alsace",576,NA,NA,NA,"2020-02-05"
23,"Stade Brestois 29",512,"FC Girondins de Bordeaux",526,NA,NA,NA,"2020-02-05"
23,"Stade de Reims",547,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2020-02-05"
23,"FC Nantes",543,"Paris Saint-Germain FC",524,NA,NA,NA,"2020-02-05"
23,"AS Monaco FC",548,"Angers SCO",532,NA,NA,NA,"2020-02-05"
23,"Nîmes Olympique",556,"Dijon Football Côte d'Or",528,NA,NA,NA,"2020-02-05"
24,"Montpellier HSC",518,"AS Saint-Étienne",527,NA,NA,NA,"2020-02-08"
24,"Paris Saint-Germain FC",524,"Olympique Lyonnais",523,NA,NA,NA,"2020-02-08"
24,"Stade Rennais FC 1901",529,"Stade Brestois 29",512,NA,NA,NA,"2020-02-08"
24,"Olympique de Marseille",516,"Toulouse FC",511,NA,NA,NA,"2020-02-08"
24,"OGC de Nice Côte d'Azur",522,"Nîmes Olympique",556,NA,NA,NA,"2020-02-08"
24,"Angers SCO",532,"Lille OSC",521,NA,NA,NA,"2020-02-08"
24,"Dijon Football Côte d'Or",528,"FC Nantes",543,NA,NA,NA,"2020-02-08"
24,"FC Metz",545,"FC Girondins de Bordeaux",526,NA,NA,NA,"2020-02-08"
24,"RC Strasbourg Alsace",576,"Stade de Reims",547,NA,NA,NA,"2020-02-08"
24,"Amiens SC",530,"AS Monaco FC",548,NA,NA,NA,"2020-02-08"
25,"Lille OSC",521,"Olympique de Marseille",516,NA,NA,NA,"2020-02-15"
25,"Olympique Lyonnais",523,"RC Strasbourg Alsace",576,NA,NA,NA,"2020-02-15"
25,"FC Girondins de Bordeaux",526,"Dijon Football Côte d'Or",528,NA,NA,NA,"2020-02-15"
25,"Toulouse FC",511,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2020-02-15"
25,"Stade Brestois 29",512,"AS Saint-Étienne",527,NA,NA,NA,"2020-02-15"
25,"Stade de Reims",547,"Stade Rennais FC 1901",529,NA,NA,NA,"2020-02-15"
25,"FC Nantes",543,"FC Metz",545,NA,NA,NA,"2020-02-15"
25,"AS Monaco FC",548,"Montpellier HSC",518,NA,NA,NA,"2020-02-15"
25,"Nîmes Olympique",556,"Angers SCO",532,NA,NA,NA,"2020-02-15"
25,"Amiens SC",530,"Paris Saint-Germain FC",524,NA,NA,NA,"2020-02-15"
26,"Paris Saint-Germain FC",524,"FC Girondins de Bordeaux",526,NA,NA,NA,"2020-02-22"
26,"Lille OSC",521,"Toulouse FC",511,NA,NA,NA,"2020-02-22"
26,"Stade Rennais FC 1901",529,"Nîmes Olympique",556,NA,NA,NA,"2020-02-22"
26,"AS Saint-Étienne",527,"Stade de Reims",547,NA,NA,NA,"2020-02-22"
26,"Olympique de Marseille",516,"FC Nantes",543,NA,NA,NA,"2020-02-22"
26,"OGC de Nice Côte d'Azur",522,"Stade Brestois 29",512,NA,NA,NA,"2020-02-22"
26,"Angers SCO",532,"Montpellier HSC",518,NA,NA,NA,"2020-02-22"
26,"Dijon Football Côte d'Or",528,"AS Monaco FC",548,NA,NA,NA,"2020-02-22"
26,"FC Metz",545,"Olympique Lyonnais",523,NA,NA,NA,"2020-02-22"
26,"RC Strasbourg Alsace",576,"Amiens SC",530,NA,NA,NA,"2020-02-22"
27,"Montpellier HSC",518,"RC Strasbourg Alsace",576,NA,NA,NA,"2020-02-29"
27,"Paris Saint-Germain FC",524,"Dijon Football Côte d'Or",528,NA,NA,NA,"2020-02-29"
27,"Olympique Lyonnais",523,"AS Saint-Étienne",527,NA,NA,NA,"2020-02-29"
27,"FC Girondins de Bordeaux",526,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2020-02-29"
27,"Toulouse FC",511,"Stade Rennais FC 1901",529,NA,NA,NA,"2020-02-29"
27,"Stade Brestois 29",512,"Angers SCO",532,NA,NA,NA,"2020-02-29"
27,"FC Nantes",543,"Lille OSC",521,NA,NA,NA,"2020-02-29"
27,"AS Monaco FC",548,"Stade de Reims",547,NA,NA,NA,"2020-02-29"
27,"Nîmes Olympique",556,"Olympique de Marseille",516,NA,NA,NA,"2020-02-29"
27,"Amiens SC",530,"FC Metz",545,NA,NA,NA,"2020-02-29"
28,"Lille OSC",521,"Olympique Lyonnais",523,NA,NA,NA,"2020-03-07"
28,"Stade Rennais FC 1901",529,"Montpellier HSC",518,NA,NA,NA,"2020-03-07"
28,"AS Saint-Étienne",527,"FC Girondins de Bordeaux",526,NA,NA,NA,"2020-03-07"
28,"Olympique de Marseille",516,"Amiens SC",530,NA,NA,NA,"2020-03-07"
28,"OGC de Nice Côte d'Azur",522,"AS Monaco FC",548,NA,NA,NA,"2020-03-07"
28,"Stade de Reims",547,"Stade Brestois 29",512,NA,NA,NA,"2020-03-07"
28,"Angers SCO",532,"FC Nantes",543,NA,NA,NA,"2020-03-07"
28,"Dijon Football Côte d'Or",528,"Toulouse FC",511,NA,NA,NA,"2020-03-07"
28,"FC Metz",545,"Nîmes Olympique",556,NA,NA,NA,"2020-03-07"
28,"RC Strasbourg Alsace",576,"Paris Saint-Germain FC",524,NA,NA,NA,"2020-03-07"
29,"Montpellier HSC",518,"Olympique de Marseille",516,NA,NA,NA,"2020-03-14"
29,"Paris Saint-Germain FC",524,"OGC de Nice Côte d'Azur",522,NA,NA,NA,"2020-03-14"
29,"Olympique Lyonnais",523,"Stade de Reims",547,NA,NA,NA,"2020-03-14"
29,"FC Girondins de Bordeaux",526,"Stade Rennais FC 1901",529,NA,NA,NA,"2020-03-14"
29,"Toulouse FC",511,"FC Metz",545,NA,NA,NA,"2020-03-14"
29,"Stade Brestois 29",512,"Lille OSC",521,NA,NA,NA,"2020-03-14"
29,"FC Nantes",543,"Nîmes Olympique",556,NA,NA,NA,"2020-03-14"
29,"AS Monaco FC",548,"AS Saint-Étienne",527,NA,NA,NA,"2020-03-14"
29,"RC Strasbourg Alsace",576,"Dijon Football Côte d'Or",528,NA,NA,NA,"2020-03-14"
29,"Amiens SC",530,"Angers SCO",532,NA,NA,NA,"2020-03-14"
30,"Lille OSC",521,"AS Monaco FC",548,NA,NA,NA,"2020-03-21"
30,"Stade Rennais FC 1901",529,"Olympique Lyonnais",523,NA,NA,NA,"2020-03-21"
30,"AS Saint-Étienne",527,"RC Strasbourg Alsace",576,NA,NA,NA,"2020-03-21"
30,"Olympique de Marseille",516,"Paris Saint-Germain FC",524,NA,NA,NA,"2020-03-21"
30,"OGC de Nice Côte d'Azur",522,"Montpellier HSC",518,NA,NA,NA,"2020-03-21"
30,"Stade de Reims",547,"FC Nantes",543,NA,NA,NA,"2020-03-21"
30,"Angers SCO",532,"Toulouse FC",511,NA,NA,NA,"2020-03-21"
30,"Dijon Football Côte d'Or",528,"Amiens SC",530,NA,NA,NA,"2020-03-21"
30,"Nîmes Olympique",556,"FC Girondins de Bordeaux",526,NA,NA,NA,"2020-03-21"
30,"FC Metz",545,"Stade Brestois 29",512,NA,NA,NA,"2020-03-21"
