"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Rio","yes",3,2,3,"2.76","-0.15","-0.15"
"2","A","Nac","yes",3,5,6,"2.41","-0.00","-0.15"
"3","A","Far","yes",3,5,5,"2.74","-0.13","-0.28"
"4","H","Pto","yes",3,2,2,"2.28","0.06","-0.23"
"5","A","Aro","yes",3,3,3,"2.50","-0.04","-0.26"
"6","H","AVS","yes",3,3,3,"2.77","-0.15","-0.41"
"7","A","Est","yes",3,3,3,"2.37","0.02","-0.39"
"8","H","Cas","yes",3,2,2,"2.66","-0.10","-0.50"
"9","A","Fam","yes",3,3,3,"2.26","0.06","-0.43"
"10","H","Ama","yes",3,4,5,"2.80","-0.16","-0.59"
"11","A","Bra","yes",3,2,4,"2.05","0.15","-0.44"
"12","H","Cla","yes",0,-1,0,"2.44","-0.01","-0.45"
"13","A","Mor","yes",0,-1,1,"2.34","0.03","-0.42"
"14","H","Boa","yes",3,1,3,"2.65","-0.10","-0.52"
"15","A","Gil","yes",1,0,0,"2.53","-0.05","-0.57"
"16","H","Ben","yes",3,1,1,"1.89","0.22","-0.36"
"17","A","Vit","yes",1,0,4,"2.06","0.14","-0.21"
"18","A","Rio","yes",3,3,3,"2.34","0.03","-0.18"
"19","H","Nac","yes",3,2,2,"2.80","-0.16","-0.34"
"20","H","Far","yes",3,2,3,"2.70","-0.12","-0.46"
"21","A","Pto","yes",1,0,1,"1.31","0.45","-0.01"
"22","H","Aro","yes",1,0,2,"2.67","-0.11","-0.11"
"23","A","AVS","yes",1,0,2,"2.66","-0.10","-0.21"
"24","H","Est","yes",3,2,3,"2.57","-0.06","-0.28"
"25","A","Cas","yes",3,2,3,"2.26","0.06","-0.21"
"26","H","Fam","yes",3,2,3,"2.62","-0.08","-0.30"
"27","A","Ama","yes",3,3,3,"2.56","-0.06","-0.36"
"28","H","Bra","yes",1,0,1,"2.03","0.16","-0.20"
"29","A","Cla","yes",3,1,1,"2.06","0.15","-0.06"
"30","H","Mor","yes",3,2,3,"2.73","-0.13","-0.19"
"31","A","Boa","yes",3,5,5,"2.83","-0.18","-0.36"
"32","H","Gil","yes",3,1,2,"2.73","-0.13","-0.49"
"33","A","Ben","yes",1,0,1,"1.10","0.54","0.05"
"34","H","Vit","yes",3,2,2,"2.53","-0.05","0.00"
