"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Far","yes",3,1,2,"1.68","-0.43","-0.43"
"2","H","Aro","yes",3,2,3,"1.69","-0.44","-0.87"
"3","A","Bra","yes",0,-2,1,"0.54","0.54","-0.32"
"4","H","Ben","yes",1,0,1,"0.58","0.51","0.19"
"5","A","Cas","yes",0,-2,1,"0.72","0.39","0.57"
"6","H","Fam","yes",1,0,0,"1.56","-0.32","0.25"
"7","A","Ama","yes",0,-1,1,"1.19","-0.01","0.24"
"8","H","Cla","yes",3,1,1,"1.18","-0.01","0.23"
"9","A","Boa","yes",3,2,2,"2.07","-0.76","-0.53"
"10","A","Vit","yes",0,-1,0,"0.55","0.53","0.01"
"11","H","Gil","yes",3,1,3,"1.88","-0.60","-0.59"
"12","A","Rio","yes",0,-1,2,"0.82","0.31","-0.29"
"13","H","Spo","yes",3,1,2,"0.49","0.59","0.30"
"14","A","Nac","yes",0,-1,0,"0.92","0.22","0.52"
"15","H","Pto","yes",0,-3,0,"0.94","0.20","0.72"
"16","A","Est","yes",1,0,2,"0.85","0.28","0.99"
"17","H","AVS","yes",1,0,1,"2.02","-0.72","0.28"
"18","H","Far","yes",1,0,0,"1.78","-0.51","-0.24"
"19","A","Aro","yes",0,-1,0,"1.06","0.10","-0.14"
"20","H","Bra","yes",0,-1,1,"0.69","0.42","0.28"
"21","A","Ben","yes",0,-1,2,"0.17","0.85","1.13"
"22","H","Cas","yes",3,1,3,"1.68","-0.43","0.70"
"23","A","Fam","yes",0,-2,0,"0.72","0.39","1.09"
"24","H","Ama","yes",1,0,1,"2.14","-0.82","0.27"
"25","A","Cla","yes",1,0,1,"0.55","0.54","0.81"
"26","H","Boa","yes",3,1,1,"1.65","-0.41","0.40"
"27","H","Vit","yes",1,0,2,"1.37","-0.16","0.24"
"28","A","Gil","yes",3,1,1,"1.12","0.05","0.29"
"29","H","Rio","yes",0,-2,0,"2.00","-0.70","-0.42"
"30","A","Spo","yes",0,-2,1,"0.17","0.85","0.44"
"31","H","Nac","yes",1,0,1,"2.13","-0.81","-0.38"
"32","A","Pto","yes",0,-2,1,"0.23","0.81","0.43"
"33","H","Est","yes",1,0,2,"1.44","-0.22","0.21"
"34","A","AVS","yes",3,4,4,"1.42","-0.21","-0.00"
