"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ama","yes",1,0,1,"2.42","-0.25","-0.25"
"2","A","Boa","yes",3,1,1,"2.76","-0.42","-0.67"
"3","H","Mor","yes",3,2,3,"2.22","-0.14","-0.82"
"4","A","Gil","yes",1,0,0,"2.35","-0.21","-1.02"
"5","H","Vit","yes",0,-2,0,"1.78","0.08","-0.94"
"6","A","Nac","yes",3,3,3,"2.19","-0.13","-1.07"
"7","H","Rio","yes",3,4,4,"2.32","-0.20","-1.27"
"8","A","Pto","yes",0,-1,1,"0.99","0.49","-0.78"
"9","H","Far","yes",3,2,2,"2.15","-0.11","-0.88"
"10","A","Aro","yes",3,1,2,"2.30","-0.19","-1.07"
"11","H","Spo","yes",0,-2,2,"0.76","0.61","-0.46"
"12","A","AVS","yes",3,1,1,"2.52","-0.30","-0.76"
"13","H","Est","yes",1,0,2,"1.85","0.05","-0.71"
"14","H","Fam","yes",1,0,3,"1.96","-0.01","-0.72"
"15","A","Cla","yes",3,2,2,"1.75","0.10","-0.62"
"16","H","Cas","yes",0,-1,1,"2.06","-0.06","-0.69"
"17","A","Ben","yes",3,1,2,"0.80","0.59","-0.10"
"18","A","Ama","yes",3,1,1,"2.39","-0.23","-0.33"
"19","H","Boa","yes",3,3,3,"2.04","-0.05","-0.38"
"20","A","Mor","yes",3,1,2,"2.09","-0.08","-0.46"
"21","H","Gil","yes",3,2,2,"2.23","-0.15","-0.61"
"22","A","Vit","yes",1,0,0,"1.76","0.09","-0.51"
"23","H","Nac","yes",3,1,1,"2.42","-0.25","-0.76"
"24","A","Rio","yes",0,-1,1,"2.10","-0.08","-0.84"
"25","H","Pto","yes",3,1,1,"1.34","0.31","-0.53"
"26","A","Far","yes",3,1,1,"2.63","-0.35","-0.88"
"27","H","Aro","yes",3,1,2,"2.07","-0.07","-0.95"
"28","A","Spo","yes",1,0,1,"0.80","0.59","-0.37"
"29","H","AVS","yes",3,3,4,"2.34","-0.20","-0.57"
"30","A","Est","yes",3,2,2,"2.13","-0.10","-0.67"
"31","A","Fam","yes",1,0,1,"1.99","-0.02","-0.69"
"32","H","Cla","yes",1,0,1,"1.60","0.17","-0.52"
"33","A","Cas","yes",0,-1,1,"1.99","-0.03","-0.54"
"34","H","Ben","yes",1,0,1,"0.89","0.54","-0.00"
