"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Spo","yes",0,-2,1,"0.14","0.87","0.87"
"2","H","Far","yes",3,1,1,"1.78","-0.59","0.28"
"3","A","Pto","yes",0,-2,0,"0.19","0.83","1.11"
"4","H","Aro","yes",3,1,1,"1.69","-0.51","0.60"
"5","A","AVS","yes",0,-1,0,"1.27","-0.13","0.46"
"6","H","Est","yes",1,0,2,"1.43","-0.28","0.18"
"7","A","Bra","yes",0,-4,0,"0.45","0.59","0.78"
"8","H","Fam","yes",1,0,1,"1.55","-0.39","0.39"
"9","A","Ben","yes",0,-5,0,"0.15","0.87","1.26"
"10","H","Cas","yes",1,0,2,"1.68","-0.50","0.75"
"11","A","Boa","yes",3,2,2,"1.93","-0.73","0.02"
"12","H","Mor","yes",3,1,3,"1.87","-0.67","-0.65"
"13","A","Cla","yes",0,-1,0,"0.46","0.59","-0.06"
"14","H","Vit","yes",1,0,2,"1.36","-0.22","-0.28"
"15","A","Ama","yes",0,-1,0,"1.04","0.07","-0.21"
"16","H","Nac","yes",3,1,2,"2.13","-0.91","-1.12"
"17","A","Gil","yes",1,0,1,"0.98","0.13","-0.99"
"18","H","Spo","yes",0,-3,0,"0.48","0.57","-0.43"
"19","A","Far","yes",3,1,2,"1.52","-0.36","-0.79"
"20","H","Pto","yes",1,0,2,"0.94","0.16","-0.63"
"21","A","Aro","yes",1,0,1,"0.92","0.18","-0.45"
"22","H","AVS","yes",1,0,1,"2.02","-0.81","-1.26"
"23","A","Est","yes",0,-1,1,"0.73","0.35","-0.91"
"24","H","Bra","yes",3,1,2,"0.69","0.39","-0.53"
"25","A","Fam","yes",0,-1,0,"0.61","0.46","-0.07"
"26","H","Ben","yes",0,-1,2,"0.58","0.48","0.41"
"27","A","Cas","yes",0,-1,1,"0.61","0.45","0.87"
"28","H","Boa","yes",0,-2,0,"1.65","-0.48","0.39"
"29","A","Mor","yes",3,2,2,"0.69","0.38","0.77"
"30","H","Cla","yes",1,0,1,"1.18","-0.06","0.71"
"31","A","Vit","yes",0,-3,0,"0.46","0.59","1.30"
"32","H","Ama","yes",3,2,2,"2.14","-0.91","0.39"
"33","A","Nac","yes",1,0,3,"0.79","0.30","0.68"
"34","H","Gil","yes",1,0,1,"1.88","-0.68","0.00"
