"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Nac","yes",1,0,1,"1.48","-0.86","-0.86"
"2","A","Gil","yes",0,-2,2,"0.95","-0.20","-1.06"
"3","H","Vit","yes",3,1,1,"0.73","0.08","-0.98"
"4","A","Cla","yes",0,-1,1,"0.45","0.44","-0.54"
"5","H","Rio","yes",3,1,1,"1.32","-0.66","-1.20"
"6","A","Spo","yes",0,-3,0,"0.14","0.82","-0.38"
"7","H","Far","yes",1,0,0,"1.08","-0.36","-0.74"
"8","A","Aro","yes",1,0,1,"0.90","-0.13","-0.87"
"9","H","Pto","yes",0,-5,0,"0.45","0.43","-0.44"
"10","H","Fam","yes",0,-1,2,"0.88","-0.11","-0.55"
"11","A","Est","yes",1,0,0,"0.71","0.11","-0.44"
"12","H","Bra","yes",0,-1,0,"0.31","0.60","0.16"
"13","A","Cas","yes",1,0,1,"0.59","0.25","0.42"
"14","H","Ben","yes",1,0,1,"0.26","0.67","1.09"
"15","A","Boa","yes",1,0,0,"1.91","-1.41","-0.32"
"16","H","Ama","yes",1,0,1,"1.49","-0.87","-1.19"
"17","A","Mor","yes",1,0,1,"0.68","0.15","-1.04"
"18","A","Nac","yes",0,-2,1,"0.77","0.03","-1.00"
"19","H","Gil","yes",3,1,1,"1.19","-0.50","-1.50"
"20","A","Vit","yes",0,-2,0,"0.45","0.43","-1.06"
"21","H","Cla","yes",0,-1,1,"0.60","0.24","-0.82"
"22","A","Rio","yes",1,0,1,"0.68","0.15","-0.67"
"23","H","Spo","yes",1,0,2,"0.22","0.73","0.05"
"24","A","Far","yes",3,1,1,"1.49","-0.88","-0.83"
"25","H","Aro","yes",0,-1,0,"1.00","-0.26","-1.09"
"26","A","Pto","yes",0,-2,0,"0.18","0.77","-0.32"
"27","A","Fam","yes",0,-3,1,"0.59","0.26","-0.06"
"28","H","Est","yes",0,-3,0,"0.78","0.01","-0.05"
"29","A","Bra","yes",0,-3,1,"0.44","0.45","0.40"
"30","H","Cas","yes",1,0,1,"0.99","-0.24","0.15"
"31","A","Ben","yes",0,-6,0,"0.14","0.82","0.98"
"32","H","Boa","yes",0,-1,1,"0.96","-0.21","0.76"
"33","A","Ama","yes",3,1,1,"1.02","-0.28","0.48"
"34","H","Mor","yes",0,-4,0,"1.18","-0.48","0.00"
