"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fam","yes",0,-2,0,"2.13","0.09","0.09"
"2","H","Cas","yes",3,3,3,"2.66","-0.13","-0.04"
"3","H","Ama","yes",3,1,1,"2.80","-0.19","-0.23"
"4","A","Mor","yes",1,0,1,"2.23","0.05","-0.17"
"5","H","Cla","yes",3,3,4,"2.44","-0.04","-0.21"
"6","A","Boa","yes",3,3,3,"2.80","-0.19","-0.40"
"7","H","Gil","yes",3,4,5,"2.73","-0.16","-0.56"
"8","H","Rio","yes",3,5,5,"2.76","-0.17","-0.73"
"9","A","Far","yes",3,1,2,"2.69","-0.14","-0.88"
"10","H","Pto","yes",3,3,4,"2.28","0.03","-0.84"
"11","A","Aro","yes",3,2,2,"2.41","-0.02","-0.87"
"12","H","Vit","yes",3,1,1,"2.53","-0.08","-0.95"
"13","A","AVS","yes",1,0,1,"2.59","-0.10","-1.05"
"14","A","Nac","yes",3,2,2,"2.31","0.02","-1.03"
"15","H","Est","yes",3,3,3,"2.57","-0.09","-1.12"
"16","A","Spo","yes",0,-1,0,"0.95","0.60","-0.52"
"17","H","Bra","yes",0,-1,1,"2.03","0.14","-0.38"
"18","H","Fam","yes",3,4,4,"2.61","-0.11","-0.50"
"19","A","Cas","yes",0,-2,1,"2.13","0.09","-0.40"
"20","A","Ama","yes",3,1,3,"2.48","-0.06","-0.46"
"21","H","Mor","yes",3,1,3,"2.72","-0.16","-0.62"
"22","A","Cla","yes",3,1,1,"1.92","0.19","-0.43"
"23","H","Boa","yes",3,3,3,"2.65","-0.13","-0.56"
"24","H","Nac","yes",3,3,3,"2.80","-0.19","-0.75"
"25","A","Rio","yes",3,1,3,"2.23","0.05","-0.69"
"26","A","Gil","yes",3,3,3,"2.45","-0.04","-0.73"
"27","H","Far","yes",3,1,3,"2.69","-0.15","-0.88"
"28","A","Pto","yes",3,3,4,"1.15","0.51","-0.37"
"29","H","Aro","yes",1,0,2,"2.67","-0.13","-0.50"
"30","A","Vit","yes",3,3,3,"1.92","0.18","-0.32"
"31","H","AVS","yes",3,6,6,"2.77","-0.18","-0.49"
"32","A","Est","yes",3,1,2,"2.26","0.04","-0.45"
"33","H","Spo","yes",1,0,1,"1.73","0.26","-0.19"
"34","A","Bra","yes",1,0,1,"1.90","0.19","0.00"
