"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bra","yes",1,0,1,"0.37","0.57","0.57"
"2","H","Fam","yes",0,-3,0,"1.11","-0.30","0.27"
"3","A","Ben","yes",0,-1,0,"0.12","0.86","1.13"
"4","H","Cas","yes",0,-1,0,"1.23","-0.45","0.68"
"5","H","Boa","yes",1,0,2,"1.21","-0.41","0.27"
"6","A","Cla","yes",0,-1,0,"0.37","0.56","0.83"
"7","H","Mor","yes",3,1,2,"1.43","-0.68","0.15"
"8","A","Gil","yes",0,-3,0,"0.82","0.04","0.18"
"9","H","Vit","yes",1,0,2,"0.94","-0.10","0.09"
"10","A","Spo","yes",0,-4,1,"0.12","0.86","0.95"
"11","H","Nac","yes",3,2,2,"1.73","-1.03","-0.09"
"12","A","Far","yes",0,-1,0,"1.34","-0.57","-0.65"
"13","H","Aro","yes",3,1,2,"1.24","-0.46","-1.11"
"14","A","Pto","yes",0,-2,0,"0.15","0.82","-0.29"
"15","H","Rio","yes",3,1,1,"1.58","-0.85","-1.14"
"16","A","AVS","yes",1,0,1,"1.09","-0.28","-1.42"
"17","H","Est","yes",0,-2,2,"1.00","-0.17","-1.59"
"18","H","Bra","yes",0,-1,0,"0.42","0.51","-1.09"
"19","A","Fam","yes",1,0,0,"0.50","0.41","-0.67"
"20","H","Ben","yes",0,-1,2,"0.35","0.59","-0.08"
"21","A","Cas","yes",0,-1,0,"0.50","0.41","0.33"
"22","A","Boa","yes",3,1,1,"1.76","-1.07","-0.74"
"23","H","Cla","yes",1,0,0,"0.79","0.08","-0.66"
"24","A","Mor","yes",1,0,1,"0.57","0.33","-0.33"
"25","H","Gil","yes",1,0,1,"1.45","-0.69","-1.02"
"26","A","Vit","yes",0,-2,0,"0.38","0.56","-0.47"
"27","H","Spo","yes",0,-3,0,"0.29","0.66","0.19"
"28","A","Nac","yes",3,1,1,"0.65","0.23","0.43"
"29","H","Far","yes",0,-1,0,"1.33","-0.56","-0.14"
"30","A","Aro","yes",0,-1,0,"0.77","0.10","-0.04"
"31","H","Pto","yes",3,2,2,"0.60","0.30","0.26"
"32","A","Rio","yes",0,-2,0,"0.57","0.33","0.58"
"33","H","AVS","yes",0,-1,0,"1.60","-0.88","-0.29"
"34","A","Est","yes",0,-4,0,"0.60","0.29","-0.00"
