"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","AVS","yes",1,0,1,"1.10","-0.10","-0.10"
"2","H","Spo","yes",0,-5,1,"0.42","0.58","0.48"
"3","A","Aro","yes",0,-1,0,"0.78","0.22","0.71"
"4","H","Far","yes",3,2,2,"1.65","-0.65","0.05"
"5","A","Est","yes",0,-1,0,"0.61","0.39","0.45"
"6","H","Bra","yes",0,-3,0,"0.60","0.40","0.85"
"7","A","Fam","yes",1,0,0,"0.50","0.50","1.34"
"8","A","Cas","yes",0,-1,0,"0.51","0.49","1.84"
"9","H","Cla","yes",3,2,2,"1.06","-0.06","1.78"
"10","A","Ama","yes",0,-2,0,"0.89","0.11","1.89"
"11","H","Boa","yes",1,0,0,"1.52","-0.52","1.37"
"12","A","Gil","yes",0,-1,1,"0.83","0.17","1.54"
"13","H","Mor","yes",3,1,1,"1.75","-0.75","0.79"
"14","H","Ben","yes",0,-2,0,"0.50","0.50","1.29"
"15","A","Vit","yes",1,0,2,"0.38","0.62","1.91"
"16","A","Rio","yes",0,-1,1,"0.58","0.42","2.33"
"17","H","Pto","yes",3,2,2,"0.83","0.17","2.50"
"18","H","AVS","yes",3,2,3,"1.91","-0.91","1.59"
"19","A","Spo","yes",0,-2,0,"0.12","0.88","2.47"
"20","H","Aro","yes",0,-1,1,"1.56","-0.56","1.91"
"21","A","Far","yes",3,2,2,"1.35","-0.35","1.56"
"22","H","Est","yes",1,0,2,"1.31","-0.31","1.26"
"23","A","Bra","yes",0,-1,0,"0.37","0.63","1.89"
"24","H","Fam","yes",3,1,2,"1.42","-0.42","1.46"
"25","A","Ben","yes",0,-3,0,"0.12","0.88","2.34"
"26","H","Cas","yes",3,2,3,"1.55","-0.55","1.79"
"27","A","Cla","yes",0,-1,0,"0.38","0.62","2.41"
"28","H","Ama","yes",0,-1,0,"2.03","-1.03","1.38"
"29","A","Boa","yes",3,1,1,"1.77","-0.77","0.61"
"30","H","Gil","yes",0,-3,0,"1.76","-0.76","-0.15"
"31","A","Mor","yes",1,0,1,"0.58","0.42","0.27"
"32","H","Vit","yes",0,-1,1,"1.23","-0.23","0.04"
"33","H","Rio","yes",1,0,3,"1.89","-0.89","-0.85"
"34","A","Pto","yes",0,-3,0,"0.15","0.85","-0.00"
