"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Pto","yes",0,-3,0,"0.22","0.78","0.78"
"2","H","AVS","yes",3,2,4,"1.68","-0.68","0.10"
"3","A","Est","yes",1,0,0,"0.84","0.16","0.26"
"4","H","Bra","yes",1,0,0,"0.46","0.54","0.80"
"5","A","Fam","yes",1,0,1,"0.71","0.29","1.09"
"6","H","Cas","yes",1,0,1,"1.31","-0.31","0.79"
"7","A","Ben","yes",0,-4,1,"0.17","0.83","1.61"
"8","H","Ama","yes",3,3,3,"1.81","-0.81","0.80"
"9","A","Cla","yes",0,-1,1,"0.54","0.46","1.26"
"10","H","Boa","yes",0,-1,1,"1.28","-0.28","0.98"
"11","A","Mor","yes",0,-1,2,"0.80","0.20","1.18"
"12","A","Vit","yes",0,-4,0,"0.54","0.46","1.64"
"13","H","Nac","yes",3,1,2,"1.81","-0.81","0.83"
"14","A","Far","yes",3,1,1,"1.67","-0.67","0.16"
"15","H","Spo","yes",1,0,0,"0.32","0.68","0.85"
"16","A","Aro","yes",1,0,1,"1.05","-0.05","0.80"
"17","H","Rio","yes",1,0,1,"1.65","-0.65","0.14"
"18","H","Pto","yes",3,2,3,"0.65","0.35","0.50"
"19","A","AVS","yes",0,-1,0,"1.41","-0.41","0.08"
"20","H","Est","yes",0,-1,1,"1.07","-0.07","0.01"
"21","A","Bra","yes",0,-2,0,"0.53","0.47","0.48"
"22","H","Fam","yes",0,-2,0,"1.18","-0.18","0.30"
"23","A","Cas","yes",0,-1,0,"0.71","0.29","0.59"
"24","A","Ama","yes",1,0,1,"1.18","-0.18","0.41"
"25","H","Cla","yes",0,-1,0,"0.85","0.15","0.57"
"26","H","Ben","yes",0,-3,0,"0.38","0.62","1.19"
"27","A","Boa","yes",3,2,3,"2.06","-1.06","0.12"
"28","H","Mor","yes",0,-1,0,"1.51","-0.51","-0.38"
"29","H","Vit","yes",0,-1,0,"1.00","-0.00","-0.39"
"30","A","Nac","yes",3,3,3,"0.91","0.09","-0.29"
"31","H","Far","yes",3,1,1,"1.41","-0.41","-0.70"
"32","A","Spo","yes",0,-1,1,"0.17","0.83","0.13"
"33","H","Aro","yes",1,0,1,"1.32","-0.32","-0.19"
"34","A","Rio","yes",1,0,1,"0.81","0.19","-0.00"
