"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ben","yes",3,2,2,"0.67","0.52","0.52"
"2","A","Ama","yes",3,3,3,"1.54","-0.12","0.40"
"3","H","Boa","yes",3,1,1,"1.78","-0.29","0.11"
"4","A","Vit","yes",0,-1,1,"0.80","0.42","0.53"
"5","H","Gil","yes",1,0,1,"2.00","-0.45","0.08"
"6","A","Mor","yes",1,0,0,"1.13","0.18","0.27"
"7","H","Nac","yes",1,0,0,"2.23","-0.62","-0.35"
"8","A","Rio","yes",1,0,1,"1.13","0.18","-0.17"
"9","H","Spo","yes",0,-3,0,"0.56","0.59","0.42"
"10","A","AVS","yes",3,1,3,"1.78","-0.28","0.14"
"11","H","Aro","yes",1,0,0,"1.82","-0.32","-0.18"
"12","A","Est","yes",0,-1,1,"1.17","0.15","-0.03"
"13","H","Pto","yes",1,0,1,"1.07","0.23","0.20"
"14","A","Bra","yes",1,0,3,"0.78","0.43","0.64"
"15","H","Far","yes",0,-1,1,"1.91","-0.38","0.26"
"16","H","Cla","yes",0,-1,1,"1.32","0.05","0.30"
"17","A","Cas","yes",1,0,1,"1.01","0.27","0.57"
"18","A","Ben","yes",0,-4,0,"0.26","0.81","1.38"
"19","H","Ama","yes",1,0,0,"2.24","-0.62","0.76"
"20","A","Boa","yes",3,2,2,"2.34","-0.69","0.07"
"21","H","Vit","yes",1,0,0,"1.50","-0.09","-0.02"
"22","A","Gil","yes",3,2,2,"1.47","-0.07","-0.08"
"23","H","Mor","yes",3,2,2,"1.99","-0.44","-0.53"
"24","A","Nac","yes",0,-1,1,"1.25","0.10","-0.43"
"25","H","Rio","yes",3,1,1,"2.11","-0.53","-0.96"
"26","A","Spo","yes",0,-2,1,"0.26","0.81","-0.15"
"27","H","AVS","yes",3,3,4,"2.13","-0.54","-0.69"
"28","A","Aro","yes",3,1,2,"1.41","-0.02","-0.71"
"29","H","Est","yes",3,3,3,"1.57","-0.14","-0.85"
"30","A","Pto","yes",0,-1,1,"0.34","0.75","-0.09"
"31","H","Bra","yes",1,0,1,"0.79","0.43","0.34"
"32","A","Far","yes",0,-1,1,"2.01","-0.45","-0.12"
"33","A","Cla","yes",0,-1,1,"0.79","0.43","0.31"
"34","H","Cas","yes",3,1,2,"1.81","-0.31","-0.00"
