"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Spa","yes",1,0,0,"0.77","0.43","0.43"
"2","A","Fey","yes",1,0,0,"0.61","0.55","0.98"
"3","A","Vit","yes",3,4,4,"1.84","-0.36","0.62"
"4","H","Sit","yes",3,1,2,"1.36","-0.01","0.61"
"5","H","NEC","yes",1,0,0,"1.12","0.18","0.79"
"6","A","Ajx","yes",0,-5,0,"0.93","0.31","1.10"
"7","H","Twe","yes",3,1,2,"1.09","0.20","1.30"
"8","A","Emm","yes",1,0,0,"2.03","-0.50","0.80"
"9","H","PSV","yes",0,-1,0,"0.58","0.57","1.36"
"10","A","GoA","yes",1,0,1,"1.48","-0.09","1.27"
"11","A","Vol","yes",3,2,3,"1.42","-0.05","1.22"
"12","H","Utr","yes",0,-1,1,"0.88","0.35","1.58"
"13","A","Exc","yes",3,1,1,"1.55","-0.14","1.43"
"14","H","Cam","yes",3,1,2,"1.89","-0.40","1.03"
"15","A","RKC","yes",1,0,0,"1.28","0.05","1.09"
"16","H","AZA","yes",0,-2,0,"0.44","0.68","1.76"
"17","H","Gro","yes",3,2,3,"2.19","-0.62","1.15"
"18","A","Sit","yes",0,-2,0,"1.96","-0.45","0.70"
"19","H","Vit","yes",0,-2,1,"1.23","0.09","0.79"
"20","A","Utr","yes",0,-1,0,"1.33","0.02","0.81"
"21","H","Fey","yes",0,-1,1,"0.22","0.84","1.64"
"22","A","Cam","yes",3,1,2,"2.47","-0.83","0.82"
"23","H","RKC","yes",0,-3,1,"1.77","-0.30","0.51"
"24","A","Twe","yes",1,0,3,"0.45","0.67","1.18"
"25","H","Ajx","yes",0,-2,2,"0.47","0.65","1.83"
"26","A","Gro","yes",3,2,2,"2.35","-0.74","1.09"
"27","A","AZA","yes",1,0,1,"1.12","0.17","1.26"
"28","H","Vol","yes",3,1,2,"2.00","-0.48","0.78"
"29","A","Spa","yes",0,-4,0,"1.13","0.16","0.94"
"30","H","Emm","yes",0,-1,2,"1.86","-0.37","0.57"
"31","A","NEC","yes",3,1,3,"2.00","-0.48","0.09"
"32","H","Exc","yes",1,0,0,"2.17","-0.60","-0.51"
"33","A","PSV","yes",1,0,3,"0.39","0.71","0.20"
"34","H","GoA","yes",3,2,2,"1.62","-0.20","-0.00"
