"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","AZA","yes",0,-2,0,"0.50","0.58","0.58"
"2","H","PSV","yes",0,-3,2,"0.86","0.27","0.84"
"3","A","Gro","yes",0,-1,0,"1.68","-0.43","0.42"
"4","H","Spa","yes",0,-1,0,"1.10","0.06","0.48"
"5","H","Fey","yes",0,-1,3,"0.34","0.71","1.19"
"6","A","Vol","yes",3,1,3,"0.68","0.42","1.61"
"7","H","Emm","yes",3,2,2,"2.18","-0.85","0.76"
"8","A","Ajx","yes",1,0,1,"0.39","0.67","1.42"
"9","H","Cam","yes",1,0,0,"2.21","-0.88","0.55"
"10","H","Hee","yes",1,0,1,"1.24","-0.05","0.49"
"11","A","NEC","yes",1,0,3,"1.21","-0.03","0.46"
"12","H","Exc","yes",3,2,3,"2.43","-1.06","-0.60"
"13","A","Twe","yes",1,0,1,"0.17","0.85","0.25"
"14","H","Vit","yes",1,0,2,"1.61","-0.37","-0.12"
"15","A","Sit","yes",3,2,2,"1.16","0.01","-0.11"
"16","H","Utr","yes",1,0,2,"1.23","-0.04","-0.15"
"17","H","AZA","yes",0,-3,1,"0.66","0.44","0.28"
"18","A","PSV","yes",0,-2,0,"0.15","0.87","1.15"
"19","A","RKC","yes",0,-2,1,"0.59","0.49","1.65"
"20","H","NEC","yes",3,1,1,"1.49","-0.27","1.38"
"21","A","Spa","yes",0,-1,1,"0.50","0.57","1.95"
"22","H","Twe","yes",3,2,2,"1.46","-0.24","1.71"
"23","A","Emm","yes",1,0,2,"1.24","-0.06","1.65"
"24","A","Cam","yes",0,-3,1,"1.88","-0.59","1.06"
"25","A","Utr","yes",3,1,2,"0.63","0.47","1.52"
"26","H","Ajx","yes",1,0,0,"0.71","0.39","1.92"
"27","A","Vit","yes",0,-2,0,"1.04","0.12","2.04"
"28","A","Exc","yes",0,-1,1,"0.78","0.34","2.37"
"29","H","RKC","yes",3,1,3,"2.10","-0.79","1.58"
"30","H","Sit","yes",3,2,2,"1.74","-0.48","1.10"
"31","H","Gro","yes",1,0,1,"2.44","-1.07","0.03"
"32","A","Fey","yes",0,-3,0,"0.24","0.79","0.83"
"33","H","Vol","yes",3,3,3,"2.30","-0.95","-0.13"
"34","A","Hee","yes",0,-2,0,"1.03","0.13","0.00"
