"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Emm","yes",3,3,4,"2.81","-0.27","-0.27"
"2","A","GoA","yes",3,3,5,"1.90","0.14","-0.14"
"3","A","Exc","yes",3,5,6,"1.96","0.11","-0.03"
"4","H","Vol","yes",3,6,7,"2.84","-0.29","-0.31"
"5","A","Twe","yes",0,-1,1,"0.72","0.67","0.36"
"6","H","RKC","yes",3,1,1,"2.79","-0.27","0.10"
"7","H","Fey","yes",3,1,4,"1.42","0.36","0.45"
"8","A","Cam","yes",0,-3,0,"2.66","-0.21","0.24"
"9","A","Hee","yes",3,1,1,"2.20","0.00","0.25"
"10","H","Utr","yes",3,5,6,"2.47","-0.12","0.13"
"11","A","Gro","yes",0,-2,2,"2.58","-0.17","-0.04"
"12","H","NEC","yes",3,3,3,"2.59","-0.17","-0.21"
"13","A","Ajx","yes",3,1,2,"1.34","0.39","0.18"
"14","H","AZA","yes",0,-1,0,"2.00","0.09","0.27"
"15","H","Spa","yes",1,0,0,"2.39","-0.08","0.19"
"16","A","Sit","yes",1,0,2,"2.30","-0.04","0.15"
"17","H","Vit","yes",3,1,1,"2.64","-0.20","-0.05"
"18","A","Emm","yes",0,-1,0,"2.35","-0.07","-0.12"
"19","H","GoA","yes",3,2,2,"2.76","-0.25","-0.37"
"20","A","Fey","yes",1,0,2,"0.94","0.57","0.21"
"21","H","Gro","yes",3,6,6,"2.87","-0.30","-0.10"
"22","A","Utr","yes",1,0,2,"1.76","0.20","0.10"
"23","H","Twe","yes",3,2,3,"2.58","-0.17","-0.07"
"24","A","RKC","yes",3,1,1,"1.72","0.22","0.16"
"25","H","Cam","yes",3,3,5,"2.82","-0.28","-0.12"
"26","A","Vit","yes",1,0,1,"2.20","0.00","-0.12"
"27","A","NEC","yes",3,2,4,"2.33","-0.06","-0.18"
"28","H","Exc","yes",3,4,4,"2.87","-0.30","-0.48"
"29","A","Vol","yes",3,1,3,"1.84","0.16","-0.32"
"30","H","Ajx","yes",3,3,3,"2.06","0.07","-0.25"
"31","A","Spa","yes",3,1,1,"1.56","0.29","0.04"
"32","H","Sit","yes",3,1,2,"2.68","-0.22","-0.17"
"33","H","Hee","yes",1,0,3,"2.47","-0.12","-0.30"
"34","A","AZA","yes",3,1,2,"1.55","0.30","0.00"
