"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","NEC","yes",3,1,1,"1.79","0.05","0.05"
"2","H","Sit","yes",3,3,3,"2.64","-0.40","-0.35"
"3","A","Vol","yes",0,-1,0,"1.18","0.37","0.02"
"4","H","Exc","yes",3,4,4,"2.85","-0.52","-0.50"
"5","H","PSV","yes",3,1,2,"2.12","-0.12","-0.62"
"6","A","AZA","yes",1,0,1,"0.91","0.52","-0.10"
"7","A","Hee","yes",0,-1,1,"1.60","0.15","0.05"
"8","H","Vit","yes",3,3,3,"2.59","-0.38","-0.32"
"9","A","Fey","yes",0,-2,0,"0.47","0.75","0.43"
"10","H","Gro","yes",3,3,3,"2.86","-0.52","-0.09"
"11","A","Cam","yes",3,1,1,"2.33","-0.24","-0.33"
"12","H","RKC","yes",3,3,3,"2.76","-0.47","-0.80"
"13","H","GoA","yes",1,0,1,"2.72","-0.45","-1.25"
"14","A","Spa","yes",1,0,1,"0.92","0.51","-0.73"
"15","H","Emm","yes",3,2,2,"2.78","-0.48","-1.21"
"16","A","Ajx","yes",1,0,0,"0.74","0.61","-0.60"
"17","H","Utr","yes",3,2,2,"2.40","-0.27","-0.88"
"18","A","Vit","yes",1,0,2,"1.61","0.15","-0.73"
"19","H","Fey","yes",1,0,1,"1.30","0.31","-0.42"
"20","A","Gro","yes",1,0,1,"2.19","-0.16","-0.58"
"21","H","Vol","yes",3,3,3,"2.82","-0.50","-1.08"
"22","A","GoA","yes",0,-2,0,"1.24","0.34","-0.74"
"23","A","PSV","yes",0,-2,1,"0.30","0.84","0.10"
"24","H","Hee","yes",1,0,3,"2.40","-0.28","-0.17"
"25","A","Sit","yes",3,3,3,"1.73","0.08","-0.09"
"26","H","AZA","yes",3,1,2,"1.89","-0.01","-0.10"
"27","A","Exc","yes",1,0,0,"1.31","0.31","0.21"
"28","H","Cam","yes",3,4,4,"2.79","-0.48","-0.28"
"29","A","Utr","yes",0,-1,0,"1.10","0.42","0.14"
"30","H","Spa","yes",1,0,3,"2.32","-0.23","-0.09"
"31","A","Emm","yes",3,3,3,"1.82","0.04","-0.06"
"32","H","NEC","yes",3,4,4,"2.54","-0.35","-0.40"
"33","A","RKC","yes",3,5,5,"1.05","0.44","0.04"
"34","H","Ajx","yes",3,2,3,"1.95","-0.04","0.00"
