"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","RKC","yes",1,0,2,"1.30","0.18","0.18"
"2","H","Cam","yes",1,0,0,"2.32","-0.46","-0.28"
"3","A","Emm","yes",0,-1,2,"2.04","-0.28","-0.56"
"4","H","Ajx","yes",0,-2,0,"0.83","0.48","-0.09"
"5","A","Sit","yes",3,1,4,"1.97","-0.24","-0.32"
"6","H","Vit","yes",3,1,1,"1.77","-0.11","-0.44"
"7","H","NEC","yes",1,0,0,"1.65","-0.04","-0.48"
"8","A","Exc","yes",3,1,1,"1.56","0.02","-0.46"
"9","H","AZA","yes",0,-1,1,"0.78","0.51","0.05"
"10","A","PSV","yes",0,-5,1,"0.40","0.75","0.80"
"11","H","Spa","yes",3,2,3,"1.26","0.21","1.01"
"12","A","Hee","yes",3,1,2,"1.84","-0.16","0.85"
"13","H","Gro","yes",3,1,2,"2.52","-0.59","0.26"
"14","A","Vol","yes",3,4,4,"1.43","0.10","0.36"
"15","H","Fey","yes",1,0,1,"0.41","0.74","1.11"
"16","A","GoA","yes",1,0,2,"1.49","0.06","1.17"
"17","A","Twe","yes",0,-2,0,"0.46","0.71","1.88"
"18","H","Exc","yes",3,1,1,"2.51","-0.58","1.30"
"19","A","AZA","yes",1,0,5,"1.13","0.29","1.59"
"20","H","Hee","yes",3,1,1,"1.40","0.12","1.71"
"21","A","Vit","yes",0,-2,0,"1.85","-0.16","1.54"
"22","H","PSV","yes",1,0,2,"1.00","0.37","1.91"
"23","A","Spa","yes",3,3,3,"1.15","0.28","2.19"
"24","H","Sit","yes",0,-1,1,"1.89","-0.19","2.00"
"25","A","NEC","yes",1,0,2,"2.02","-0.27","1.73"
"26","H","GoA","yes",0,-1,1,"2.11","-0.33","1.40"
"27","H","Vol","yes",1,0,0,"2.40","-0.51","0.89"
"28","A","Gro","yes",3,1,2,"2.36","-0.49","0.41"
"29","H","Twe","yes",3,1,1,"1.62","-0.02","0.39"
"30","A","Fey","yes",0,-2,1,"0.62","0.61","1.00"
"31","A","Cam","yes",3,3,3,"2.48","-0.56","0.43"
"32","H","RKC","yes",3,2,2,"2.22","-0.40","0.03"
"33","A","Ajx","yes",0,-2,1,"0.94","0.41","0.44"
"34","H","Emm","yes",3,1,3,"2.29","-0.44","0.00"
