"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cam","yes",3,2,2,"1.21","-0.28","-0.28"
"2","H","Vit","yes",3,2,3,"1.54","-0.64","-0.92"
"3","H","PSV","yes",0,-5,1,"0.80","0.14","-0.78"
"4","A","Twe","yes",0,-4,0,"0.08","0.91","0.14"
"5","A","RKC","yes",0,-3,2,"0.28","0.71","0.84"
"6","H","Emm","yes",3,1,2,"2.12","-1.26","-0.41"
"7","A","Sit","yes",0,-1,0,"0.61","0.36","-0.06"
"8","H","Utr","yes",0,-1,0,"1.16","-0.23","-0.29"
"9","A","NEC","yes",1,0,1,"0.64","0.32","0.03"
"10","A","Ajx","yes",0,-6,1,"0.18","0.81","0.84"
"11","H","AZA","yes",3,1,2,"0.62","0.35","1.18"
"12","A","GoA","yes",0,-2,1,"0.35","0.63","1.81"
"13","H","Hee","yes",0,-1,0,"1.17","-0.24","1.57"
"14","A","Fey","yes",0,-4,1,"0.11","0.88","2.45"
"15","H","Gro","yes",3,1,1,"2.40","-1.55","0.90"
"16","A","Spa","yes",0,-1,0,"0.23","0.75","1.66"
"17","H","Vol","yes",3,2,2,"2.25","-1.39","0.27"
"18","A","Utr","yes",0,-1,0,"0.29","0.69","0.96"
"19","H","Ajx","yes",0,-3,1,"0.66","0.30","1.26"
"20","H","RKC","yes",1,0,0,"2.05","-1.17","0.08"
"21","A","AZA","yes",0,-5,0,"0.23","0.76","0.84"
"22","H","NEC","yes",0,-3,0,"1.42","-0.51","0.33"
"23","A","Gro","yes",0,-3,0,"1.01","-0.08","0.25"
"24","H","Spa","yes",0,-3,1,"1.04","-0.10","0.15"
"25","A","Emm","yes",0,-2,0,"0.66","0.30","0.45"
"26","H","Cam","yes",3,3,4,"2.16","-1.29","-0.84"
"27","H","Twe","yes",1,0,0,"1.39","-0.48","-1.32"
"28","A","PSV","yes",0,-4,0,"0.07","0.92","-0.40"
"29","H","GoA","yes",3,1,2,"1.92","-1.03","-1.43"
"30","A","Vit","yes",1,0,0,"0.53","0.44","-0.99"
"31","H","Fey","yes",0,-2,0,"0.31","0.67","-0.33"
"32","A","Hee","yes",1,0,0,"0.52","0.45","0.12"
"33","H","Sit","yes",3,3,3,"1.67","-0.78","-0.66"
"34","A","Vol","yes",0,-1,2,"0.32","0.66","-0.00"
