"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Vit","yes",3,3,5,"2.68","-0.11","-0.11"
"2","H","Hee","yes",1,0,0,"2.21","0.08","-0.03"
"3","A","RKC","yes",3,1,1,"2.43","-0.01","-0.03"
"4","H","Emm","yes",3,4,4,"2.71","-0.12","-0.16"
"5","A","GoA","yes",3,1,4,"2.53","-0.05","-0.21"
"6","H","Spa","yes",3,3,3,"2.10","0.13","-0.08"
"7","A","PSV","yes",0,-1,3,"1.42","0.41","0.33"
"8","A","NEC","yes",1,0,1,"2.73","-0.13","0.20"
"9","H","Twe","yes",3,2,2,"2.36","0.02","0.22"
"10","A","AZA","yes",3,2,3,"2.33","0.03","0.26"
"11","H","Sit","yes",1,0,1,"2.52","-0.04","0.21"
"12","A","Vol","yes",3,2,2,"2.50","-0.04","0.18"
"13","H","Cam","yes",3,1,1,"2.72","-0.13","0.05"
"14","H","Exc","yes",3,4,5,"2.80","-0.16","-0.12"
"15","A","Utr","yes",1,0,1,"2.46","-0.02","-0.13"
"16","A","Gro","yes",3,3,3,"2.83","-0.17","-0.31"
"17","H","Ajx","yes",1,0,1,"1.68","0.30","-0.00"
"18","H","NEC","yes",3,2,2,"2.38","0.01","0.01"
"19","A","Twe","yes",1,0,1,"1.54","0.36","0.37"
"20","H","PSV","yes",1,0,2,"1.86","0.23","0.60"
"21","A","Hee","yes",3,1,2,"2.67","-0.11","0.49"
"22","H","AZA","yes",3,1,2,"1.61","0.33","0.82"
"23","A","Sit","yes",3,2,4,"2.72","-0.13","0.69"
"24","H","Gro","yes",3,1,1,"2.81","-0.16","0.53"
"25","H","Vol","yes",3,1,2,"2.75","-0.14","0.39"
"26","A","Ajx","yes",3,1,3,"2.18","0.10","0.48"
"27","A","Spa","yes",3,2,3,"2.34","0.03","0.51"
"28","H","RKC","yes",3,4,5,"2.68","-0.11","0.40"
"29","A","Cam","yes",3,3,3,"2.87","-0.19","0.21"
"30","H","Utr","yes",3,2,3,"2.20","0.09","0.30"
"31","A","Exc","yes",3,2,2,"2.56","-0.06","0.24"
"32","H","GoA","yes",3,3,3,"2.63","-0.09","0.15"
"33","A","Emm","yes",3,2,3,"2.74","-0.14","0.02"
"34","H","Vit","yes",0,-1,0,"2.45","-0.02","-0.00"
