"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Vol","yes",1,0,2,"1.31","-1.47","-1.47"
"2","A","Ajx","yes",0,-5,1,"0.17","0.67","-0.80"
"3","H","GoA","yes",3,1,1,"0.92","-0.74","-1.54"
"4","A","NEC","yes",1,0,1,"0.63","-0.18","-1.72"
"5","H","Vit","yes",0,-1,0,"0.62","-0.18","-1.90"
"6","A","Cam","yes",3,1,1,"1.19","-1.24","-3.14"
"7","A","Spa","yes",0,-1,1,"0.23","0.57","-2.57"
"8","H","AZA","yes",0,-3,1,"0.19","0.64","-1.93"
"9","H","RKC","yes",0,-1,2,"1.06","-1.00","-2.93"
"10","A","Twe","yes",0,-3,0,"0.08","0.85","-2.07"
"11","H","PSV","yes",3,2,4,"0.26","0.51","-1.56"
"12","A","Emm","yes",1,0,0,"0.65","-0.22","-1.78"
"13","A","Utr","yes",0,-1,1,"0.29","0.46","-1.32"
"14","H","Sit","yes",0,-1,2,"0.72","-0.35","-1.68"
"15","A","Exc","yes",0,-1,0,"0.37","0.31","-1.37"
"16","H","Fey","yes",0,-3,0,"0.10","0.82","-0.55"
"17","A","Hee","yes",0,-2,1,"0.51","0.04","-0.50"
"18","H","Cam","yes",0,-1,0,"1.19","-1.24","-1.75"
"19","A","Vol","yes",0,-1,2,"0.31","0.41","-1.34"
"20","H","Twe","yes",1,0,1,"0.53","-0.00","-1.34"
"21","A","PSV","yes",0,-6,0,"0.07","0.87","-0.48"
"22","H","Emm","yes",1,0,1,"1.15","-1.17","-1.64"
"23","H","Exc","yes",3,3,3,"1.51","-1.86","-3.50"
"24","A","Fey","yes",0,-1,0,"0.11","0.80","-2.70"
"25","A","AZA","yes",0,-1,0,"0.22","0.58","-2.12"
"26","H","Hee","yes",0,-2,0,"0.41","0.22","-1.90"
"27","A","Sit","yes",0,-2,1,"0.59","-0.11","-2.02"
"28","H","Utr","yes",0,-1,1,"0.41","0.23","-1.79"
"29","A","RKC","yes",0,-1,1,"0.27","0.49","-1.30"
"30","H","NEC","yes",0,-1,0,"0.55","-0.04","-1.34"
"31","A","GoA","yes",1,0,1,"0.34","0.36","-0.98"
"32","H","Ajx","yes",0,-1,2,"0.21","0.61","-0.37"
"33","A","Vit","yes",0,-6,0,"0.51","0.03","-0.33"
"34","H","Spa","yes",0,-5,0,"0.35","0.33","-0.00"
