"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Utr","yes",1,0,2,"1.44","-0.19","-0.19"
"2","A","Emm","yes",1,0,1,"1.08","0.10","-0.09"
"3","H","Fey","yes",0,-1,0,"0.43","0.64","0.55"
"4","A","Vit","yes",1,0,2,"0.89","0.26","0.81"
"5","H","Exc","yes",3,3,5,"2.53","-1.10","-0.29"
"6","A","PSV","yes",0,-1,0,"0.13","0.90","0.60"
"7","H","Cam","yes",3,4,5,"2.35","-0.95","-0.35"
"8","H","Spa","yes",1,0,2,"1.31","-0.09","-0.43"
"9","A","Gro","yes",3,1,3,"1.51","-0.26","-0.69"
"10","A","Sit","yes",1,0,0,"1.01","0.17","-0.52"
"11","H","Ajx","yes",0,-3,1,"0.88","0.27","-0.25"
"12","A","Twe","yes",0,-3,0,"0.14","0.88","0.63"
"13","H","AZA","yes",3,2,3,"0.82","0.32","0.95"
"14","A","NEC","yes",0,-5,1,"1.06","0.12","1.07"
"15","H","Hee","yes",1,0,0,"1.45","-0.20","0.87"
"16","A","Vol","yes",0,-1,1,"0.58","0.52","1.39"
"17","A","Spa","yes",1,0,0,"0.42","0.65","2.05"
"18","H","Emm","yes",3,2,2,"2.33","-0.93","1.12"
"19","H","GoA","yes",3,2,3,"2.15","-0.78","0.33"
"20","A","Exc","yes",1,0,0,"0.66","0.45","0.79"
"21","A","Ajx","yes",0,-2,1,"0.32","0.73","1.52"
"22","H","Sit","yes",3,2,3,"1.94","-0.61","0.91"
"23","A","Hee","yes",3,3,4,"0.88","0.27","1.18"
"24","H","PSV","yes",0,-1,0,"1.05","0.13","1.31"
"25","H","NEC","yes",0,-2,1,"1.70","-0.41","0.90"
"26","H","Vit","yes",3,1,1,"1.82","-0.51","0.39"
"27","A","Fey","yes",0,-4,1,"0.20","0.83","1.22"
"28","H","Gro","yes",3,1,2,"2.55","-1.11","0.11"
"29","A","GoA","yes",0,-1,2,"0.62","0.49","0.60"
"30","A","AZA","yes",0,-3,0,"0.41","0.66","1.26"
"31","H","Vol","yes",3,3,4,"2.43","-1.01","0.25"
"32","A","Utr","yes",0,-2,0,"0.52","0.56","0.81"
"33","H","Twe","yes",0,-5,0,"1.67","-0.39","0.43"
"34","A","Cam","yes",0,-4,0,"1.72","-0.43","0.00"
