"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"Empoli FC",445,"Hellas Verona FC",450,0,1,"A","2023-08-19","16:30:00","FINISHED"
1,"Frosinone Calcio",470,"SSC Napoli",113,1,3,"A","2023-08-19","16:30:00","FINISHED"
1,"Genoa CFC",107,"ACF Fiorentina",99,1,4,"A","2023-08-19","18:45:00","FINISHED"
1,"FC Internazionale Milano",108,"AC Monza",5911,2,0,"H","2023-08-19","18:45:00","FINISHED"
1,"AS Roma",100,"US Salernitana 1919",455,2,2,"D","2023-08-20","16:30:00","FINISHED"
1,"US Sassuolo Calcio",471,"Atalanta BC",102,0,2,"A","2023-08-20","16:30:00","FINISHED"
1,"US Lecce",5890,"SS Lazio",110,2,1,"H","2023-08-20","18:45:00","FINISHED"
1,"Udinese Calcio",115,"Juventus FC",109,0,3,"A","2023-08-20","18:45:00","FINISHED"
1,"Torino FC",586,"Cagliari Calcio",104,0,0,"D","2023-08-21","16:30:00","FINISHED"
1,"Bologna FC 1909",103,"AC Milan",98,0,2,"A","2023-08-21","18:45:00","FINISHED"
2,"Frosinone Calcio",470,"Atalanta BC",102,2,1,"H","2023-08-26","16:30:00","FINISHED"
2,"AC Monza",5911,"Empoli FC",445,2,0,"H","2023-08-26","16:30:00","FINISHED"
2,"Hellas Verona FC",450,"AS Roma",100,2,1,"H","2023-08-26","18:45:00","FINISHED"
2,"AC Milan",98,"Torino FC",586,4,1,"H","2023-08-26","18:45:00","FINISHED"
2,"ACF Fiorentina",99,"US Lecce",5890,2,2,"D","2023-08-27","16:30:00","FINISHED"
2,"Juventus FC",109,"Bologna FC 1909",103,1,1,"D","2023-08-27","16:30:00","FINISHED"
2,"SS Lazio",110,"Genoa CFC",107,0,1,"A","2023-08-27","18:45:00","FINISHED"
2,"SSC Napoli",113,"US Sassuolo Calcio",471,2,0,"H","2023-08-27","18:45:00","FINISHED"
2,"US Salernitana 1919",455,"Udinese Calcio",115,1,1,"D","2023-08-28","16:30:00","FINISHED"
2,"Cagliari Calcio",104,"FC Internazionale Milano",108,0,2,"A","2023-08-28","18:45:00","FINISHED"
3,"US Sassuolo Calcio",471,"Hellas Verona FC",450,3,1,"H","2023-09-01","16:30:00","FINISHED"
3,"AS Roma",100,"AC Milan",98,1,2,"A","2023-09-01","18:45:00","FINISHED"
3,"Bologna FC 1909",103,"Cagliari Calcio",104,2,1,"H","2023-09-02","16:30:00","FINISHED"
3,"Udinese Calcio",115,"Frosinone Calcio",470,0,0,"D","2023-09-02","16:30:00","FINISHED"
3,"Atalanta BC",102,"AC Monza",5911,3,0,"H","2023-09-02","18:45:00","FINISHED"
3,"SSC Napoli",113,"SS Lazio",110,1,2,"A","2023-09-02","18:45:00","FINISHED"
3,"FC Internazionale Milano",108,"ACF Fiorentina",99,4,0,"H","2023-09-03","16:30:00","FINISHED"
3,"Torino FC",586,"Genoa CFC",107,1,0,"H","2023-09-03","16:30:00","FINISHED"
3,"Empoli FC",445,"Juventus FC",109,0,2,"A","2023-09-03","18:45:00","FINISHED"
3,"US Lecce",5890,"US Salernitana 1919",455,2,0,"H","2023-09-03","18:45:00","FINISHED"
4,"Juventus FC",109,"SS Lazio",110,3,1,"H","2023-09-16","13:00:00","FINISHED"
4,"FC Internazionale Milano",108,"AC Milan",98,5,1,"H","2023-09-16","16:00:00","FINISHED"
4,"Genoa CFC",107,"SSC Napoli",113,2,2,"D","2023-09-16","18:45:00","FINISHED"
4,"Cagliari Calcio",104,"Udinese Calcio",115,0,0,"D","2023-09-17","10:30:00","FINISHED"
4,"Frosinone Calcio",470,"US Sassuolo Calcio",471,4,2,"H","2023-09-17","13:00:00","FINISHED"
4,"AC Monza",5911,"US Lecce",5890,1,1,"D","2023-09-17","13:00:00","FINISHED"
4,"ACF Fiorentina",99,"Atalanta BC",102,3,2,"H","2023-09-17","16:00:00","FINISHED"
4,"AS Roma",100,"Empoli FC",445,7,0,"H","2023-09-17","18:45:00","FINISHED"
4,"US Salernitana 1919",455,"Torino FC",586,0,3,"A","2023-09-18","16:30:00","FINISHED"
4,"Hellas Verona FC",450,"Bologna FC 1909",103,0,0,"D","2023-09-18","18:45:00","FINISHED"
5,"US Salernitana 1919",455,"Frosinone Calcio",470,1,1,"D","2023-09-22","16:30:00","FINISHED"
5,"US Lecce",5890,"Genoa CFC",107,1,0,"H","2023-09-22","18:45:00","FINISHED"
5,"AC Milan",98,"Hellas Verona FC",450,1,0,"H","2023-09-23","13:00:00","FINISHED"
5,"US Sassuolo Calcio",471,"Juventus FC",109,4,2,"H","2023-09-23","16:00:00","FINISHED"
5,"SS Lazio",110,"AC Monza",5911,1,1,"D","2023-09-23","18:45:00","FINISHED"
5,"Empoli FC",445,"FC Internazionale Milano",108,0,1,"A","2023-09-24","10:30:00","FINISHED"
5,"Atalanta BC",102,"Cagliari Calcio",104,2,0,"H","2023-09-24","13:00:00","FINISHED"
5,"Udinese Calcio",115,"ACF Fiorentina",99,0,2,"A","2023-09-24","13:00:00","FINISHED"
5,"Bologna FC 1909",103,"SSC Napoli",113,0,0,"D","2023-09-24","16:00:00","FINISHED"
5,"Torino FC",586,"AS Roma",100,1,1,"D","2023-09-24","18:45:00","FINISHED"
6,"Juventus FC",109,"US Lecce",5890,1,0,"H","2023-09-26","18:45:00","FINISHED"
6,"Cagliari Calcio",104,"AC Milan",98,1,3,"A","2023-09-27","16:30:00","FINISHED"
6,"Empoli FC",445,"US Salernitana 1919",455,1,0,"H","2023-09-27","16:30:00","FINISHED"
6,"Hellas Verona FC",450,"Atalanta BC",102,0,1,"A","2023-09-27","16:30:00","FINISHED"
6,"FC Internazionale Milano",108,"US Sassuolo Calcio",471,1,2,"A","2023-09-27","18:45:00","FINISHED"
