"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"FC Internazionale Milano",108,"Genoa CFC",107,4,0,"H","2021-08-21","16:30:00","FINISHED"
1,"Hellas Verona FC",450,"US Sassuolo Calcio",471,2,3,"A","2021-08-21","16:30:00","FINISHED"
1,"Torino FC",586,"Atalanta BC",102,1,2,"A","2021-08-21","18:45:00","FINISHED"
1,"Empoli FC",445,"SS Lazio",110,1,3,"A","2021-08-21","18:45:00","FINISHED"
1,"Udinese Calcio",115,"Juventus FC",109,2,2,"D","2021-08-22","16:30:00","FINISHED"
1,"Bologna FC 1909",103,"US Salernitana 1919",455,3,2,"H","2021-08-22","16:30:00","FINISHED"
1,"AS Roma",100,"ACF Fiorentina",99,3,1,"H","2021-08-22","18:45:00","FINISHED"
1,"SSC Napoli",113,"Venezia FC",454,2,0,"H","2021-08-22","18:45:00","FINISHED"
1,"Cagliari Calcio",104,"Spezia Calcio",488,2,2,"D","2021-08-23","16:30:00","FINISHED"
1,"UC Sampdoria",584,"AC Milan",98,0,1,"A","2021-08-23","18:45:00","FINISHED"
2,"Udinese Calcio",115,"Venezia FC",454,3,0,"H","2021-08-27","16:30:00","FINISHED"
2,"Hellas Verona FC",450,"FC Internazionale Milano",108,1,3,"A","2021-08-27","18:45:00","FINISHED"
2,"SS Lazio",110,"Spezia Calcio",488,6,1,"H","2021-08-28","16:30:00","FINISHED"
2,"Atalanta BC",102,"Bologna FC 1909",103,0,0,"D","2021-08-28","16:30:00","FINISHED"
2,"Juventus FC",109,"Empoli FC",445,0,1,"A","2021-08-28","18:45:00","FINISHED"
2,"ACF Fiorentina",99,"Torino FC",586,2,1,"H","2021-08-28","18:45:00","FINISHED"
2,"US Sassuolo Calcio",471,"UC Sampdoria",584,0,0,"D","2021-08-29","16:30:00","FINISHED"
2,"Genoa CFC",107,"SSC Napoli",113,1,2,"A","2021-08-29","16:30:00","FINISHED"
2,"US Salernitana 1919",455,"AS Roma",100,0,4,"A","2021-08-29","18:45:00","FINISHED"
2,"AC Milan",98,"Cagliari Calcio",104,4,1,"H","2021-08-29","18:45:00","FINISHED"
3,"Empoli FC",445,"Venezia FC",454,1,2,"A","2021-09-11","13:00:00","FINISHED"
3,"SSC Napoli",113,"Juventus FC",109,2,1,"H","2021-09-11","16:00:00","FINISHED"
3,"Atalanta BC",102,"ACF Fiorentina",99,1,2,"A","2021-09-11","18:45:00","FINISHED"
3,"UC Sampdoria",584,"FC Internazionale Milano",108,2,2,"D","2021-09-12","10:30:00","FINISHED"
3,"Torino FC",586,"US Salernitana 1919",455,4,0,"H","2021-09-12","13:00:00","FINISHED"
3,"Spezia Calcio",488,"Udinese Calcio",115,0,1,"A","2021-09-12","13:00:00","FINISHED"
3,"Cagliari Calcio",104,"Genoa CFC",107,2,3,"A","2021-09-12","13:00:00","FINISHED"
3,"AC Milan",98,"SS Lazio",110,2,0,"H","2021-09-12","16:00:00","FINISHED"
3,"AS Roma",100,"US Sassuolo Calcio",471,2,1,"H","2021-09-12","18:45:00","FINISHED"
3,"Bologna FC 1909",103,"Hellas Verona FC",450,1,0,"H","2021-09-13","18:45:00","FINISHED"
4,"US Sassuolo Calcio",471,"Torino FC",586,0,1,"A","2021-09-17","18:45:00","FINISHED"
4,"Genoa CFC",107,"ACF Fiorentina",99,1,2,"A","2021-09-18","13:00:00","FINISHED"
4,"FC Internazionale Milano",108,"Bologna FC 1909",103,6,1,"H","2021-09-18","16:00:00","FINISHED"
4,"US Salernitana 1919",455,"Atalanta BC",102,0,1,"A","2021-09-18","18:45:00","FINISHED"
4,"Empoli FC",445,"UC Sampdoria",584,0,3,"A","2021-09-19","10:30:00","FINISHED"
4,"Venezia FC",454,"Spezia Calcio",488,1,2,"A","2021-09-19","13:00:00","FINISHED"
4,"SS Lazio",110,"Cagliari Calcio",104,2,2,"D","2021-09-19","16:00:00","FINISHED"
4,"Hellas Verona FC",450,"AS Roma",100,3,2,"H","2021-09-19","16:00:00","FINISHED"
4,"Juventus FC",109,"AC Milan",98,1,1,"D","2021-09-19","18:45:00","FINISHED"
4,"Udinese Calcio",115,"SSC Napoli",113,0,4,"A","2021-09-20","18:45:00","FINISHED"
5,"Bologna FC 1909",103,"Genoa CFC",107,2,2,"D","2021-09-21","16:30:00","FINISHED"
5,"ACF Fiorentina",99,"FC Internazionale Milano",108,1,3,"A","2021-09-21","18:45:00","FINISHED"
5,"Atalanta BC",102,"US Sassuolo Calcio",471,2,1,"H","2021-09-21","18:45:00","FINISHED"
5,"Spezia Calcio",488,"Juventus FC",109,2,3,"A","2021-09-22","16:30:00","FINISHED"
5,"US Salernitana 1919",455,"Hellas Verona FC",450,2,2,"D","2021-09-22","16:30:00","FINISHED"
5,"AC Milan",98,"Venezia FC",454,2,0,"H","2021-09-22","18:45:00","FINISHED"
5,"Cagliari Calcio",104,"Empoli FC",445,0,2,"A","2021-09-22","18:45:00","FINISHED"
5,"Torino FC",586,"SS Lazio",110,1,1,"D","2021-09-23","16:30:00","FINISHED"
5,"UC Sampdoria",584,"SSC Napoli",113,0,4,"A","2021-09-23","16:30:00","FINISHED"
5,"AS Roma",100,"Udinese Calcio",115,1,0,"H","2021-09-23","18:45:00","FINISHED"
6,"Spezia Calcio",488,"AC Milan",98,1,2,"A","2021-09-25","13:00:00","FINISHED"
6,"FC Internazionale Milano",108,"Atalanta BC",102,2,2,"D","2021-09-25","16:00:00","FINISHED"
6,"Genoa CFC",107,"Hellas Verona FC",450,3,3,"D","2021-09-25","18:45:00","FINISHED"
6,"Juventus FC",109,"UC Sampdoria",584,3,2,"H","2021-09-26","10:30:00","FINISHED"
6,"Empoli FC",445,"Bologna FC 1909",103,4,2,"H","2021-09-26","13:00:00","FINISHED"
6,"Udinese Calcio",115,"ACF Fiorentina",99,0,1,"A","2021-09-26","13:00:00","FINISHED"
6,"US Sassuolo Calcio",471,"US Salernitana 1919",455,1,0,"H","2021-09-26","13:00:00","FINISHED"
6,"SS Lazio",110,"AS Roma",100,3,2,"H","2021-09-26","16:00:00","FINISHED"
6,"SSC Napoli",113,"Cagliari Calcio",104,2,0,"H","2021-09-26","18:45:00","FINISHED"
6,"Venezia FC",454,"Torino FC",586,1,1,"D","2021-09-27","18:45:00","FINISHED"
7,"Cagliari Calcio",104,"Venezia FC",454,1,1,"D","2021-10-01","18:45:00","FINISHED"
7,"US Salernitana 1919",455,"Genoa CFC",107,1,0,"H","2021-10-02","13:05:00","FINISHED"
7,"Torino FC",586,"Juventus FC",109,0,1,"A","2021-10-02","16:00:00","FINISHED"
7,"US Sassuolo Calcio",471,"FC Internazionale Milano",108,1,2,"A","2021-10-02","18:45:00","FINISHED"
7,"Bologna FC 1909",103,"SS Lazio",110,3,0,"H","2021-10-03","10:30:00","FINISHED"
7,"UC Sampdoria",584,"Udinese Calcio",115,3,3,"D","2021-10-03","13:00:00","FINISHED"
7,"Hellas Verona FC",450,"Spezia Calcio",488,4,0,"H","2021-10-03","13:00:00","FINISHED"
7,"AS Roma",100,"Empoli FC",445,2,0,"H","2021-10-03","16:00:00","FINISHED"
7,"ACF Fiorentina",99,"SSC Napoli",113,1,2,"A","2021-10-03","16:05:00","FINISHED"
7,"Atalanta BC",102,"AC Milan",98,2,3,"A","2021-10-03","18:45:00","FINISHED"
8,"Spezia Calcio",488,"US Salernitana 1919",455,2,1,"H","2021-10-16","13:00:00","FINISHED"
8,"SS Lazio",110,"FC Internazionale Milano",108,3,1,"H","2021-10-16","16:00:00","FINISHED"
8,"AC Milan",98,"Hellas Verona FC",450,3,2,"H","2021-10-16","18:50:00","FINISHED"
8,"Cagliari Calcio",104,"UC Sampdoria",584,3,1,"H","2021-10-17","10:30:00","FINISHED"
8,"Udinese Calcio",115,"Bologna FC 1909",103,1,1,"D","2021-10-17","13:00:00","FINISHED"
8,"Genoa CFC",107,"US Sassuolo Calcio",471,2,2,"D","2021-10-17","13:00:00","FINISHED"
8,"Empoli FC",445,"Atalanta BC",102,1,4,"A","2021-10-17","13:00:00","FINISHED"
