"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bur","yes",0,-3,1,"0.53","0.50","0.50"
"2","A","Por","yes",1,0,0,"0.62","0.42","0.92"
"3","A","PNE","yes",0,-1,0,"0.83","0.22","1.14"
"4","H","QPR","yes",0,-1,1,"1.33","-0.25","0.89"
"5","A","Mil","yes",3,1,1,"0.61","0.42","1.31"
"6","H","ShW","yes",3,1,2,"1.13","-0.06","1.25"
"7","A","Ply","yes",0,-2,1,"0.80","0.24","1.49"
"8","H","Oxf","yes",1,0,2,"1.87","-0.75","0.74"
"9","A","ShU","yes",0,-2,0,"0.38","0.64","1.38"
"10","H","Wat","yes",3,3,3,"1.77","-0.66","0.72"
"11","H","Sun","yes",0,-1,1,"1.08","-0.01","0.71"
"12","A","Cov","yes",0,-1,2,"0.48","0.55","1.25"
"13","H","WBA","yes",1,0,1,"1.49","-0.40","0.85"
"14","H","Car","yes",3,1,1,"1.78","-0.67","0.18"
"15","A","Mid","yes",0,-4,1,"0.64","0.40","0.58"
"16","H","Hul","yes",3,1,1,"1.38","-0.29","0.28"
"17","A","Lee","yes",0,-3,0,"0.20","0.81","1.10"
"18","A","Nor","yes",0,-2,2,"0.68","0.37","1.46"
"19","H","Swa","yes",1,0,1,"1.41","-0.32","1.14"
"20","H","Sto","yes",3,1,2,"1.73","-0.62","0.52"
"21","A","Bbn","yes",0,-2,0,"0.61","0.42","0.94"
"22","H","Der","yes",3,1,2,"1.73","-0.62","0.32"
"23","A","Bri","yes",0,-1,0,"0.46","0.57","0.89"
"24","A","Swa","yes",0,-1,1,"0.73","0.31","1.21"
"25","H","Nor","yes",0,-1,0,"1.68","-0.57","0.63"
"26","A","QPR","yes",0,-1,1,"0.97","0.09","0.73"
"27","H","PNE","yes",1,0,0,"1.77","-0.66","0.06"
"28","A","Oxf","yes",0,-1,2,"0.68","0.36","0.43"
"29","H","Mil","yes",0,-1,0,"1.36","-0.28","0.15"
"30","A","ShW","yes",1,0,1,"1.08","-0.01","0.14"
"31","A","Sun","yes",0,-2,0,"0.53","0.50","0.64"
"32","H","ShU","yes",0,-1,0,"0.72","0.32","0.96"
"33","H","Ply","yes",1,0,1,"2.02","-0.90","0.06"
"34","A","Wat","yes",0,-2,0,"0.62","0.42","0.48"
"35","H","Por","yes",3,1,1,"1.92","-0.80","-0.32"
"36","A","Bur","yes",0,-4,0,"0.33","0.69","0.37"
"37","A","Car","yes",3,1,2,"1.05","0.01","0.38"
"38","H","Mid","yes",1,0,0,"1.41","-0.32","0.06"
"39","A","Hul","yes",3,1,1,"1.20","-0.13","-0.07"
"40","H","Lee","yes",1,0,1,"0.75","0.30","0.23"
"41","A","Sto","yes",1,0,1,"0.83","0.22","0.44"
"42","H","Bbn","yes",0,-1,0,"1.36","-0.28","0.16"
"43","A","Der","yes",3,1,1,"0.87","0.19","0.35"
"44","H","Bri","yes",3,2,3,"1.53","-0.44","-0.09"
"45","H","Cov","yes",3,1,1,"1.45","-0.36","-0.45"
"46","A","WBA","yes",0,-2,3,"0.59","0.45","0.00"
