"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ply","yes",3,4,4,"1.71","-0.36","-0.36"
"2","A","Sun","yes",0,-4,0,"1.17","0.07","-0.29"
"3","H","Lee","yes",0,-2,0,"0.52","0.58","0.30"
"4","A","Mil","yes",0,-3,0,"1.31","-0.04","0.26"
"5","H","QPR","yes",1,0,1,"1.01","0.20","0.46"
"6","A","Lut","yes",0,-1,1,"1.57","-0.24","0.22"
"7","H","WBA","yes",3,1,3,"1.16","0.08","0.30"
"8","A","Bri","yes",1,0,0,"1.05","0.17","0.47"
"9","A","Cov","yes",3,1,2,"1.09","0.14","0.60"
"10","H","Bur","yes",0,-2,0,"0.36","0.71","1.32"
"11","H","Swa","yes",1,0,0,"1.08","0.15","1.46"
"12","A","Por","yes",3,1,2,"1.31","-0.04","1.42"
"13","H","Wat","yes",0,-4,2,"1.43","-0.14","1.28"
"14","H","Nor","yes",3,2,2,"1.34","-0.06","1.22"
"15","A","ShU","yes",0,-1,0,"0.90","0.28","1.51"
"16","H","Car","yes",1,0,1,"1.44","-0.15","1.36"
"17","A","Hul","yes",3,2,2,"1.99","-0.58","0.78"
"18","A","Der","yes",3,1,2,"1.65","-0.31","0.48"
"19","H","PNE","yes",1,0,1,"1.44","-0.14","0.34"
"20","H","Bbn","yes",0,-1,0,"1.04","0.18","0.51"
"21","A","Oxf","yes",3,2,3,"1.40","-0.11","0.40"
"22","H","Sto","yes",3,2,2,"1.39","-0.10","0.30"
"23","A","Mid","yes",1,0,3,"1.35","-0.07","0.23"
"24","A","PNE","yes",0,-2,1,"1.61","-0.28","-0.04"
"25","H","Der","yes",3,2,4,"1.39","-0.10","-0.15"
"26","H","Mil","yes",1,0,2,"1.04","0.18","0.03"
"27","A","Lee","yes",0,-3,0,"0.50","0.60","0.63"
"28","H","Bri","yes",1,0,2,"1.20","0.05","0.68"
"29","A","QPR","yes",3,2,2,"1.76","-0.39","0.29"
"30","H","Lut","yes",1,0,1,"1.54","-0.22","0.07"
"31","A","WBA","yes",0,-1,1,"1.27","-0.00","0.06"
"32","A","Swa","yes",3,1,1,"1.48","-0.17","-0.11"
"33","H","Cov","yes",0,-1,1,"1.11","0.12","0.01"
"34","A","Bur","yes",0,-4,0,"0.81","0.36","0.37"
"35","H","Sun","yes",0,-1,1,"0.79","0.38","0.74"
"36","A","Ply","yes",3,3,3,"1.57","-0.25","0.50"
"37","A","Nor","yes",3,1,3,"1.40","-0.11","0.39"
"38","H","ShU","yes",0,-1,0,"0.50","0.60","0.99"
"39","A","Car","yes",1,0,1,"1.85","-0.46","0.52"
"40","H","Hul","yes",0,-1,0,"1.05","0.17","0.69"
"41","A","Bbn","yes",1,0,2,"1.31","-0.04","0.66"
"42","H","Oxf","yes",0,-1,0,"1.54","-0.22","0.43"
"43","A","Sto","yes",0,-2,0,"1.61","-0.27","0.16"
"44","H","Mid","yes",3,1,2,"1.08","0.15","0.31"
"45","H","Por","yes",1,0,1,"1.59","-0.26","0.04"
"46","A","Wat","yes",1,0,1,"1.31","-0.04","0.00"
