"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Hul","yes",1,0,1,"1.58","-0.07","-0.07"
"2","H","Mil","yes",3,1,4,"1.92","-0.30","-0.36"
"3","H","Cov","yes",1,0,1,"1.99","-0.34","-0.71"
"4","A","Der","yes",0,-3,0,"1.21","0.18","-0.53"
"5","A","Bbn","yes",0,-3,0,"0.90","0.39","-0.14"
"6","H","Oxf","yes",3,1,2,"2.32","-0.57","-0.70"
"7","A","Swa","yes",1,0,1,"1.05","0.29","-0.41"
"8","H","ShW","yes",1,0,0,"1.69","-0.14","-0.56"
"9","H","Car","yes",1,0,1,"2.25","-0.52","-1.08"
"10","A","Mid","yes",3,2,2,"0.94","0.37","-0.72"
"11","A","Sto","yes",1,0,2,"1.17","0.21","-0.51"
"12","H","Lee","yes",1,0,0,"1.25","0.15","-0.36"
"13","A","PNE","yes",3,2,3,"1.17","0.21","-0.15"
"14","H","ShU","yes",0,-1,1,"1.22","0.18","0.03"
"15","A","Nor","yes",3,2,2,"0.98","0.34","0.36"
"16","H","Bur","yes",0,-1,0,"0.95","0.36","0.72"
"17","A","Wat","yes",0,-1,0,"0.90","0.39","1.11"
"18","H","Ply","yes",3,4,4,"2.43","-0.64","0.47"
"19","A","Por","yes",0,-3,0,"0.90","0.39","0.86"
"20","A","Sun","yes",1,0,1,"0.79","0.47","1.33"
"21","H","QPR","yes",1,0,1,"1.89","-0.28","1.05"
"22","A","WBA","yes",0,-2,0,"0.86","0.42","1.47"
"23","H","Lut","yes",3,1,1,"2.32","-0.57","0.90"
"24","H","Por","yes",3,3,3,"2.35","-0.59","0.31"
"25","A","Ply","yes",1,0,2,"1.14","0.23","0.54"
"26","H","Der","yes",3,1,1,"2.21","-0.50","0.04"
"27","A","Cov","yes",0,-1,0,"0.72","0.51","0.55"
"28","A","ShW","yes",1,0,2,"1.45","0.02","0.57"
"29","H","Bbn","yes",3,1,2,"1.92","-0.30","0.28"
"30","A","Oxf","yes",1,0,1,"0.98","0.34","0.62"
"31","H","Swa","yes",0,-1,0,"1.96","-0.32","0.29"
"32","H","Sto","yes",3,2,2,"2.21","-0.50","-0.20"
"33","A","Car","yes",1,0,1,"1.42","0.04","-0.16"
"34","H","Mid","yes",3,1,2,"1.95","-0.32","-0.49"
"35","A","Mil","yes",3,2,2,"0.90","0.39","-0.09"
"36","H","Hul","yes",1,0,1,"1.93","-0.30","-0.40"
"37","A","ShU","yes",1,0,1,"0.58","0.61","0.21"
"38","H","Nor","yes",3,1,2,"2.17","-0.47","-0.26"
"39","A","Bur","yes",0,-1,0,"0.51","0.65","0.39"
"40","H","Wat","yes",3,1,2,"2.25","-0.52","-0.13"
"41","H","WBA","yes",3,1,2,"2.03","-0.37","-0.50"
"42","A","QPR","yes",1,0,1,"1.32","0.10","-0.39"
"43","H","Sun","yes",3,1,2,"1.64","-0.11","-0.50"
"44","A","Lut","yes",0,-2,1,"1.14","0.23","-0.27"
"45","A","Lee","yes",0,-4,0,"0.31","0.79","0.52"
"46","H","PNE","yes",1,0,2,"2.25","-0.52","-0.00"
