"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Der","yes",3,2,4,"1.98","-0.38","-0.38"
"2","A","Nor","yes",1,0,2,"1.15","0.20","-0.18"
"3","H","Oxf","yes",3,1,2,"2.11","-0.47","-0.65"
"4","A","Bur","yes",1,0,1,"0.62","0.57","-0.09"
"5","H","Bri","yes",3,3,3,"1.81","-0.26","-0.35"
"6","A","PNE","yes",1,0,0,"1.35","0.06","-0.29"
"7","H","QPR","yes",3,2,2,"1.61","-0.12","-0.41"
"8","A","Cov","yes",0,-3,0,"0.86","0.40","-0.02"
"9","A","Ply","yes",0,-1,1,"1.32","0.08","0.07"
"10","H","Swa","yes",3,1,1,"1.69","-0.18","-0.11"
"11","H","WBA","yes",1,0,0,"1.77","-0.23","-0.34"
"12","A","Wat","yes",0,-1,0,"1.07","0.26","-0.09"
"13","H","ShU","yes",0,-2,0,"0.95","0.34","0.25"
"14","H","Sto","yes",0,-2,0,"1.98","-0.38","-0.13"
"15","A","Car","yes",3,2,3,"1.60","-0.12","-0.25"
"16","A","Mid","yes",3,1,1,"1.10","0.23","-0.02"
"17","H","Lee","yes",3,1,1,"0.98","0.32","0.30"
"18","A","Hul","yes",3,1,1,"1.76","-0.23","0.08"
"19","A","ShW","yes",3,1,1,"1.63","-0.14","-0.06"
"20","H","Lut","yes",3,2,2,"2.11","-0.47","-0.53"
"21","A","Mil","yes",0,-1,0,"1.06","0.26","-0.27"
"22","H","Sun","yes",1,0,2,"1.35","0.06","-0.21"
"23","H","Hul","yes",0,-1,0,"1.66","-0.16","-0.37"
"24","A","Lee","yes",1,0,1,"0.38","0.74","0.37"
"25","H","Bur","yes",0,-1,0,"0.72","0.50","0.87"
"26","H","Por","yes",3,3,3,"2.15","-0.50","0.37"
"27","A","Oxf","yes",0,-1,0,"1.15","0.20","0.56"
"28","H","Cov","yes",0,-2,0,"1.72","-0.20","0.36"
"29","A","Bri","yes",0,-1,1,"0.83","0.42","0.79"
"30","H","PNE","yes",3,1,2,"2.03","-0.41","0.38"
"31","A","QPR","yes",0,-1,1,"1.51","-0.05","0.32"
"32","A","WBA","yes",3,2,2,"1.02","0.29","0.61"
"33","H","Ply","yes",3,2,2,"2.24","-0.56","0.05"
"34","A","Swa","yes",0,-3,0,"1.22","0.15","0.19"
"35","H","Nor","yes",1,0,1,"1.94","-0.35","-0.16"
"36","A","Der","yes",0,-1,1,"1.39","0.03","-0.13"
"37","A","Sto","yes",0,-1,0,"1.35","0.06","-0.07"
"38","H","Car","yes",0,-1,1,"2.03","-0.42","-0.49"
"39","A","Por","yes",0,-1,0,"1.07","0.26","-0.23"
"40","H","Mid","yes",0,-2,0,"1.69","-0.17","-0.41"
"41","H","ShW","yes",1,0,2,"1.41","0.02","-0.39"
"42","A","Lut","yes",3,1,1,"1.31","0.08","-0.30"
"43","H","Mil","yes",3,3,4,"1.64","-0.15","-0.45"
"44","A","Sun","yes",3,1,1,"0.94","0.35","-0.10"
"45","H","Wat","yes",3,1,2,"2.02","-0.41","-0.51"
"46","A","ShU","yes",1,0,1,"0.70","0.51","0.00"
