"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Wat","yes",0,-1,2,"2.02","-0.41","-0.41"
"2","A","Bri","yes",0,-1,3,"0.83","0.42","0.01"
"3","A","Hul","yes",1,0,0,"1.76","-0.23","-0.21"
"4","H","ShW","yes",3,3,3,"1.41","0.02","-0.19"
"5","H","Lut","yes",0,-1,0,"2.11","-0.47","-0.66"
"6","A","QPR","yes",1,0,1,"1.51","-0.05","-0.71"
"7","H","PNE","yes",3,2,3,"2.03","-0.41","-1.12"
"8","A","Car","yes",0,-1,0,"1.60","-0.12","-1.24"
"9","A","WBA","yes",1,0,0,"1.02","0.29","-0.96"
"10","H","Der","yes",1,0,1,"1.98","-0.38","-1.34"
"11","H","Ply","yes",3,1,1,"2.24","-0.56","-1.90"
"12","A","Swa","yes",3,1,1,"1.22","0.15","-1.75"
"13","H","Bur","yes",3,1,1,"0.72","0.50","-1.25"
"14","H","Lee","yes",3,1,1,"0.98","0.32","-0.94"
"15","A","Sto","yes",1,0,1,"1.35","0.06","-0.88"
"16","H","Sun","yes",1,0,1,"1.35","0.06","-0.82"
"17","A","Oxf","yes",1,0,1,"1.15","0.20","-0.63"
"18","H","Cov","yes",0,-1,0,"1.72","-0.20","-0.83"
"19","H","ShU","yes",0,-1,0,"0.95","0.34","-0.49"
"20","A","Mid","yes",0,-1,0,"1.10","0.23","-0.26"
"21","H","Bbn","yes",3,1,1,"1.64","-0.15","-0.40"
"22","A","Nor","yes",0,-1,1,"1.15","0.20","-0.20"
"23","A","Cov","yes",1,0,0,"0.86","0.40","0.20"
"24","H","Oxf","yes",0,-1,0,"2.11","-0.47","-0.27"
"25","A","ShW","yes",1,0,2,"1.63","-0.14","-0.41"
"26","H","Hul","yes",0,-1,0,"1.66","-0.16","-0.57"
"27","H","Car","yes",1,0,2,"2.03","-0.42","-0.98"
"28","A","Lut","yes",3,1,1,"1.31","0.08","-0.90"
"29","A","Por","yes",3,1,1,"1.07","0.26","-0.64"
"30","H","QPR","yes",3,1,2,"1.61","-0.12","-0.77"
"31","A","Ply","yes",0,-4,1,"1.32","0.08","-0.68"
"32","H","WBA","yes",1,0,1,"1.77","-0.23","-0.91"
"33","A","PNE","yes",1,0,1,"1.35","0.06","-0.86"
"34","A","Der","yes",3,1,1,"1.39","0.03","-0.83"
"35","H","Bri","yes",0,-2,0,"1.81","-0.26","-1.09"
"36","A","Wat","yes",3,1,2,"1.07","0.26","-0.83"
"37","A","Lee","yes",0,-2,0,"0.38","0.74","-0.10"
"38","H","Sto","yes",3,1,1,"1.98","-0.38","-0.48"
"39","A","Sun","yes",0,-1,0,"0.94","0.35","-0.13"
"40","H","Por","yes",3,1,2,"2.15","-0.50","-0.63"
"41","A","ShU","yes",3,1,1,"0.70","0.51","-0.12"
"42","H","Mid","yes",3,1,1,"1.69","-0.17","-0.30"
"43","A","Bbn","yes",0,-3,1,"1.06","0.26","-0.04"
"44","H","Nor","yes",3,2,3,"1.94","-0.35","-0.39"
"45","H","Swa","yes",3,1,1,"1.69","-0.18","-0.57"
"46","A","Bur","yes",0,-2,1,"0.62","0.57","0.00"
