"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","QPR","yes",3,2,3,"1.37","0.02","0.02"
"2","H","Lee","yes",1,0,0,"1.02","0.27","0.28"
"3","A","Sto","yes",3,1,2,"1.22","0.13","0.41"
"4","H","Swa","yes",3,1,1,"1.73","-0.24","0.16"
"5","A","Por","yes",3,3,3,"0.94","0.32","0.48"
"6","H","Ply","yes",3,1,1,"2.27","-0.63","-0.15"
"7","A","ShW","yes",0,-1,2,"1.49","-0.07","-0.22"
"8","H","Mid","yes",0,-1,0,"1.73","-0.24","-0.46"
"9","H","Mil","yes",1,0,0,"1.69","-0.21","-0.68"
"10","A","Oxf","yes",1,0,1,"1.02","0.27","-0.41"
"11","A","Bbn","yes",1,0,0,"0.94","0.33","-0.08"
"12","H","Car","yes",1,0,0,"2.07","-0.49","-0.57"
"13","A","Lut","yes",1,0,1,"1.18","0.15","-0.42"
"14","H","Bur","yes",1,0,0,"0.75","0.46","0.04"
"15","A","Hul","yes",3,1,2,"1.62","-0.17","-0.12"
"16","H","Nor","yes",1,0,2,"1.98","-0.42","-0.54"
"17","A","Sun","yes",1,0,0,"0.82","0.41","-0.13"
"18","A","PNE","yes",1,0,1,"1.22","0.12","-0.01"
"19","H","ShU","yes",1,0,2,"0.99","0.29","0.28"
"20","H","Cov","yes",3,2,2,"1.77","-0.27","0.01"
"21","A","Wat","yes",0,-1,1,"0.94","0.32","0.33"
"22","H","Bri","yes",3,2,2,"1.85","-0.33","0.01"
"23","A","Der","yes",0,-1,1,"1.26","0.10","0.10"
"24","A","ShU","yes",1,0,1,"0.61","0.56","0.67"
"25","H","PNE","yes",3,2,3,"2.06","-0.48","0.18"
"26","A","Swa","yes",1,0,1,"1.09","0.22","0.40"
"27","H","Sto","yes",1,0,1,"2.02","-0.45","-0.05"
"28","A","Mid","yes",0,-2,0,"0.98","0.30","0.24"
"29","H","Por","yes",3,4,5,"2.19","-0.57","-0.33"
"30","A","Ply","yes",0,-1,1,"1.18","0.15","-0.18"
"31","H","ShW","yes",3,1,2,"1.45","-0.04","-0.22"
"32","H","Bbn","yes",0,-2,0,"1.69","-0.21","-0.43"
"33","A","Mil","yes",1,0,1,"0.94","0.33","-0.10"
"34","H","Oxf","yes",3,2,2,"2.14","-0.54","-0.65"
"35","A","Lee","yes",1,0,1,"0.32","0.77","0.12"
"36","H","QPR","yes",3,1,1,"1.65","-0.19","-0.07"
"37","A","Bur","yes",1,0,1,"0.54","0.61","0.55"
"38","H","Hul","yes",1,0,1,"1.70","-0.22","0.32"
"39","A","Nor","yes",0,-1,0,"1.02","0.27","0.59"
"40","H","Sun","yes",0,-1,0,"1.40","-0.00","0.59"
"41","A","Bri","yes",0,-1,1,"0.72","0.48","1.07"
"42","H","Wat","yes",3,1,2,"2.06","-0.48","0.59"
"43","A","Cov","yes",0,-2,0,"0.75","0.46","1.05"
"44","H","Der","yes",0,-2,1,"2.02","-0.45","0.59"
"45","A","Car","yes",1,0,0,"1.46","-0.05","0.54"
"46","H","Lut","yes",3,2,5,"2.15","-0.54","0.00"
