"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","PNE","yes",3,2,2,"2.07","-0.04","-0.04"
"2","H","QPR","yes",1,0,2,"2.04","-0.02","-0.06"
"3","A","Nor","yes",1,0,1,"1.89","0.05","-0.00"
"4","H","Wat","yes",3,1,1,"2.36","-0.18","-0.18"
"5","A","Hul","yes",3,2,2,"2.37","-0.18","-0.37"
"6","H","Der","yes",3,1,1,"2.33","-0.17","-0.53"
"7","A","Por","yes",1,0,0,"1.82","0.09","-0.44"
"8","H","Swa","yes",3,1,1,"2.10","-0.05","-0.49"
"9","H","Lut","yes",3,2,2,"2.42","-0.21","-0.70"
"10","A","Lee","yes",0,-2,0,"0.86","0.57","-0.13"
"11","A","Mid","yes",0,-1,0,"1.85","0.08","-0.06"
"12","H","Sto","yes",3,2,2,"2.33","-0.17","-0.22"
"13","A","Bbn","yes",3,2,2,"1.81","0.10","-0.13"
"14","A","Bri","yes",3,1,2,"1.54","0.23","0.10"
"15","H","ShW","yes",3,1,1,"1.86","0.07","0.17"
"16","A","Cov","yes",1,0,2,"1.59","0.20","0.38"
"17","H","Oxf","yes",3,3,3,"2.42","-0.21","0.17"
"18","H","Sun","yes",3,1,1,"1.81","0.10","0.26"
"19","A","WBA","yes",1,0,2,"1.77","0.12","0.38"
"20","A","Mil","yes",3,1,1,"1.81","0.10","0.47"
"21","H","Ply","yes",3,2,2,"2.52","-0.26","0.22"
"22","A","Car","yes",3,2,2,"2.26","-0.13","0.09"
"23","H","Bur","yes",0,-2,0,"1.11","0.45","0.53"
"24","H","WBA","yes",1,0,1,"2.17","-0.08","0.45"
"25","A","Sun","yes",0,-1,1,"1.68","0.16","0.61"
"26","A","Wat","yes",3,1,2,"1.81","0.09","0.70"
"27","H","Nor","yes",3,2,2,"2.30","-0.15","0.56"
"28","A","Swa","yes",3,1,2,"1.96","0.02","0.57"
"29","H","Hul","yes",0,-3,0,"2.08","-0.04","0.54"
"30","A","Der","yes",3,1,1,"2.11","-0.05","0.48"
"31","H","Por","yes",3,1,2,"2.45","-0.23","0.26"
"32","H","Mid","yes",3,2,3,"2.10","-0.05","0.21"
"33","A","Lut","yes",3,1,1,"2.04","-0.02","0.18"
"34","H","Lee","yes",0,-2,1,"1.42","0.29","0.47"
"35","A","QPR","yes",3,1,2,"2.19","-0.10","0.37"
"36","H","PNE","yes",3,1,1,"2.36","-0.18","0.19"
"37","H","Bri","yes",1,0,1,"2.20","-0.10","0.09"
"38","A","ShW","yes",3,1,1,"2.28","-0.14","-0.05"
"39","H","Cov","yes",3,2,3,"2.13","-0.07","-0.11"
"40","A","Oxf","yes",0,-1,0,"1.90","0.05","-0.06"
"41","H","Mil","yes",0,-1,0,"2.06","-0.03","-0.09"
"42","A","Ply","yes",0,-1,1,"2.04","-0.02","-0.11"
"43","H","Car","yes",3,2,2,"2.37","-0.18","-0.30"
"44","A","Bur","yes",0,-1,1,"1.27","0.37","0.07"
"45","A","Sto","yes",3,2,2,"2.07","-0.04","0.03"
"46","H","Bbn","yes",1,0,1,"2.06","-0.03","0.00"
