"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","ShW","yes",0,-4,0,"0.90","0.10","0.10"
"2","H","Hul","yes",1,0,1,"1.38","-0.38","-0.28"
"3","A","QPR","yes",1,0,1,"0.80","0.20","-0.09"
"4","H","Sto","yes",0,-1,0,"1.72","-0.72","-0.81"
"5","H","Sun","yes",3,1,3,"1.08","-0.08","-0.89"
"6","A","WBA","yes",0,-1,0,"0.48","0.52","-0.37"
"7","H","Lut","yes",3,2,3,"1.87","-0.87","-1.23"
"8","A","Bur","yes",0,-1,0,"0.27","0.73","-0.50"
"9","H","Bbn","yes",3,1,2,"1.36","-0.36","-0.86"
"10","A","Car","yes",0,-5,0,"0.88","0.12","-0.75"
"11","A","Mil","yes",0,-1,0,"0.50","0.50","-0.25"
"12","H","PNE","yes",1,0,3,"1.77","-0.77","-1.02"
"13","A","Lee","yes",0,-3,0,"0.16","0.84","-0.18"
"14","H","Por","yes",3,1,1,"1.92","-0.92","-1.09"
"15","A","Der","yes",1,0,1,"0.72","0.28","-0.81"
"16","H","Wat","yes",1,0,2,"1.77","-0.77","-1.58"
"17","A","Nor","yes",0,-5,1,"0.55","0.45","-1.13"
"18","A","Bri","yes",0,-4,0,"0.37","0.63","-0.50"
"19","H","Swa","yes",0,-1,1,"1.41","-0.41","-0.90"
"20","A","ShU","yes",0,-2,0,"0.31","0.69","-0.21"
"21","H","Mid","yes",1,0,3,"1.40","-0.40","-0.62"
"22","A","Cov","yes",0,-4,0,"0.39","0.61","-0.00"
"23","A","Oxf","yes",0,-2,0,"0.55","0.45","0.44"
"24","H","Bri","yes",1,0,2,"1.53","-0.53","-0.09"
"25","A","Sto","yes",1,0,0,"0.69","0.31","0.22"
"26","H","Oxf","yes",1,0,1,"1.87","-0.87","-0.64"
"27","H","QPR","yes",0,-1,0,"1.33","-0.33","-0.97"
"28","H","Bur","yes",0,-5,0,"0.53","0.47","-0.50"
"29","A","Sun","yes",1,0,2,"0.43","0.57","0.07"
"30","H","WBA","yes",3,1,2,"1.49","-0.49","-0.42"
"31","H","Mil","yes",3,4,5,"1.36","-0.36","-0.78"
"32","A","Bbn","yes",0,-2,0,"0.50","0.50","-0.28"
"33","A","Lut","yes",1,0,1,"0.66","0.34","0.06"
"34","H","Car","yes",1,0,1,"1.78","-0.78","-0.72"
"35","A","Hul","yes",0,-2,0,"1.02","-0.02","-0.74"
"36","H","ShW","yes",0,-3,0,"1.13","-0.13","-0.87"
"37","A","Por","yes",3,1,2,"0.50","0.50","-0.37"
"38","H","Der","yes",0,-1,2,"1.72","-0.72","-1.10"
"39","A","Wat","yes",1,0,0,"0.50","0.50","-0.60"
"40","H","Nor","yes",3,1,2,"1.67","-0.67","-1.27"
"41","A","Swa","yes",0,-3,0,"0.60","0.40","-0.87"
"42","H","ShU","yes",3,1,2,"0.72","0.28","-0.59"
"43","A","Mid","yes",0,-1,1,"0.52","0.48","-0.12"
"44","H","Cov","yes",3,2,3,"1.44","-0.44","-0.56"
"45","A","PNE","yes",3,1,2,"0.69","0.31","-0.25"
"46","H","Lee","yes",0,-1,1,"0.75","0.25","0.00"
